timestamp_ms,ax,ay,az,gx,gy,gz,label,temp_c,steps,bat_mv,bat_soc,hr_bpm,spo2_pct
1779983632484,-6878,13811,-3945,594,103,-951,walking,0.00,0,0,0,0,0
1779983632513,-6970,13476,-3971,664,105,-986,walking,0.00,0,0,0,0,0
1779983632545,-7011,12841,-3827,719,104,-1031,walking,0.00,0,0,0,0,0
1779983632545,-7047,12307,-3803,741,98,-1084,walking,0.00,0,0,0,0,0
1779983632546,-7267,12091,-3995,681,58,-1150,walking,0.00,0,0,0,0,0
1779983632547,-7854,11759,-3976,532,22,-1160,walking,0.00,0,0,0,0,0
1779983632547,-8334,11308,-4215,364,14,-1110,walking,0.00,0,0,0,0,0
1779983632548,-8688,10374,-4303,172,-36,-1128,walking,0.00,0,0,0,0,0
1779983632548,-8867,10194,-4397,-31,-73,-1133,walking,0.00,0,0,0,0,0
1779983632575,-8911,10597,-4302,-208,-89,-1165,walking,0.00,0,0,0,0,0
1779983632575,-8830,11181,-4125,-328,-86,-1250,walking,0.00,0,0,0,0,0
1779983632576,-8939,11606,-4102,-391,-67,-1355,walking,0.00,0,0,0,0,0
1779983632604,-9494,12041,-3815,-417,-41,-1432,walking,0.00,0,0,0,0,0
1779983632604,-10301,12655,-3735,-432,-1,-1460,walking,0.00,0,0,0,0,0
1779983632605,-11083,12798,-3645,-448,50,-1455,walking,0.00,0,0,0,0,0
1779983632633,-11281,12745,-3675,-438,110,-1425,walking,0.00,0,0,0,0,0
1779983632634,-11175,12651,-3868,-486,187,-1406,walking,0.00,0,0,0,0,0
1779983632634,-11067,12452,-3831,-549,220,-1394,walking,0.00,0,0,0,0,0
1779983632663,-10781,12474,-3846,-599,245,-1362,walking,0.00,0,0,0,0,0
1779983632663,-10687,12618,-3941,-639,251,-1335,walking,0.00,0,0,0,0,0
1779983632664,-10752,12678,-3946,-664,251,-1313,walking,0.00,0,0,0,0,0
1779983632696,-10947,12689,-3821,-658,245,-1293,walking,0.00,0,0,0,0,0
1779983632697,-11289,12881,-3855,-638,239,-1264,walking,0.00,0,0,0,0,0
1779983632697,-11527,13008,-3874,-590,243,-1221,walking,0.00,0,0,0,0,0
1779983632725,-11402,12988,-3965,-481,252,-1171,walking,0.00,0,0,0,0,0
1779983632726,-11104,12883,-4062,-335,255,-1145,walking,0.00,0,0,0,0,0
1779983632726,-10748,12532,-4283,-205,256,-1159,walking,0.00,0,0,0,0,0
1779983632753,-10597,11668,-4336,-118,244,-1188,walking,0.00,0,0,0,0,0
1779983632753,-10596,10839,-4471,-88,228,-1201,walking,0.00,0,0,0,0,0
1779983632754,-10554,10439,-4482,-120,204,-1189,walking,0.00,0,0,0,0,0
1779983632783,-10632,10703,-4563,-190,177,-1177,walking,0.00,0,0,0,0,0
1779983632784,-10987,10974,-4702,-285,146,-1177,walking,0.00,0,0,0,0,0
1779983632785,-11523,10893,-4646,-381,116,-1161,walking,0.00,0,0,0,0,0
1779983632816,-11926,11071,-4660,-444,101,-1111,walking,0.00,0,0,0,0,0
1779983632817,-11990,11588,-4793,-461,96,-1065,walking,0.00,0,0,0,0,0
1779983632817,-12056,11924,-4610,-412,87,-1067,walking,0.00,0,0,0,0,0
1779983632844,-12308,11486,-4345,-323,99,-1102,walking,0.00,0,0,0,0,0
1779983632844,-12467,10875,-4418,-266,128,-1108,walking,0.00,0,0,0,0,0
1779983632845,-12364,10730,-4467,-268,141,-1064,walking,0.00,0,0,0,0,0
1779983632875,-12295,10919,-4390,-286,139,-1002,walking,0.00,0,0,0,0,0
1779983632875,-12334,11157,-4345,-284,140,-960,walking,0.00,0,0,0,0,0
1779983632876,-12412,11284,-4391,-256,147,-947,walking,0.00,0,0,0,0,0
1779983632903,-12632,11529,-4310,-210,153,-950,walking,0.00,0,0,0,0,0
1779983632904,-13202,12114,-4514,-157,165,-939,walking,0.00,0,0,0,0,0
1779983632904,-13598,12139,-4558,-81,169,-893,walking,0.00,0,0,0,0,0
1779983632934,-14103,11758,-4308,47,170,-803,walking,0.00,0,0,0,0,0
1779983632934,-14336,11369,-4421,171,185,-696,walking,0.00,0,0,0,0,0
1779983632935,-14184,11076,-4482,256,191,-607,walking,0.00,0,0,0,0,0
1779983632963,-14002,10877,-4464,322,182,-551,walking,0.00,0,0,0,0,0
1779983632963,-13904,10717,-4398,376,172,-521,walking,0.00,0,0,0,0,0
1779983632964,-13917,10461,-4536,419,169,-509,walking,0.00,0,0,0,0,0
1779983632994,-13887,10158,-4847,428,166,-496,walking,0.00,0,0,0,0,0
1779983632994,-13963,9985,-4915,411,164,-471,walking,0.00,0,0,0,0,0
1779983632995,-14053,9886,-4874,407,170,-459,walking,0.00,0,0,0,0,0
1779983633027,-14181,9562,-4887,404,177,-480,walking,0.00,0,0,0,0,0
1779983633028,-14253,8986,-4735,371,177,-530,walking,0.00,0,0,0,0,0
1779983633028,-14228,8380,-4571,304,166,-590,walking,0.00,0,0,0,0,0
1779983633053,-14170,7966,-4472,223,152,-641,walking,0.00,0,0,0,0,0
1779983633054,-14037,7738,-4252,132,137,-695,walking,0.00,0,0,0,0,0
1779983633055,-14114,7729,-4195,5,117,-756,walking,0.00,0,0,0,0,0
1779983633084,-14495,7847,-4297,-151,96,-780,walking,0.00,0,0,0,0,0
