timestamp_ms,ax,ay,az,gx,gy,gz,label,temp_c,steps,bat_mv,bat_soc,hr_bpm,spo2_pct
1779990493167,-2548,3656,-15877,-9,11,-11,resting,0.00,0,0,0,0,0
1779990493168,-2542,3651,-15987,-10,10,-15,resting,0.00,0,0,0,0,0
1779990493197,-2523,3676,-15927,-6,11,-16,resting,0.00,0,0,0,0,0
1779990493198,-2481,3579,-15954,-2,14,-18,resting,0.00,0,0,0,0,0
1779990493199,-2534,3556,-15922,0,14,-19,resting,0.00,0,0,0,0,0
1779990493200,-2593,3527,-15903,-10,16,-18,resting,0.00,0,0,0,0,0
1779990493227,-2643,3562,-15866,-11,16,-17,resting,0.00,0,0,0,0,0
1779990493227,-2544,3573,-15837,-6,18,-20,resting,0.00,0,0,0,0,0
1779990493257,-2430,3629,-15961,-9,16,-25,resting,0.00,0,0,0,0,0
1779990493257,-2379,3685,-16025,-16,16,-25,resting,0.00,0,0,0,0,0
1779990493257,-2445,3681,-15880,-18,15,-21,resting,0.00,0,0,0,0,0
1779990493258,-2505,3694,-15892,-21,15,-20,resting,0.00,0,0,0,0,0
1779990493289,-2538,3569,-15989,-18,13,-23,resting,0.00,0,0,0,0,0
1779990493289,-2531,3545,-15984,-12,14,-26,resting,0.00,0,0,0,0,0
1779990493317,-2481,3619,-15964,-11,15,-28,resting,0.00,0,0,0,0,0
1779990493317,-2422,3658,-15953,-7,13,-25,resting,0.00,0,0,0,0,0
1779990493318,-2437,3626,-15943,-3,14,-21,resting,0.00,0,0,0,0,0
1779990493319,-2501,3589,-15932,-6,13,-19,resting,0.00,0,0,0,0,0
1779990493349,-2489,3545,-15961,-11,12,-15,resting,0.00,0,0,0,0,0
1779990493351,-2432,3630,-15986,-13,13,-13,resting,0.00,0,0,0,0,0
1779990493378,-2446,3674,-15962,-9,13,-15,resting,0.00,0,0,0,0,0
1779990493383,-2439,3670,-15955,0,12,-14,resting,0.00,0,0,0,0,0
1779990493384,-2477,3585,-15980,5,11,-17,resting,0.00,0,0,0,0,0
1779990493385,-2501,3571,-15973,0,8,-13,resting,0.00,0,0,0,0,0
1779990493407,-2511,3626,-15921,-3,7,-11,resting,0.00,0,0,0,0,0
1779990493408,-2509,3635,-15904,0,7,-12,resting,0.00,0,0,0,0,0
1779990493441,-2483,3598,-15884,4,9,-13,resting,0.00,0,0,0,0,0
1779990493442,-2448,3590,-15877,0,10,-16,resting,0.00,0,0,0,0,0
1779990493443,-2495,3615,-15911,-5,10,-14,resting,0.00,0,0,0,0,0
1779990493444,-2495,3689,-15949,-5,10,-11,resting,0.00,0,0,0,0,0
1779990493468,-2508,3678,-15951,-5,12,-10,resting,0.00,0,0,0,0,0
1779990493469,-2517,3631,-15938,-1,11,-10,resting,0.00,0,0,0,0,0
1779990493500,-2503,3607,-15965,3,11,-14,resting,0.00,0,0,0,0,0
1779990493501,-2493,3573,-15930,0,11,-17,resting,0.00,0,0,0,0,0
1779990493502,-2472,3567,-15914,-4,9,-15,resting,0.00,0,0,0,0,0
1779990493503,-2484,3608,-15927,-9,11,-10,resting,0.00,0,0,0,0,0
1779990493529,-2491,3628,-15925,-9,13,-5,resting,0.00,0,0,0,0,0
1779990493529,-2479,3632,-15898,-3,14,-5,resting,0.00,0,0,0,0,0
1779990493558,-2497,3587,-15906,2,14,-3,resting,0.00,0,0,0,0,0
1779990493564,-2541,3541,-15956,4,15,-3,resting,0.00,0,0,0,0,0
1779990493564,-2554,3545,-15960,-2,15,-1,resting,0.00,0,0,0,0,0
1779990493565,-2488,3640,-15907,-4,16,-1,resting,0.00,0,0,0,0,0
1779990493589,-2452,3656,-15926,-3,17,-4,resting,0.00,0,0,0,0,0
1779990493590,-2505,3652,-15952,-1,18,-5,resting,0.00,0,0,0,0,0
1779990493618,-2500,3700,-15917,0,20,-5,resting,0.00,0,0,0,0,0
1779990493620,-2481,3683,-15957,-4,20,-8,resting,0.00,0,0,0,0,0
1779990493624,-2487,3644,-15944,-6,21,-8,resting,0.00,0,0,0,0,0
1779990493626,-2465,3590,-15888,-9,22,-6,resting,0.00,0,0,0,0,0
1779990493653,-2455,3537,-15924,-8,21,-6,resting,0.00,0,0,0,0,0
1779990493653,-2448,3529,-15884,-9,20,-9,resting,0.00,0,0,0,0,0
1779990493682,-2421,3551,-15965,-13,20,-11,resting,0.00,0,0,0,0,0
1779990493683,-2343,3632,-16041,-14,17,-12,resting,0.00,0,0,0,0,0
1779990493684,-2337,3698,-15936,-10,17,-9,resting,0.00,0,0,0,0,0
1779990493685,-2370,3658,-15992,-8,16,-6,resting,0.00,0,0,0,0,0
1779990493707,-2424,3627,-15981,-2,14,-2,resting,0.00,0,0,0,0,0
1779990493708,-2472,3613,-15938,1,14,-1,resting,0.00,0,0,0,0,0
1779990493740,-2465,3564,-15947,4,14,0,resting,0.00,0,0,0,0,0
1779990493741,-2417,3551,-15911,5,12,-1,resting,0.00,0,0,0,0,0
1779990493742,-2406,3553,-15988,2,9,-4,resting,0.00,0,0,0,0,0
1779990493743,-2378,3582,-15987,-3,5,-5,resting,0.00,0,0,0,0,0
1779990493767,-2376,3650,-15927,-5,4,-1,resting,0.00,0,0,0,0,0
1779990493769,-2374,3675,-15970,-2,2,1,resting,0.00,0,0,0,0,0
1779990493799,-2365,3621,-15924,5,2,2,resting,0.00,0,0,0,0,0
1779990493800,-2387,3599,-15943,10,2,4,resting,0.00,0,0,0,0,0
1779990493800,-2411,3574,-15969,11,6,2,resting,0.00,0,0,0,0,0
1779990493801,-2393,3574,-15951,8,5,3,resting,0.00,0,0,0,0,0
1779990493827,-2354,3629,-16080,6,1,7,resting,0.00,0,0,0,0,0
1779990493835,-2363,3647,-16129,10,-3,7,resting,0.00,0,0,0,0,0
1779990493857,-2502,3758,-16068,23,-4,9,resting,0.00,0,0,0,0,0
1779990493857,-2556,3720,-16070,36,-7,7,resting,0.00,0,0,0,0,0
1779990493858,-2576,3645,-16041,48,-12,7,resting,0.00,0,0,0,0,0
1779990493859,-2671,3635,-15971,53,-15,3,resting,0.00,0,0,0,0,0
1779990493891,-2670,3558,-16019,51,-18,-3,resting,0.00,0,0,0,0,0
1779990493894,-2631,3602,-15866,46,-21,-6,resting,0.00,0,0,0,0,0
1779990493919,-2611,3633,-15805,41,-20,-13,resting,0.00,0,0,0,0,0
1779990493920,-2604,3663,-15830,38,-16,-19,resting,0.00,0,0,0,0,0
1779990493921,-2589,3629,-15837,35,-11,-21,resting,0.00,0,0,0,0,0
1779990493922,-2557,3663,-15778,32,-6,-26,resting,0.00,0,0,0,0,0
1779990493948,-2503,3716,-15811,26,0,-36,resting,0.00,0,0,0,0,0
1779990493949,-2487,3649,-15894,17,3,-42,resting,0.00,0,0,0,0,0
1779990493986,-2490,3658,-15845,12,8,-42,resting,0.00,0,0,0,0,0
1779990493987,-2517,3605,-15845,9,14,-41,resting,0.00,0,0,0,0,0
1779990493987,-2501,3506,-15953,9,15,-41,resting,0.00,0,0,0,0,0
1779990493988,-2474,3424,-15919,10,19,-42,resting,0.00,0,0,0,0,0
1779990494008,-2477,3145,-15843,14,3,-71,resting,0.00,0,0,0,0,0
1779990494009,-2494,3540,-16075,-35,3,-64,resting,0.00,0,0,0,0,0
1779990494044,-2498,3599,-16059,-18,12,-42,resting,0.00,0,0,0,0,0
1779990494045,-2595,3505,-15989,-3,11,-56,resting,0.00,0,0,0,0,0
1779990494046,-2591,3438,-16122,-2,7,-65,resting,0.00,0,0,0,0,0
1779990494046,-2583,3539,-16050,7,4,-56,resting,0.00,0,0,0,0,0
1779990494069,-2571,3620,-16068,12,2,-56,resting,0.00,0,0,0,0,0
1779990494073,-2607,3567,-16024,26,-4,-64,resting,0.00,0,0,0,0,0
1779990494097,-2609,3573,-15994,33,-6,-74,resting,0.00,0,0,0,0,0
1779990494098,-2590,3560,-16006,30,-10,-79,resting,0.00,0,0,0,0,0
1779990494099,-2627,3602,-16007,27,-12,-79,resting,0.00,0,0,0,0,0
1779990494099,-2582,3637,-15960,28,-11,-79,resting,0.00,0,0,0,0,0
1779990494129,-2590,3559,-15924,24,-14,-95,resting,0.00,0,0,0,0,0
1779990494130,-2609,3521,-15895,22,-14,-108,resting,0.00,0,0,0,0,0
1779990494157,-2560,3459,-15949,12,-17,-118,resting,0.00,0,0,0,0,0
1779990494158,-2521,3464,-16006,-1,-21,-128,resting,0.00,0,0,0,0,0
1779990494158,-2605,3559,-16068,-6,-23,-136,resting,0.00,0,0,0,0,0
1779990494158,-2632,3574,-16094,-1,-27,-140,resting,0.00,0,0,0,0,0
1779990494188,-2597,3565,-16124,12,-29,-137,resting,0.00,0,0,0,0,0
1779990494188,-2602,3432,-16124,26,-33,-130,resting,0.00,0,0,0,0,0
