timestamp_ms,ax,ay,az,gx,gy,gz,label,temp_c,steps,bat_mv,bat_soc,hr_bpm,spo2_pct
1779914484932,-5792,5639,-14449,-11,9,-4,resting,0.00,0,0,0,0,0
1779914484932,-5862,5618,-14426,-9,14,-6,resting,0.00,0,0,0,0,0
1779914484933,-5902,5594,-14351,-8,14,-8,resting,0.00,0,0,0,0,0
1779914484961,-5835,5513,-14348,-5,11,-7,resting,0.00,0,0,0,0,0
1779914484963,-5839,5434,-14377,-4,6,-8,resting,0.00,0,0,0,0,0
1779914484964,-5805,5464,-14403,-7,7,-2,resting,0.00,0,0,0,0,0
1779914484992,-5766,5493,-14436,-11,10,3,resting,0.00,0,0,0,0,0
1779914484993,-5795,5485,-14388,-14,12,5,resting,0.00,0,0,0,0,0
1779914484993,-5740,5556,-14360,-15,12,3,resting,0.00,0,0,0,0,0
1779914485027,-5730,5598,-14406,-13,11,3,resting,0.00,0,0,0,0,0
1779914485028,-5703,5652,-14490,-7,11,3,resting,0.00,0,0,0,0,0
1779914485029,-5750,5660,-14509,-1,12,0,resting,0.00,0,0,0,0,0
1779914485051,-5731,5682,-14504,2,12,-1,resting,0.00,0,0,0,0,0
1779914485051,-5684,5702,-14486,4,10,0,resting,0.00,0,0,0,0,0
1779914485052,-5734,5711,-14448,2,5,2,resting,0.00,0,0,0,0,0
1779914485082,-5770,5659,-14399,3,-1,6,resting,0.00,0,0,0,0,0
1779914485083,-5857,5580,-14423,8,-6,5,resting,0.00,0,0,0,0,0
1779914485084,-5925,5529,-14379,7,-10,3,resting,0.00,0,0,0,0,0
1779914485111,-5875,5508,-14353,6,-8,1,resting,0.00,0,0,0,0,0
1779914485116,-5856,5529,-14389,5,-5,-3,resting,0.00,0,0,0,0,0
1779914485117,-5810,5551,-14382,6,-2,-5,resting,0.00,0,0,0,0,0
1779914485144,-5710,5573,-14312,4,2,-6,resting,0.00,0,0,0,0,0
1779914485149,-5631,5620,-14281,0,4,-4,resting,0.00,0,0,0,0,0
1779914485149,-5692,5674,-14327,0,4,1,resting,0.00,0,0,0,0,0
1779914485174,-5804,5662,-14360,-4,5,2,resting,0.00,0,0,0,0,0
1779914485175,-5883,5618,-14396,-2,8,3,resting,0.00,0,0,0,0,0
1779914485176,-5849,5551,-14431,2,10,2,resting,0.00,0,0,0,0,0
1779914485201,-5881,5484,-14384,0,12,0,resting,0.00,0,0,0,0,0
1779914485202,-5839,5464,-14407,-4,11,2,resting,0.00,0,0,0,0,0
1779914485203,-5803,5539,-14521,-4,7,3,resting,0.00,0,0,0,0,0
1779914485232,-5757,5646,-14558,3,2,4,resting,0.00,0,0,0,0,0
1779914485234,-5705,5666,-14690,17,-4,4,resting,0.00,0,0,0,0,0
1779914485235,-5652,5715,-14762,35,-12,4,resting,0.00,0,0,0,0,0
1779914485261,-5631,5683,-14885,61,-28,6,resting,0.00,0,0,0,0,0
1779914485266,-5630,5637,-15035,90,-46,9,resting,0.00,0,0,0,0,0
1779914485267,-5751,5585,-14983,134,-61,13,resting,0.00,0,0,0,0,0
1779914485291,-5797,5395,-14713,167,-67,13,resting,0.00,0,0,0,0,0
1779914485292,-5799,5167,-14456,175,-61,9,resting,0.00,0,0,0,0,0
1779914485293,-5780,5030,-14229,155,-50,2,resting,0.00,0,0,0,0,0
1779914485321,-5683,5154,-14339,108,-46,-2,resting,0.00,0,0,0,0,0
1779914485322,-5914,5460,-14500,64,-59,14,resting,0.00,0,0,0,0,0
1779914485324,-6109,5594,-14701,46,-62,42,resting,0.00,0,0,0,0,0
1779914485352,-6152,5448,-14744,68,-63,70,resting,0.00,0,0,0,0,0
1779914485352,-6029,4996,-14824,80,-60,97,resting,0.00,0,0,0,0,0
1779914485353,-5844,4660,-15062,84,-58,126,resting,0.00,0,0,0,0,0
1779914485383,-5914,4809,-15083,105,-49,146,resting,0.00,0,0,0,0,0
1779914485384,-5973,4682,-14935,125,-29,154,resting,0.00,0,0,0,0,0
1779914485384,-5950,4800,-14887,148,-2,166,resting,0.00,0,0,0,0,0
1779914485418,-6128,5277,-14739,168,32,178,resting,0.00,0,0,0,0,0
1779914485419,-6454,5468,-14754,165,73,185,resting,0.00,0,0,0,0,0
1779914485420,-6688,5432,-14934,158,115,211,resting,0.00,0,0,0,0,0
1779914485440,-6870,5215,-15164,137,157,247,resting,0.00,0,0,0,0,0
1779914485441,-7025,4875,-15262,71,213,261,resting,0.00,0,0,0,0,0
1779914485442,-6686,4997,-15217,-28,292,241,resting,0.00,0,0,0,0,0
1779914485474,-6439,5500,-15314,-116,377,195,resting,0.00,0,0,0,0,0
1779914485475,-6564,5635,-15375,-192,450,146,resting,0.00,0,0,0,0,0
1779914485476,-5652,6238,-15665,-286,512,118,resting,0.00,0,0,0,0,0
1779914485501,-5245,6079,-15613,-338,549,112,resting,0.00,0,0,0,0,0
1779914485504,-5307,6271,-15117,-347,578,165,resting,0.00,0,0,0,0,0
1779914485505,-5150,6594,-14484,-361,607,176,resting,0.00,0,0,0,0,0
1779914485532,-4852,6482,-14254,-364,592,146,resting,0.00,0,0,0,0,0
1779914485533,-4864,6205,-13615,-355,570,129,resting,0.00,0,0,0,0,0
1779914485533,-4689,6513,-13444,-357,571,118,resting,0.00,0,0,0,0,0
1779914485563,-4693,7504,-14035,-312,562,101,resting,0.00,0,0,0,0,0
1779914485564,-4866,8402,-14625,-197,573,79,resting,0.00,0,0,0,0,0
1779914485565,-4578,9464,-15150,-48,610,95,resting,0.00,0,0,0,0,0
1779914485590,-4760,8873,-16026,416,642,243,resting,0.00,0,0,0,0,0
1779914485591,-4443,8573,-16044,682,686,317,resting,0.00,0,0,0,0,0
