timestamp_ms,ax,ay,az,gx,gy,gz,label,temp_c,steps,bat_mv,bat_soc,hr_bpm,spo2_pct
1779929003372,-1867,8000,-14300,1,-119,-26,resting,0.00,0,0,0,0,0
1779929003372,-1768,7466,-14552,46,-112,-44,resting,0.00,0,0,0,0,0
1779929003373,-1703,7624,-15425,40,-78,-60,resting,0.00,0,0,0,0,0
1779929003404,-1437,8470,-15480,28,-55,-40,resting,0.00,0,0,0,0,0
1779929003405,-1171,8754,-15357,23,-32,-4,resting,0.00,0,0,0,0,0
1779929003405,-976,8547,-15193,70,6,-1,resting,0.00,0,0,0,0,0
1779929003437,-1351,8049,-14718,72,33,15,resting,0.00,0,0,0,0,0
1779929003438,-1524,7833,-14323,8,48,16,resting,0.00,0,0,0,0,0
1779929003438,-1572,8114,-14079,-40,45,19,resting,0.00,0,0,0,0,0
1779929003461,-1678,8293,-13906,-42,37,25,resting,0.00,0,0,0,0,0
1779929003462,-1629,8242,-13818,-7,29,15,resting,0.00,0,0,0,0,0
1779929003462,-1549,7895,-13857,24,22,0,resting,0.00,0,0,0,0,0
1779929003491,-1541,7703,-13905,30,11,-9,resting,0.00,0,0,0,0,0
1779929003496,-1437,7704,-14004,19,-4,-17,resting,0.00,0,0,0,0,0
1779929003497,-1451,7769,-14235,13,-13,-18,resting,0.00,0,0,0,0,0
1779929003521,-1534,7873,-14433,17,-13,-24,resting,0.00,0,0,0,0,0
1779929003522,-1492,7939,-14501,26,-10,-30,resting,0.00,0,0,0,0,0
1779929003522,-1481,7865,-14451,41,-6,-34,resting,0.00,0,0,0,0,0
1779929003555,-1476,7716,-14514,49,2,-39,resting,0.00,0,0,0,0,0
1779929003556,-1575,7743,-14607,40,11,-43,resting,0.00,0,0,0,0,0
1779929003557,-1747,7791,-14650,32,21,-43,resting,0.00,0,0,0,0,0
1779929003582,-1878,7763,-14543,27,26,-49,resting,0.00,0,0,0,0,0
1779929003583,-1955,7616,-14437,12,28,-57,resting,0.00,0,0,0,0,0
1779929003584,-2064,7280,-14447,-13,29,-60,resting,0.00,0,0,0,0,0
1779929003613,-2256,7162,-14556,-51,37,-65,resting,0.00,0,0,0,0,0
1779929003614,-2088,7151,-14560,-87,38,-81,resting,0.00,0,0,0,0,0
1779929003615,-1903,7173,-14577,-117,40,-86,resting,0.00,0,0,0,0,0
1779929003642,-1871,7313,-14668,-126,46,-98,resting,0.00,0,0,0,0,0
1779929003648,-1881,7353,-14637,-132,53,-116,resting,0.00,0,0,0,0,0
1779929003649,-1824,7184,-14537,-144,57,-131,resting,0.00,0,0,0,0,0
1779929003673,-1891,7251,-14648,-179,62,-139,resting,0.00,0,0,0,0,0
1779929003674,-2058,7629,-14745,-219,68,-152,resting,0.00,0,0,0,0,0
1779929003675,-2254,7868,-14820,-242,81,-166,resting,0.00,0,0,0,0,0
1779929003708,-2412,7864,-14645,-252,92,-172,resting,0.00,0,0,0,0,0
1779929003709,-2420,7507,-14323,-275,99,-180,resting,0.00,0,0,0,0,0
1779929003709,-2175,7192,-13992,-320,100,-193,resting,0.00,0,0,0,0,0
1779929003731,-2084,7315,-13888,-389,99,-207,resting,0.00,0,0,0,0,0
1779929003732,-1976,7470,-13744,-457,92,-215,resting,0.00,0,0,0,0,0
1779929003733,-1887,7573,-13586,-513,81,-220,resting,0.00,0,0,0,0,0
1779929003803,-1952,7922,-13606,-561,73,-233,resting,0.00,0,0,0,0,0
1779929003804,-2115,8525,-13412,-576,58,-251,resting,0.00,0,0,0,0,0
1779929003805,-2260,8119,-13455,-558,35,-245,resting,0.00,0,0,0,0,0
1779929003806,-2680,7381,-13421,-529,20,-241,resting,0.00,0,0,0,0,0
1779929003806,-3042,6982,-13253,-564,14,-283,resting,0.00,0,0,0,0,0
1779929003807,-3275,7226,-13316,-640,5,-338,resting,0.00,0,0,0,0,0
1779929003821,-3838,8183,-13325,-706,-6,-358,resting,0.00,0,0,0,0,0
1779929003823,-4407,8603,-13246,-746,-18,-368,resting,0.00,0,0,0,0,0
1779929003824,-4393,8414,-13075,-748,-21,-399,resting,0.00,0,0,0,0,0
1779929003851,-3913,7852,-12987,-736,-12,-440,resting,0.00,0,0,0,0,0
1779929003851,-3531,7386,-12838,-739,-20,-478,resting,0.00,0,0,0,0,0
1779929003852,-3355,7273,-12772,-771,-23,-532,resting,0.00,0,0,0,0,0
1779929003881,-3206,7299,-12939,-822,-33,-606,resting,0.00,0,0,0,0,0
1779929003882,-3213,7208,-12835,-856,-48,-681,resting,0.00,0,0,0,0,0
1779929003883,-3029,6878,-12417,-899,-59,-756,resting,0.00,0,0,0,0,0
1779929003912,-2709,6399,-12074,-963,-85,-828,resting,0.00,0,0,0,0,0
1779929003915,-2579,6456,-11974,-1024,-120,-909,resting,0.00,0,0,0,0,0
1779929003916,-2785,7454,-12126,-1058,-141,-987,resting,0.00,0,0,0,0,0
1779929003940,-3393,8860,-12407,-1052,-167,-1048,resting,0.00,0,0,0,0,0
1779929003941,-4003,10127,-12698,-979,-174,-1105,resting,0.00,0,0,0,0,0
1779929003942,-4418,10869,-13120,-856,-161,-1140,resting,0.00,0,0,0,0,0
1779929003975,-4836,11119,-13302,-720,-132,-1150,resting,0.00,0,0,0,0,0
1779929003976,-5199,10781,-13102,-642,-84,-1148,resting,0.00,0,0,0,0,0
1779929003977,-4827,10459,-12873,-612,-71,-1126,resting,0.00,0,0,0,0,0
1779929004004,-4365,11188,-12451,-612,-70,-1093,resting,0.00,0,0,0,0,0
1779929004005,-5305,13815,-12322,-543,9,-1107,resting,0.00,0,0,0,0,0
1779929004006,-5218,13276,-11771,-450,59,-1177,resting,0.00,0,0,0,0,0
1779929004032,-3932,11786,-11205,-350,82,-1142,resting,0.00,0,0,0,0,0
1779929004033,-2845,10039,-9212,-308,4,-996,resting,0.00,0,0,0,0,0
1779929004034,-2674,10140,-8157,-351,-50,-895,resting,0.00,0,0,0,0,0
1779929004062,-2942,11856,-8875,-422,-106,-899,resting,0.00,0,0,0,0,0
1779929004063,-3180,12644,-9397,-400,-199,-919,resting,0.00,0,0,0,0,0
1779929004064,-3179,11783,-8659,-261,-285,-899,resting,0.00,0,0,0,0,0
1779929004092,-3131,11836,-9033,-115,-302,-874,resting,0.00,0,0,0,0,0
1779929004094,-3184,12854,-10453,-16,-305,-881,resting,0.00,0,0,0,0,0
1779929004094,-3380,13519,-11281,76,-317,-915,resting,0.00,0,0,0,0,0
1779929004121,-3322,13341,-11675,159,-305,-916,resting,0.00,0,0,0,0,0
1779929004122,-3059,12248,-11957,205,-293,-869,resting,0.00,0,0,0,0,0
1779929004123,-2958,10860,-11840,180,-305,-814,resting,0.00,0,0,0,0,0
1779929004153,-2963,9730,-11654,32,-343,-776,resting,0.00,0,0,0,0,0
1779929004154,-2869,9257,-11803,-204,-393,-776,resting,0.00,0,0,0,0,0
1779929004154,-3392,9862,-12298,-403,-417,-792,resting,0.00,0,0,0,0,0
1779929004181,-4316,10678,-12334,-517,-400,-806,resting,0.00,0,0,0,0,0
1779929004182,-4990,10853,-11923,-577,-364,-832,resting,0.00,0,0,0,0,0
1779929004182,-5405,10829,-11648,-572,-325,-877,resting,0.00,0,0,0,0,0
1779929004212,-5655,10565,-11281,-504,-298,-923,resting,0.00,0,0,0,0,0
1779929004213,-5531,9653,-10639,-436,-294,-967,resting,0.00,0,0,0,0,0
1779929004214,-5246,8436,-9651,-409,-322,-1010,resting,0.00,0,0,0,0,0
1779929004273,-5226,7906,-8980,-440,-371,-1069,resting,0.00,0,0,0,0,0
1779929004274,-5840,8948,-9277,-468,-421,-1176,resting,0.00,0,0,0,0,0
1779929004279,-7311,11067,-9971,-382,-427,-1310,resting,0.00,0,0,0,0,0
1779929004280,-8755,11854,-10376,-194,-414,-1386,resting,0.00,0,0,0,0,0
1779929004281,-9955,11778,-10820,90,-378,-1371,resting,0.00,0,0,0,0,0
1779929004282,-10831,11483,-11043,396,-323,-1333,resting,0.00,0,0,0,0,0
1779929004309,-10626,10503,-11085,603,-299,-1320,resting,0.00,0,0,0,0,0
1779929004309,-10369,9753,-11143,674,-309,-1260,resting,0.00,0,0,0,0,0
1779929004310,-10023,8883,-11374,652,-336,-1248,resting,0.00,0,0,0,0,0
1779929004333,-9600,7865,-11508,540,-389,-1232,resting,0.00,0,0,0,0,0
1779929004338,-9590,7272,-11385,368,-454,-1160,resting,0.00,0,0,0,0,0
1779929004339,-9840,7179,-11921,279,-469,-1082,resting,0.00,0,0,0,0,0
1779929004361,-10363,7717,-12494,224,-436,-1046,resting,0.00,0,0,0,0,0
1779929004362,-11039,8065,-12441,162,-383,-1053,resting,0.00,0,0,0,0,0
1779929004363,-11148,8111,-12465,110,-312,-1057,resting,0.00,0,0,0,0,0
1779929004395,-10937,8021,-12393,74,-240,-1048,resting,0.00,0,0,0,0,0
1779929004396,-10793,7737,-11944,-12,-200,-1033,resting,0.00,0,0,0,0,0
1779929004397,-10614,7453,-11659,-128,-178,-1003,resting,0.00,0,0,0,0,0
1779929004421,-10460,7244,-11475,-228,-157,-967,resting,0.00,0,0,0,0,0
1779929004422,-10377,7129,-11398,-326,-121,-936,resting,0.00,0,0,0,0,0
1779929004423,-10412,7440,-11425,-405,-66,-934,resting,0.00,0,0,0,0,0
1779929004454,-10624,8283,-11400,-446,2,-976,resting,0.00,0,0,0,0,0
1779929004455,-10868,8965,-11401,-451,68,-1018,resting,0.00,0,0,0,0,0
1779929004456,-11035,8974,-11321,-436,117,-1015,resting,0.00,0,0,0,0,0
