timestamp_ms,ax,ay,az,gx,gy,gz,label,temp_c,steps,bat_mv,bat_soc,hr_bpm,spo2_pct
1779931862751,10029,11511,-5799,-46,-4,12,resting,0.00,0,0,0,0,0
1779931862752,9918,11573,-5969,-28,1,8,resting,0.00,0,0,0,0,0
1779931862753,9899,11549,-6025,4,8,2,resting,0.00,0,0,0,0,0
1779931862780,10010,11577,-6000,32,14,6,resting,0.00,0,0,0,0,0
1779931862809,10067,11413,-5981,43,15,11,resting,0.00,0,0,0,0,0
1779931862810,10036,11244,-6036,24,14,12,resting,0.00,0,0,0,0,0
1779931862811,9965,11171,-6023,-5,9,14,resting,0.00,0,0,0,0,0
1779931862812,9913,11211,-5989,-27,4,14,resting,0.00,0,0,0,0,0
1779931862812,9911,11289,-5903,-35,-1,12,resting,0.00,0,0,0,0,0
1779931862839,9885,11399,-5914,-31,-1,9,resting,0.00,0,0,0,0,0
1779931862840,9818,11565,-5885,-10,3,12,resting,0.00,0,0,0,0,0
1779931862840,9725,11486,-5848,21,6,11,resting,0.00,0,0,0,0,0
1779931862872,9741,11221,-5843,44,9,2,resting,0.00,0,0,0,0,0
1779931862873,9841,10969,-5931,46,10,-2,resting,0.00,0,0,0,0,0
1779931862874,9879,10954,-5942,27,7,-1,resting,0.00,0,0,0,0,0
1779931862900,9919,11089,-5925,3,2,-1,resting,0.00,0,0,0,0,0
1779931862903,9920,11210,-5944,-13,1,-3,resting,0.00,0,0,0,0,0
1779931862903,9905,11277,-6002,-19,3,-5,resting,0.00,0,0,0,0,0
1779931862931,9866,11246,-6014,-15,5,-3,resting,0.00,0,0,0,0,0
1779931862931,9891,11252,-5983,-8,5,-5,resting,0.00,0,0,0,0,0
1779931862932,9893,11273,-5979,-6,7,-5,resting,0.00,0,0,0,0,0
1779931862965,9842,11325,-5961,-7,8,-3,resting,0.00,0,0,0,0,0
1779931862966,9799,11359,-5890,-6,10,-3,resting,0.00,0,0,0,0,0
1779931862967,9827,11389,-5887,-8,11,-9,resting,0.00,0,0,0,0,0
1779931862989,9855,11368,-5899,-10,13,-9,resting,0.00,0,0,0,0,0
1779931862990,9911,11290,-5991,-8,11,-8,resting,0.00,0,0,0,0,0
1779931862990,9876,11259,-5959,-11,7,-7,resting,0.00,0,0,0,0,0
1779931863019,9854,11297,-6019,-11,6,-7,resting,0.00,0,0,0,0,0
1779931863020,9899,11281,-6042,-4,7,-6,resting,0.00,0,0,0,0,0
1779931863021,9890,11306,-6057,1,6,-6,resting,0.00,0,0,0,0,0
1779931863053,9870,11354,-6081,4,6,-7,resting,0.00,0,0,0,0,0
1779931863054,9878,11385,-6067,7,6,-5,resting,0.00,0,0,0,0,0
1779931863054,9853,11369,-6013,11,7,-4,resting,0.00,0,0,0,0,0
1779931863078,9875,11297,-6024,9,10,-6,resting,0.00,0,0,0,0,0
1779931863079,9922,11229,-6009,2,12,-6,resting,0.00,0,0,0,0,0
1779931863080,9923,11221,-6035,-4,12,-6,resting,0.00,0,0,0,0,0
1779931863111,9964,11277,-6036,-4,12,-9,resting,0.00,0,0,0,0,0
1779931863112,9982,11296,-5972,4,12,-12,resting,0.00,0,0,0,0,0
1779931863113,9968,11335,-5915,12,14,-14,resting,0.00,0,0,0,0,0
1779931863139,10006,11273,-5916,22,14,-20,resting,0.00,0,0,0,0,0
1779931863140,9977,11093,-5871,30,14,-24,resting,0.00,0,0,0,0,0
1779931863141,9948,10920,-5931,29,18,-31,resting,0.00,0,0,0,0,0
1779931863170,9904,10901,-5958,22,13,-40,resting,0.00,0,0,0,0,0
1779931863172,9807,11082,-6019,14,13,-43,resting,0.00,0,0,0,0,0
1779931863172,9693,11208,-6123,17,18,-48,resting,0.00,0,0,0,0,0
1779931863202,9694,11371,-6101,28,21,-55,resting,0.00,0,0,0,0,0
1779931863203,9748,11370,-6060,29,26,-51,resting,0.00,0,0,0,0,0
1779931863204,9850,11170,-6130,30,28,-53,resting,0.00,0,0,0,0,0
1779931863231,9976,11148,-6003,16,19,-55,resting,0.00,0,0,0,0,0
1779931863234,10042,11232,-5989,-26,11,-52,resting,0.00,0,0,0,0,0
1779931863234,10061,11547,-5952,-55,1,-43,resting,0.00,0,0,0,0,0
1779931863261,10055,11804,-5876,-55,-6,-34,resting,0.00,0,0,0,0,0
1779931863262,10060,11841,-5888,-39,-7,-32,resting,0.00,0,0,0,0,0
1779931863263,10114,11622,-5925,-17,-11,-33,resting,0.00,0,0,0,0,0
1779931863290,10041,11322,-5951,-13,-18,-36,resting,0.00,0,0,0,0,0
1779931863299,10043,11301,-6052,-29,-24,-35,resting,0.00,0,0,0,0,0
1779931863300,9924,11557,-6140,-40,-27,-23,resting,0.00,0,0,0,0,0
1779931863320,9738,11762,-6164,-34,-25,-17,resting,0.00,0,0,0,0,0
