timestamp_ms,ax,ay,az,gx,gy,gz,label,temp_c,steps,bat_mv,bat_soc,hr_bpm,spo2_pct
1779747664282,-6187,13880,-10477,-100,153,-63,running,0.00,0,0,0,0,0
1779747664283,-6566,13010,-11061,239,29,-2,running,0.00,0,0,0,0,0
1779747664283,-7571,11300,-11401,547,-81,47,running,0.00,0,0,0,0,0
1779747664311,-8835,9404,-11570,734,-127,39,running,0.00,0,0,0,0,0
1779747664311,-9535,8085,-12030,762,-68,-19,running,0.00,0,0,0,0,0
1779747664312,-9604,8469,-11713,606,42,-70,running,0.00,0,0,0,0,0
1779747664342,-9253,10221,-10843,349,157,-91,running,0.00,0,0,0,0,0
1779747664343,-9599,10797,-10415,169,231,-121,running,0.00,0,0,0,0,0
1779747664343,-10195,10024,-11427,188,272,-135,running,0.00,0,0,0,0,0
1779747664372,-9721,9482,-11684,339,253,-97,running,0.00,0,0,0,0,0
1779747664372,-8869,8675,-12008,449,232,-77,running,0.00,0,0,0,0,0
1779747664373,-8231,8340,-12307,542,203,-42,running,0.00,0,0,0,0,0
1779747664403,-8473,7730,-12097,583,183,-22,running,0.00,0,0,0,0,0
1779747664403,-8850,6648,-10551,495,181,-33,running,0.00,0,0,0,0,0
1779747664404,-9180,6365,-10053,297,201,-53,running,0.00,0,0,0,0,0
1779747664432,-8523,6905,-10480,147,223,-57,running,0.00,0,0,0,0,0
1779747664433,-7767,7955,-10217,92,195,-28,running,0.00,0,0,0,0,0
1779747664433,-7463,8389,-9660,64,99,5,running,0.00,0,0,0,0,0
1779747664462,-7115,8602,-9259,112,-39,49,running,0.00,0,0,0,0,0
1779747664462,-6273,9417,-9465,279,-212,108,running,0.00,0,0,0,0,0
1779747664463,-6070,9533,-9115,554,-443,177,running,0.00,0,0,0,0,0
1779747664493,-6589,8763,-7867,885,-705,245,running,0.00,0,0,0,0,0
1779747664500,-7900,6347,-7764,1108,-892,237,running,0.00,0,0,0,0,0
1779747664501,-9279,3660,-9589,1075,-914,194,running,0.00,0,0,0,0,0
1779747664523,-10668,3158,-10111,722,-840,184,running,0.00,0,0,0,0,0
1779747664524,-11178,4667,-10611,228,-694,171,running,0.00,0,0,0,0,0
1779747664524,-10671,6455,-11511,-69,-569,144,running,0.00,0,0,0,0,0
1779747664559,-10050,7347,-11981,-47,-528,136,running,0.00,0,0,0,0,0
1779747664560,-9546,7288,-12244,150,-540,115,running,0.00,0,0,0,0,0
1779747664560,-10138,6375,-12124,271,-543,87,running,0.00,0,0,0,0,0
1779747664583,-10625,6649,-11468,218,-523,73,running,0.00,0,0,0,0,0
1779747664584,-10431,7749,-10950,192,-536,85,running,0.00,0,0,0,0,0
1779747664585,-9969,8422,-11388,372,-612,108,running,0.00,0,0,0,0,0
1779747664614,-9446,8052,-11764,735,-737,84,running,0.00,0,0,0,0,0
1779747664615,-8949,4883,-7609,953,-896,63,running,0.00,0,0,0,0,0
1779747664615,-8947,5361,-6318,716,-901,120,running,0.00,0,0,0,0,0
1779747664642,-10668,6250,-9400,469,-777,17,running,0.00,0,0,0,0,0
1779747664648,-12294,6130,-11062,290,-672,-90,running,0.00,0,0,0,0,0
1779747664649,-13386,6408,-9820,-22,-525,-68,running,0.00,0,0,0,0,0
1779747664672,-12768,6254,-9827,-440,-304,-64,running,0.00,0,0,0,0,0
1779747664673,-12464,7071,-10430,-813,-142,-57,running,0.00,0,0,0,0,0
1779747664673,-12877,8254,-11242,-1122,0,-40,running,0.00,0,0,0,0,0
1779747664703,-12580,8911,-12286,-1377,159,-25,running,0.00,0,0,0,0,0
1779747664704,-12065,9730,-12923,-1497,279,-42,running,0.00,0,0,0,0,0
1779747664704,-11593,9397,-13061,-1383,390,-121,running,0.00,0,0,0,0,0
1779747664733,-11417,8910,-11916,-1230,459,-203,running,0.00,0,0,0,0,0
1779747664735,-11683,8943,-11555,-1109,535,-251,running,0.00,0,0,0,0,0
1779747664736,-11967,9378,-11166,-1037,603,-230,running,0.00,0,0,0,0,0
1779747664763,-12162,9574,-10250,-1058,679,-199,running,0.00,0,0,0,0,0
1779747664764,-11503,8999,-9119,-1192,764,-201,running,0.00,0,0,0,0,0
1779747664765,-10542,10371,-9213,-1349,853,-138,running,0.00,0,0,0,0,0
1779747664795,-10551,11291,-9186,-1367,838,-116,running,0.00,0,0,0,0,0
1779747664796,-11044,10043,-9556,-1266,837,-173,running,0.00,0,0,0,0,0
1779747664796,-11522,8538,-9687,-1135,859,-209,running,0.00,0,0,0,0,0
1779747664823,-10975,7729,-8682,-1086,875,-200,running,0.00,0,0,0,0,0
1779747664824,-9777,7926,-9312,-1121,880,-152,running,0.00,0,0,0,0,0
1779747664824,-10352,8907,-8602,-1061,853,-142,running,0.00,0,0,0,0,0
1779747664853,-9865,8222,-9281,-1145,924,-273,running,0.00,0,0,0,0,0
1779747664854,-9363,8333,-9089,-1211,888,-324,running,0.00,0,0,0,0,0
1779747664855,-8812,9104,-9157,-1237,827,-311,running,0.00,0,0,0,0,0
1779747664882,-8447,9991,-8716,-1186,732,-263,running,0.00,0,0,0,0,0
1779747664883,-8596,9855,-8857,-1172,697,-276,running,0.00,0,0,0,0,0
1779747664883,-8745,9894,-9518,-1110,667,-277,running,0.00,0,0,0,0,0
1779747664912,-8293,10560,-10202,-1018,635,-266,running,0.00,0,0,0,0,0
