timestamp_ms,ax,ay,az,gx,gy,gz,label,temp_c,steps,bat_mv,bat_soc,hr_bpm,spo2_pct
1779983485338,2436,15490,-498,-75,105,-12,walking,0.00,0,0,0,0,0
1779983485339,2615,15275,-782,-109,85,1,walking,0.00,0,0,0,0,0
1779983485339,2625,14946,-1071,-128,53,2,walking,0.00,0,0,0,0,0
1779983485365,2526,14877,-1416,-123,24,0,walking,0.00,0,0,0,0,0
1779983485366,2521,14726,-1760,-83,-2,-13,walking,0.00,0,0,0,0,0
1779983485367,2663,14411,-2222,-20,-21,-31,walking,0.00,0,0,0,0,0
1779983485395,2817,14227,-2514,21,-43,-53,walking,0.00,0,0,0,0,0
1779983485397,2917,14053,-2622,30,-67,-79,walking,0.00,0,0,0,0,0
1779983485398,3017,14010,-2725,6,-94,-93,walking,0.00,0,0,0,0,0
1779983485424,3159,14274,-2650,-29,-124,-92,walking,0.00,0,0,0,0,0
1779983485427,3286,14494,-2541,-48,-146,-94,walking,0.00,0,0,0,0,0
1779983485428,3477,14604,-2461,-44,-151,-95,walking,0.00,0,0,0,0,0
1779983485456,3662,14733,-2328,-9,-146,-90,walking,0.00,0,0,0,0,0
1779983485457,3778,14725,-2223,45,-130,-94,walking,0.00,0,0,0,0,0
1779983485459,3919,14382,-2198,99,-115,-100,walking,0.00,0,0,0,0,0
1779983485486,3971,14099,-2112,123,-105,-96,walking,0.00,0,0,0,0,0
1779983485487,4045,13853,-2050,120,-95,-92,walking,0.00,0,0,0,0,0
1779983485488,4076,13719,-2069,95,-86,-83,walking,0.00,0,0,0,0,0
1779983485513,4110,13706,-1936,60,-84,-70,walking,0.00,0,0,0,0,0
1779983485513,4086,13927,-1895,18,-75,-53,walking,0.00,0,0,0,0,0
1779983485514,4067,14207,-1937,-19,-75,-38,walking,0.00,0,0,0,0,0
1779983485544,4031,14560,-1861,-30,-76,-26,walking,0.00,0,0,0,0,0
1779983485546,4079,14787,-1992,-16,-72,-21,walking,0.00,0,0,0,0,0
1779983485546,4133,14880,-2210,8,-72,-17,walking,0.00,0,0,0,0,0
1779983485582,4186,15062,-2388,38,-73,-2,walking,0.00,0,0,0,0,0
1779983485607,4210,15260,-2635,66,-80,6,walking,0.00,0,0,0,0,0
1779983485607,4367,15185,-2940,93,-97,4,walking,0.00,0,0,0,0,0
1779983485610,4378,15114,-3093,95,-124,-4,walking,0.00,0,0,0,0,0
1779983485612,4326,15296,-3205,69,-145,-21,walking,0.00,0,0,0,0,0
1779983485636,4217,15682,-3247,35,-165,-38,walking,0.00,0,0,0,0,0
1779983485637,4145,16168,-3248,13,-179,-49,walking,0.00,0,0,0,0,0
1779983485638,4134,16853,-3174,12,-186,-50,walking,0.00,0,0,0,0,0
1779983485638,4073,17447,-3099,37,-182,-44,walking,0.00,0,0,0,0,0
1779983485638,4132,17706,-3032,83,-173,-29,walking,0.00,0,0,0,0,0
1779983485669,4217,17768,-3017,128,-164,-16,walking,0.00,0,0,0,0,0
1779983485670,4095,17598,-2980,142,-167,-10,walking,0.00,0,0,0,0,0
1779983485694,3942,17530,-2935,131,-170,2,walking,0.00,0,0,0,0,0
1779983485695,3764,17521,-2984,125,-168,5,walking,0.00,0,0,0,0,0
1779983485697,3642,17560,-3059,132,-160,1,walking,0.00,0,0,0,0,0
1779983485726,3521,17293,-3083,137,-153,-31,walking,0.00,0,0,0,0,0
1779983485726,3286,17089,-3037,115,-148,-69,walking,0.00,0,0,0,0,0
1779983485727,3191,17358,-3033,84,-141,-84,walking,0.00,0,0,0,0,0
1779983485755,3022,17860,-3042,62,-130,-98,walking,0.00,0,0,0,0,0
1779983485755,2688,17959,-2986,53,-121,-115,walking,0.00,0,0,0,0,0
1779983485756,2340,17898,-2904,51,-109,-113,walking,0.00,0,0,0,0,0
1779983485786,2196,17793,-2877,55,-93,-115,walking,0.00,0,0,0,0,0
1779983485786,2233,17645,-2810,56,-86,-129,walking,0.00,0,0,0,0,0
