timestamp_ms,ax,ay,az,gx,gy,gz,label,temp_c,steps,bat_mv,bat_soc,hr_bpm,spo2_pct
1779983766165,471,11456,-5382,-666,26,-1042,walking,0.00,0,0,0,0,0
1779983766166,4,11663,-5220,-757,20,-1138,walking,0.00,0,0,0,0,0
1779983766167,-31,11789,-5169,-776,27,-1207,walking,0.00,0,0,0,0,0
1779983766195,-171,12136,-5158,-713,36,-1239,walking,0.00,0,0,0,0,0
1779983766195,-117,12141,-5184,-583,54,-1311,walking,0.00,0,0,0,0,0
1779983766201,-100,11708,-5274,-436,85,-1459,walking,0.00,0,0,0,0,0
1779983766223,-294,11158,-5275,-296,114,-1619,walking,0.00,0,0,0,0,0
1779983766224,-534,10785,-4864,-186,132,-1773,walking,0.00,0,0,0,0,0
1779983766224,-56,10429,-4668,-123,141,-1960,walking,0.00,0,0,0,0,0
1779983766258,-1016,9649,-4361,-176,104,-2211,walking,0.00,0,0,0,0,0
1779983766259,-1554,10499,-3723,-279,43,-2319,walking,0.00,0,0,0,0,0
1779983766259,-2076,11557,-3846,-391,-17,-2410,walking,0.00,0,0,0,0,0
1779983766284,-2731,12029,-4288,-453,-75,-2491,walking,0.00,0,0,0,0,0
1779983766285,-3223,12478,-4493,-459,-131,-2527,walking,0.00,0,0,0,0,0
1779983766285,-3666,13114,-4352,-440,-165,-2544,walking,0.00,0,0,0,0,0
1779983766316,-3514,13647,-4252,-362,-170,-2557,walking,0.00,0,0,0,0,0
1779983766317,-2752,14073,-4189,-237,-176,-2597,walking,0.00,0,0,0,0,0
1779983766318,-2376,14326,-3969,-122,-227,-2702,walking,0.00,0,0,0,0,0
1779983766345,-3136,14856,-3604,-75,-307,-2826,walking,0.00,0,0,0,0,0
1779983766346,-4588,14745,-3443,-105,-378,-2871,walking,0.00,0,0,0,0,0
1779983766346,-5827,14924,-3318,-112,-471,-2740,walking,0.00,0,0,0,0,0
1779983766375,-6994,16628,-3669,-92,-599,-2483,walking,0.00,0,0,0,0,0
1779983766377,-7469,18719,-4345,-62,-688,-2263,walking,0.00,0,0,0,0,0
1779983766378,-7267,20395,-5115,9,-722,-2148,walking,0.00,0,0,0,0,0
1779983766410,-7328,21583,-5776,112,-740,-2112,walking,0.00,0,0,0,0,0
1779983766411,-7952,22016,-6048,237,-731,-2099,walking,0.00,0,0,0,0,0
1779983766412,-8589,21539,-5945,397,-694,-2069,walking,0.00,0,0,0,0,0
1779983766434,-9018,20073,-6068,549,-647,-2018,walking,0.00,0,0,0,0,0
1779983766435,-9167,18448,-6365,617,-612,-1934,walking,0.00,0,0,0,0,0
1779983766436,-9150,17229,-6566,558,-581,-1837,walking,0.00,0,0,0,0,0
1779983766466,-9276,16378,-6733,396,-540,-1780,walking,0.00,0,0,0,0,0
1779983766466,-9280,16184,-6931,206,-491,-1727,walking,0.00,0,0,0,0,0
1779983766467,-9130,16372,-6720,74,-457,-1684,walking,0.00,0,0,0,0,0
1779983766494,-9202,16250,-6347,11,-429,-1724,walking,0.00,0,0,0,0,0
1779983766495,-8990,15997,-6315,21,-393,-1761,walking,0.00,0,0,0,0,0
1779983766496,-8907,15415,-6154,69,-379,-1825,walking,0.00,0,0,0,0,0
1779983766526,-9053,14623,-5714,134,-378,-1930,walking,0.00,0,0,0,0,0
1779983766527,-10046,14610,-5536,185,-370,-2032,walking,0.00,0,0,0,0,0
1779983766528,-12151,15288,-6147,176,-333,-2077,walking,0.00,0,0,0,0,0
1779983766555,-14298,15724,-6413,186,-284,-2023,walking,0.00,0,0,0,0,0
1779983766556,-15290,15511,-6310,314,-227,-1923,walking,0.00,0,0,0,0,0
1779983766556,-15444,14454,-6419,509,-175,-1869,walking,0.00,0,0,0,0,0
1779983766585,-15090,12321,-6657,623,-144,-1874,walking,0.00,0,0,0,0,0
1779983766586,-14892,8844,-6592,500,-124,-1858,walking,0.00,0,0,0,0,0
1779983766591,-14337,5667,-6463,102,-91,-1684,walking,0.00,0,0,0,0,0
1779983766615,-13837,3724,-6387,-506,-59,-1450,walking,0.00,0,0,0,0,0
1779983766617,-13609,5470,-6753,-1107,-15,-1119,walking,0.00,0,0,0,0,0
1779983766618,-13598,8234,-6270,-1482,-1,-822,walking,0.00,0,0,0,0,0
1779983766647,-13965,9437,-5581,-1507,56,-656,walking,0.00,0,0,0,0,0
1779983766649,-13994,10532,-5875,-1330,135,-602,walking,0.00,0,0,0,0,0
1779983766650,-14590,11215,-5594,-1099,160,-592,walking,0.00,0,0,0,0,0
1779983766678,-15274,10991,-4778,-811,215,-570,walking,0.00,0,0,0,0,0
1779983766678,-15014,10406,-4488,-482,318,-539,walking,0.00,0,0,0,0,0
1779983766679,-14533,9589,-3879,-162,379,-535,walking,0.00,0,0,0,0,0
1779983766710,-14496,8309,-3390,59,420,-575,walking,0.00,0,0,0,0,0
1779983766710,-14378,6983,-3808,123,453,-636,walking,0.00,0,0,0,0,0
1779983766711,-13995,5899,-3638,14,418,-700,walking,0.00,0,0,0,0,0
1779983766734,-13628,4848,-3076,-243,370,-753,walking,0.00,0,0,0,0,0
1779983766735,-12959,3828,-3245,-591,365,-816,walking,0.00,0,0,0,0,0
1779983766735,-12021,3239,-3613,-982,347,-896,walking,0.00,0,0,0,0,0
1779983766767,-11287,3152,-3781,-1361,297,-972,walking,0.00,0,0,0,0,0
1779983766768,-10564,3788,-3914,-1695,254,-1050,walking,0.00,0,0,0,0,0
1779983766769,-9718,4711,-3591,-1890,190,-1133,walking,0.00,0,0,0,0,0
1779983766793,-9766,5413,-3706,-1923,125,-1225,walking,0.00,0,0,0,0,0
1779983766794,-10000,6106,-4418,-1903,135,-1315,walking,0.00,0,0,0,0,0
1779983766795,-10244,5985,-5272,-1940,175,-1417,walking,0.00,0,0,0,0,0
1779983766824,-11072,6134,-5095,-1997,158,-1407,walking,0.00,0,0,0,0,0
1779983766826,-11701,6913,-5077,-2004,195,-1312,walking,0.00,0,0,0,0,0
1779983766827,-11300,7972,-5259,-1905,269,-1219,walking,0.00,0,0,0,0,0
1779983766859,-9383,8699,-5227,-1653,306,-1161,walking,0.00,0,0,0,0,0
1779983766859,-9174,7837,-5337,-1405,277,-1285,walking,0.00,0,0,0,0,0
1779983766860,-9588,7219,-5608,-1263,265,-1324,walking,0.00,0,0,0,0,0
1779983766886,-9194,6756,-5352,-1187,284,-1284,walking,0.00,0,0,0,0,0
1779983766891,-8926,6963,-4732,-1093,249,-1253,walking,0.00,0,0,0,0,0
1779983766892,-9651,7370,-4935,-997,188,-1259,walking,0.00,0,0,0,0,0
1779983766915,-10807,7162,-5102,-945,163,-1317,walking,0.00,0,0,0,0,0
1779983766916,-10801,7635,-5170,-846,133,-1354,walking,0.00,0,0,0,0,0
1779983766917,-11994,7554,-4670,-730,40,-1442,walking,0.00,0,0,0,0,0
1779983766944,-12575,8248,-4287,-553,-11,-1410,walking,0.00,0,0,0,0,0
1779983766947,-12238,8794,-4004,-304,-56,-1384,walking,0.00,0,0,0,0,0
1779983766948,-12173,8561,-4154,-54,-130,-1409,walking,0.00,0,0,0,0,0
1779983766976,-12666,7980,-4412,140,-232,-1423,walking,0.00,0,0,0,0,0
1779983766977,-13455,7553,-4375,287,-342,-1395,walking,0.00,0,0,0,0,0
1779983766978,-14227,7413,-4319,427,-436,-1328,walking,0.00,0,0,0,0,0
1779983767011,-14605,7341,-4503,579,-508,-1251,walking,0.00,0,0,0,0,0
1779983767012,-14726,7096,-4815,731,-577,-1195,walking,0.00,0,0,0,0,0
1779983767013,-15557,6438,-4952,856,-653,-1157,walking,0.00,0,0,0,0,0
1779983767040,-16560,6015,-5081,950,-698,-1092,walking,0.00,0,0,0,0,0
1779983767065,-17836,5734,-5212,1018,-705,-1014,walking,0.00,0,0,0,0,0
1779983767066,-19066,5466,-5246,1065,-672,-928,walking,0.00,0,0,0,0,0
1779983767067,-20134,5139,-5102,1095,-608,-819,walking,0.00,0,0,0,0,0
1779983767068,-20502,4907,-5100,1100,-520,-693,walking,0.00,0,0,0,0,0
1779983767069,-20513,4634,-5033,1075,-435,-570,walking,0.00,0,0,0,0,0
1779983767098,-20195,4197,-4832,1012,-363,-457,walking,0.00,0,0,0,0,0
1779983767124,-19448,3702,-4612,903,-306,-350,walking,0.00,0,0,0,0,0
1779983767126,-18499,3030,-4425,730,-265,-270,walking,0.00,0,0,0,0,0
1779983767155,-18013,2571,-4253,484,-238,-205,walking,0.00,0,0,0,0,0
1779983767156,-17733,2991,-4138,231,-217,-71,walking,0.00,0,0,0,0,0
1779983767157,-18131,3727,-4082,17,-202,64,walking,0.00,0,0,0,0,0
1779983767158,-19218,4193,-4035,-165,-179,138,walking,0.00,0,0,0,0,0
1779983767159,-19420,5445,-4210,-474,-101,139,walking,0.00,0,0,0,0,0
1779983767160,-19745,6024,-4220,-608,-68,98,walking,0.00,0,0,0,0,0
1779983767190,-19640,6590,-4227,-712,-31,75,walking,0.00,0,0,0,0,0
1779983767213,-19441,6847,-4069,-765,-21,44,walking,0.00,0,0,0,0,0
1779983767214,-18551,6651,-3957,-757,1,44,walking,0.00,0,0,0,0,0
1779983767214,-17591,6211,-3880,-692,47,105,walking,0.00,0,0,0,0,0
1779983767215,-16273,5581,-3782,-590,103,229,walking,0.00,0,0,0,0,0
1779983767215,-14664,5276,-3870,-470,153,401,walking,0.00,0,0,0,0,0
1779983767248,-14200,5301,-3778,-334,158,598,walking,0.00,0,0,0,0,0
1779983767248,-14808,5781,-3459,-166,147,777,walking,0.00,0,0,0,0,0
