timestamp_ms,ax,ay,az,gx,gy,gz,temp_c,steps_hw,steps_sw,bat_mv,bat_soc
1776380672322,-1166,-23012,4026,782,2687,-1640,26.73,0,80,3841,59
1776380672364,-1499,-22373,2688,565,2718,-1106,26.73,0,80,3841,59
1776380672364,-2122,-21795,2828,437,2787,-636,26.73,0,80,3841,59
1776380672405,-3419,-19980,1616,150,2678,-376,26.73,0,80,3841,59
1776380672405,-3440,-18288,424,34,2509,-355,26.73,0,80,3841,59
1776380672486,-2790,-16389,70,36,2267,-257,26.73,0,80,3841,59
1776380672487,-3420,-14114,701,86,2115,-55,26.73,0,80,3841,59
1776380672487,-4140,-13148,819,9,2153,85,26.73,0,80,3841,59
1776380672487,-4618,-12295,-426,-113,2102,80,26.73,0,80,3841,59
1776380672487,-4755,-11776,-1394,-120,1970,43,26.73,0,80,3841,59
1776380672528,-4717,-12054,-1552,-77,1777,33,26.73,0,80,3841,59
1776380672570,-4549,-12865,-1755,-99,1593,58,26.73,0,80,3841,59
1776380672570,-4540,-13598,-1943,-173,1460,99,26.73,0,80,3841,59
1776380672570,-4602,-14185,-2483,-216,1286,116,26.73,0,80,3841,59
1776380672613,-5101,-14181,-2917,-243,1031,92,26.71,0,82,3838,59
1776380672613,-5605,-13965,-2639,-249,848,53,26.71,0,82,3838,59
1776380672655,-5918,-14171,-2552,-246,684,7,26.71,0,82,3838,59
1776380672656,-6441,-14119,-2907,-225,495,-64,26.71,0,82,3838,59
1776380672656,-6994,-14026,-2916,-171,233,-138,26.71,0,82,3838,59
1776380672698,-7276,-14901,-2632,-103,20,-169,26.71,0,82,3838,59
1776380672698,-7646,-16818,-1772,-36,-101,-176,26.71,0,82,3838,59
1776380672779,-8118,-18552,-700,-62,-67,-219,26.71,0,82,3838,59
1776380672779,-8390,-20034,-856,-145,-11,-336,26.71,0,82,3838,59
1776380672819,-8414,-21168,-535,-135,49,-436,26.71,0,82,3838,59
1776380672819,-8102,-21733,1137,-165,222,-426,26.71,0,82,3838,59
1776380672870,-7741,-22229,2091,-288,610,-309,26.71,0,82,3838,59
1776380672870,-6794,-22261,1976,-433,1113,-196,26.71,0,82,3838,59
1776380672870,-6268,-21333,424,-647,1363,-218,26.71,0,82,3838,59
1776380672952,-5740,-19902,-2010,-766,1160,-292,26.71,0,82,3838,59
1776380672952,-4793,-18687,-3313,-717,604,-224,26.71,0,82,3838,59
1776380672952,-3505,-18307,-2605,-660,-65,44,26.71,0,82,3838,59
1776380672952,-2901,-18079,-1701,-731,-497,417,26.71,0,82,3838,59
1776380672992,-3659,-19144,-1662,-853,-638,776,26.71,0,82,3838,59
1776380672992,-4724,-20155,-1440,-918,-702,968,26.71,0,82,3838,59
1776380673032,-5125,-20676,-859,-1005,-644,1015,26.71,0,82,3838,59
1776380673032,-4432,-21042,-1078,-1126,-579,1025,26.71,0,82,3838,59
1776380673033,-3931,-21162,-1348,-1211,-556,1119,26.71,0,82,3838,59
1776380673073,-3283,-20196,-827,-1318,-537,1283,26.71,0,82,3838,59
1776380673073,-2969,-18173,-664,-1474,-520,1495,26.71,0,82,3838,59
1776380673114,-3226,-15959,-886,-1586,-504,1701,26.71,0,82,3838,59
1776380673114,-3735,-13937,-792,-1597,-479,1839,26.71,0,82,3838,59
1776380673156,-3743,-12068,-682,-1560,-458,1870,26.71,0,82,3838,59
1776380673156,-3748,-10379,-711,-1478,-422,1821,26.71,0,82,3838,59
1776380673198,-3731,-9623,-690,-1360,-324,1701,26.71,0,82,3838,59
1776380673198,-3791,-8824,-950,-1232,-276,1497,26.71,0,82,3838,59
1776380673239,-3706,-8177,-1524,-1098,-300,1234,26.71,0,82,3838,59
1776380673239,-3370,-7895,-2128,-915,-350,964,26.71,0,82,3838,59
1776380673239,-3131,-8015,-2461,-677,-441,729,26.71,0,82,3838,59
1776380673362,-3028,-8164,-2556,-409,-587,518,26.71,0,82,3838,59
1776380673362,-3327,-8487,-2668,-107,-748,301,26.71,0,82,3838,59
1776380673362,-3667,-8898,-2509,243,-923,57,26.71,0,82,3838,59
1776380673362,-4289,-9236,-2364,603,-1076,-269,26.71,0,82,3838,59
1776380673405,-5038,-11129,-1817,963,-1154,-663,26.71,0,82,3838,59
1776380673405,-5605,-13042,-700,1275,-1182,-1088,26.71,0,82,3838,59
1776380673405,-5695,-14316,1111,1438,-1129,-1505,26.71,0,82,3838,59
1776380673445,-5682,-14972,2165,1460,-996,-1833,26.71,0,82,3838,59
1776380673445,-5800,-15996,2324,1584,-878,-2087,26.71,0,82,3838,59
1776380673487,-5780,-17760,3428,1842,-733,-2281,26.71,0,82,3838,59
1776380673487,-4865,-20305,5628,2017,-581,-2382,26.71,0,82,3838,59
1776380673526,-5655,-22504,7200,1952,-177,-2391,26.71,0,82,3838,59
1776380673527,-6733,-22687,6695,1786,-119,-2343,26.71,0,82,3838,59
1776380673567,-7445,-22191,6992,1665,-54,-2147,26.71,0,82,3838,59
1776380673567,-6622,-23436,8279,1460,355,-1740,26.71,0,82,3838,59
1776380673568,-4985,-24943,8006,1068,818,-1253,26.71,0,82,3838,59
1776380673608,-2971,-25120,6927,687,1013,-841,26.71,0,82,3838,59
1776380673608,-1762,-22722,5565,390,949,-533,26.68,0,84,3838,59
1776380673650,-1875,-20055,2616,273,858,-265,26.68,0,84,3838,59
1776380673650,-3098,-16972,770,462,854,-82,26.68,0,84,3838,59
1776380673691,-4097,-14293,1561,615,705,-61,26.68,0,84,3838,59
1776380673691,-4933,-12499,1068,575,531,-166,26.68,0,84,3838,59
1776380673733,-5506,-11845,188,519,539,-297,26.68,0,84,3838,59
1776380673734,-5137,-11853,17,469,608,-386,26.68,0,84,3838,59
1776380673734,-4436,-11712,-64,389,673,-386,26.68,0,84,3838,59
1776380673813,-4321,-11712,-502,317,787,-308,26.68,0,84,3838,59
1776380673813,-4779,-12314,-761,283,877,-154,26.68,0,84,3838,59
1776380673895,-5440,-12932,-776,253,907,-27,26.68,0,84,3838,59
1776380673895,-6042,-12979,-714,188,893,1,26.68,0,84,3838,59
1776380673895,-6556,-12661,-661,106,802,-50,26.68,0,84,3838,59
1776380673895,-6717,-13065,-410,46,696,-76,26.68,0,84,3838,59
1776380673935,-6780,-13867,-344,0,499,-44,26.68,0,84,3838,59
1776380673935,-6891,-14678,-89,-46,113,-3,26.68,0,84,3838,59
1776380673935,-6863,-15866,401,-63,-250,48,26.68,0,84,3838,59
1776380674016,-7140,-17140,1225,-42,-437,112,26.68,0,84,3838,59
1776380674016,-7020,-18999,2590,-6,-518,181,26.68,0,84,3838,59
1776380674016,-7211,-19810,2988,-50,-466,242,26.68,0,84,3838,59
1776380674016,-7747,-20180,2988,-158,-405,223,26.68,0,84,3838,59
1776380674057,-8060,-19455,2694,-333,-222,101,26.68,0,84,3838,59
1776380674057,-7412,-19639,1885,-479,-68,-86,26.68,0,84,3838,59
1776380674099,-6589,-19612,1037,-530,-35,-227,26.68,0,84,3838,59
1776380674099,-5722,-18930,919,-556,-160,-258,26.68,0,84,3838,59
1776380674099,-4496,-18313,881,-617,-391,-122,26.68,0,84,3838,59
1776380674140,-3454,-18724,565,-645,-594,176,26.68,0,84,3838,59
1776380674140,-2792,-19983,7,-591,-865,495,26.68,0,84,3838,59
1776380674222,-3117,-21647,105,-471,-1161,710,26.68,0,84,3838,59
1776380674222,-3679,-22441,1324,-367,-1368,810,26.68,0,84,3838,59
1776380674262,-3918,-23458,2604,-375,-1370,867,26.68,0,84,3838,59
1776380674262,-3961,-23607,4028,-511,-1182,924,26.68,0,84,3838,59
1776380674303,-3724,-21563,4970,-768,-913,1023,26.68,0,84,3838,59
1776380674346,-3736,-18639,5257,-1045,-479,1205,26.68,0,84,3838,59
1776380674346,-3697,-15705,4782,-1240,30,1421,26.68,0,84,3838,59
1776380674346,-2737,-14289,3837,-1403,184,1621,26.68,0,84,3838,59
1776380674346,-2570,-13593,1960,-1463,141,1831,26.68,0,84,3838,59
1776380674389,-2250,-13455,1257,-1393,45,2023,26.68,0,84,3838,59
1776380674389,-2405,-13287,1178,-1329,-198,2182,26.68,0,84,3838,59
1776380674430,-2894,-12813,1331,-1258,-367,2295,26.68,0,84,3838,59
1776380674430,-3511,-11852,1470,-1172,-390,2308,26.68,0,84,3838,59
1776380674475,-3987,-11075,1418,-1069,-333,2227,26.68,0,84,3838,59
1776380674475,-4512,-10353,1262,-921,-265,2052,26.68,0,84,3838,59
1776380674475,-4986,-9961,806,-714,-202,1801,26.68,0,84,3838,59
1776380674517,-5688,-10219,659,-487,-157,1473,26.68,0,84,3838,59
1776380674517,-6248,-10463,659,-305,-94,1062,26.68,0,84,3838,59
1776380674557,-6413,-10580,577,-172,-41,602,26.68,0,84,3838,59
1776380674557,-6171,-11333,227,-7,52,151,26.68,0,84,3838,59
1776380674598,-6213,-11824,126,238,122,-296,26.68,0,84,3838,59
1776380674638,-6279,-12381,603,529,100,-752,26.68,0,84,3838,59
1776380674638,-6682,-13706,1099,818,116,-1206,26.68,0,85,3833,59
1776380674638,-6051,-14887,2945,1156,231,-1835,26.68,0,85,3833,59
1776380674638,-6559,-14200,3704,1215,347,-2120,26.68,0,85,3833,59
1776380674679,-7333,-12922,3912,1160,464,-2315,26.68,0,85,3833,59
1776380674679,-7352,-13679,4037,1216,553,-2439,26.68,0,85,3833,59
1776380674761,-6661,-16443,4473,1430,516,-2486,26.68,0,85,3833,59
1776380674761,-5782,-20506,5471,1670,468,-2451,26.68,0,85,3833,59
1776380674806,-4921,-23039,6424,1722,533,-2294,26.68,0,85,3833,59
1776380674807,-4090,-25013,7033,1551,824,-1964,26.68,0,85,3833,59
1776380674888,-3711,-25461,6719,1189,1318,-1548,26.68,0,85,3833,59
1776380674888,-3760,-24413,5793,754,1554,-1188,26.68,0,85,3833,59
1776380674889,-3597,-21425,4965,359,1447,-906,26.68,0,85,3833,59
1776380674889,-3738,-18057,2372,144,1520,-598,26.68,0,85,3833,59
1776380674889,-4471,-15728,510,255,1671,-307,26.68,0,85,3833,59
1776380674930,-4856,-13972,923,387,1522,-141,26.68,0,85,3833,59
1776380674930,-5196,-12805,616,338,1273,-99,26.68,0,85,3833,59
1776380674972,-5413,-12687,-292,286,1222,-75,26.68,0,85,3833,59
1776380674972,-5369,-12456,-492,303,1216,-28,26.68,0,85,3833,59
1776380675013,-5715,-12297,-615,272,1222,29,26.68,0,85,3833,59
1776380675013,-6273,-12464,-852,239,1341,71,26.68,0,85,3833,59
1776380675013,-6632,-12698,-1170,172,1482,75,26.68,0,85,3833,59
1776380675055,-6624,-13255,-1857,93,1472,84,26.68,0,85,3833,59
1776380675055,-6768,-13402,-2295,31,1455,132,26.68,0,85,3833,59
1776380675096,-7085,-13645,-2949,-21,1352,195,26.68,0,85,3833,59
1776380675096,-7396,-14153,-3375,-41,1183,256,26.68,0,85,3833,59
1776380675136,-7613,-15027,-3484,-66,1048,256,26.68,0,85,3833,59
1776380675136,-7843,-15835,-3391,-117,911,183,26.68,0,85,3833,59
1776380675187,-7982,-16928,-3399,-165,791,66,26.68,0,85,3833,59
1776380675187,-8167,-17972,-3058,-143,687,-36,26.68,0,85,3833,59
1776380675187,-7991,-19243,-2376,-110,600,-133,26.68,0,85,3833,59
1776380675273,-7705,-20677,-2190,-118,620,-252,26.68,0,85,3833,59
1776380675273,-7671,-21519,-2919,-121,547,-439,26.68,0,85,3833,59
1776380675273,-7747,-20250,-2936,-139,198,-604,26.68,0,85,3833,59
1776380675273,-6724,-18496,-2017,-249,-251,-581,26.68,0,85,3833,59
1776380675315,-5520,-17811,-1150,-398,-429,-334,26.68,0,85,3833,59
1776380675315,-4443,-18443,-730,-552,-383,7,26.68,0,85,3833,59
1776380675356,-4289,-19819,-1779,-657,-430,248,26.68,0,85,3833,59
1776380675356,-4590,-20512,-2850,-654,-711,322,26.68,0,85,3833,59
1776380675356,-4719,-20821,-2457,-633,-1103,310,26.68,0,85,3833,59
1776380675399,-4245,-20425,-1180,-679,-1374,332,26.68,0,85,3833,59
1776380675399,-4278,-19018,-163,-808,-1342,453,26.68,0,85,3833,59
1776380675533,-4097,-17660,283,-983,-1220,656,26.68,0,85,3833,59
1776380675533,-3891,-16275,-88,-1124,-1145,910,26.68,0,85,3833,59
1776380675533,-3815,-15242,-481,-1184,-1074,1198,26.68,0,85,3833,59
1776380675577,-4122,-14755,-154,-1221,-1028,1447,26.68,0,85,3833,59
1776380675577,-4421,-14358,439,-1309,-937,1620,26.68,0,85,3833,59
1776380675577,-4588,-13237,421,-1404,-762,1718,26.68,0,85,3833,59
1776380675577,-4451,-12143,-137,-1429,-554,1735,26.68,0,85,3833,59
1776380675578,-4529,-11407,-722,-1368,-385,1673,26.68,0,85,3833,59
1776380675578,-4860,-10856,-1379,-1272,-329,1540,26.68,0,85,3833,59
1776380675666,-5044,-10805,-1965,-1115,-365,1367,26.67,7,87,3832,59
1776380675666,-5225,-11122,-2111,-898,-407,1191,26.67,7,87,3832,59
1776380675668,-5464,-11299,-1832,-698,-383,1005,26.67,7,87,3832,59
1776380675668,-5846,-11268,-1655,-566,-322,783,26.67,7,87,3832,59
1776380675754,-6146,-11861,-2209,-334,-176,397,26.67,7,87,3832,59
1776380675754,-6224,-12135,-2187,-225,-129,250,26.67,7,87,3832,59
1776380675754,-6432,-12544,-2068,-3,-124,-78,26.67,7,87,3832,59
1776380675840,-6380,-12487,-1640,348,-316,-578,26.67,7,87,3832,59
1776380675840,-6460,-13332,-1234,684,-355,-829,26.67,7,87,3832,59
1776380675841,-6750,-14335,273,1028,-352,-1070,26.67,7,87,3832,59
1776380675841,-7324,-14917,1898,1218,-260,-1347,26.67,7,87,3832,59
1776380675881,-8194,-15113,2401,1218,-100,-1655,26.67,7,87,3832,59
1776380675881,-8534,-14724,2241,1134,-61,-1940,26.67,7,87,3832,59
1776380675921,-7798,-15508,1910,1144,-123,-2132,26.67,7,87,3832,59
1776380675922,-6718,-17374,2389,1310,-234,-2164,26.67,7,87,3832,59
1776380675922,-5774,-19805,4115,1492,-330,-2001,26.67,7,87,3832,59
1776380676004,-5353,-22248,5517,1462,-197,-1702,26.67,7,87,3832,59
1776380676005,-5269,-23550,5826,1203,158,-1370,26.67,7,87,3832,59
1776380676005,-5153,-23033,5431,802,481,-1064,26.67,7,87,3832,59
1776380676005,-4875,-20784,4212,430,629,-814,26.67,7,87,3832,59
1776380676046,-4856,-18097,1873,262,674,-573,26.67,7,87,3832,59
1776380676046,-4880,-15412,742,364,682,-343,26.67,7,87,3832,59
1776380676087,-4948,-13557,1420,474,513,-175,26.67,7,87,3832,59
1776380676087,-5053,-12576,1415,488,366,-80,26.67,7,87,3832,59
1776380676087,-5223,-12063,1060,516,355,-53,26.67,7,87,3832,59
1776380676128,-5781,-11999,1363,562,414,-103,26.67,7,87,3832,59
1776380676128,-5225,-11737,1007,561,552,-223,26.67,7,87,3832,59
1776380676169,-4560,-11721,15,615,540,-338,26.67,7,87,3832,59
1776380676169,-3721,-12673,-681,764,411,-423,26.67,7,87,3832,59
1776380676210,-4002,-13857,-96,902,226,-508,26.67,7,87,3832,59
1776380676211,-4220,-14495,300,905,56,-632,26.67,7,87,3832,59
1776380676293,-4630,-14302,371,855,-14,-733,26.67,7,87,3832,59
1776380676293,-4899,-15035,408,859,8,-780,26.67,7,87,3832,59
1776380676293,-5421,-16280,660,895,-8,-832,26.67,7,87,3832,59
1776380676334,-5791,-17642,869,856,-19,-929,26.67,7,87,3832,59
1776380676334,-5742,-19542,796,774,-57,-1015,26.67,7,87,3832,59
1776380676377,-5361,-20720,802,657,-134,-987,26.67,7,87,3832,59
1776380676377,-5073,-21185,955,511,-205,-822,26.67,7,87,3832,59
1776380676419,-5145,-21953,1694,337,-187,-575,26.67,7,87,3832,59
1776380676419,-5320,-22317,2078,105,-44,-345,26.67,7,87,3832,59
1776380676462,-5768,-22068,1579,-156,41,-215,26.67,7,87,3832,59
1776380676462,-6301,-20658,405,-318,-26,-163,26.67,7,87,3832,59
1776380676462,-6342,-18421,459,-378,-201,-62,26.67,7,87,3832,59
1776380676504,-5584,-17130,1446,-477,-359,165,26.67,7,87,3832,59
1776380676546,-4632,-16858,1614,-613,-509,463,26.67,7,87,3832,59
1776380676546,-3845,-17609,934,-693,-701,731,26.67,7,87,3832,59
1776380676546,-3658,-18864,770,-689,-920,909,26.67,7,87,3832,59
1776380676590,-3700,-19876,1014,-700,-1145,1003,26.67,7,87,3832,59
1776380676590,-3383,-20857,863,-730,-1419,1064,26.67,7,87,3832,59
1776380676634,-3458,-21075,1387,-735,-1396,1144,26.67,7,87,3832,59
1776380676634,-2875,-20197,2502,-885,-1385,1255,26.67,7,87,3832,59
1776380676634,-2461,-19503,2670,-1077,-1303,1488,26.64,9,89,3836,59
1776380676676,-2265,-18615,2367,-1202,-1131,1837,26.64,9,89,3836,59
1776380676676,-3405,-17607,2616,-1339,-823,2191,26.64,9,89,3836,59
1776380676717,-3609,-17714,2905,-1489,-580,2454,26.64,9,89,3836,59
1776380676717,-3241,-17068,2675,-1603,-342,2614,26.64,9,89,3836,59
1776380676761,-3536,-16173,1598,-1671,-127,2712,26.64,9,89,3836,59
1776380676761,-3531,-15468,988,-1638,-27,2760,26.64,9,89,3836,59
1776380676802,-3708,-14224,1112,-1568,101,2798,26.64,9,89,3836,59
1776380676844,-4200,-13222,912,-1537,282,2799,26.64,9,89,3836,59
1776380676844,-4721,-12792,127,-1491,360,2706,26.64,9,89,3836,59
1776380676844,-5189,-11207,-454,-1352,371,2487,26.64,9,89,3836,59
1776380676844,-5750,-9187,-1047,-996,401,1982,26.64,9,89,3836,59
1776380676885,-5944,-8622,-1310,-687,340,1567,26.64,9,89,3836,59
1776380676885,-6460,-8738,-1297,-360,263,1115,26.64,9,89,3836,59
1776380676966,-7091,-9120,-1452,-47,176,606,26.64,9,89,3836,59
1776380676966,-7137,-9299,-1088,236,69,70,26.64,9,89,3836,59
1776380677007,-7189,-9108,-586,463,9,-470,26.64,9,89,3836,59
1776380677007,-7281,-9827,-113,681,-11,-1004,26.64,9,89,3836,59
1776380677007,-7029,-10688,544,955,-63,-1507,26.64,9,89,3836,59
1776380677049,-6385,-11564,1955,1269,-207,-1964,26.64,9,89,3836,59
1776380677049,-6196,-11680,3305,1498,-351,-2256,26.64,9,89,3836,59
1776380677090,-5997,-13114,5031,1649,-482,-2345,26.64,9,89,3836,59
1776380677090,-5655,-15408,6497,1772,-488,-2284,26.64,9,89,3836,59
1776380677133,-5990,-18133,7293,1892,-383,-2130,26.64,9,89,3836,59
1776380677133,-6717,-21662,8036,1978,-196,-1989,26.64,9,89,3836,59
1776380677178,-7607,-24301,8437,1940,3,-1937,26.64,9,89,3836,59
1776380677178,-7670,-24141,8312,1673,144,-1993,26.64,9,89,3836,59
1776380677178,-6287,-22477,8291,1264,278,-2040,26.64,9,89,3836,59
1776380677220,-4164,-19607,7675,891,547,-1988,26.64,9,89,3836,59
1776380677220,-2202,-16703,5066,768,735,-1785,26.64,9,89,3836,59
1776380677261,-1829,-15163,3066,1017,717,-1373,26.64,9,89,3836,59
1776380677261,-2875,-14254,3293,1261,455,-1001,26.64,9,89,3836,59
1776380677302,-4498,-14124,3167,1272,145,-830,26.64,9,89,3836,59
1776380677302,-5723,-14191,2448,1196,124,-822,26.64,9,89,3836,59
1776380677346,-6090,-14115,2626,1164,175,-926,26.64,9,89,3836,59
1776380677346,-6040,-13795,2492,1115,216,-1059,26.64,9,89,3836,59
1776380677346,-6005,-13960,1802,1140,177,-1141,26.64,9,89,3836,59
1776380677388,-6197,-14658,1906,1218,122,-1180,26.64,9,89,3836,59
1776380677388,-6121,-15242,2490,1154,137,-1189,26.64,9,89,3836,59
1776380677432,-6192,-15949,2642,976,150,-1142,26.64,9,89,3836,59
1776380677432,-6526,-16495,2355,816,120,-1052,26.64,9,89,3836,59
1776380677474,-6808,-16695,1977,691,-10,-937,26.64,9,89,3836,59
1776380677474,-7184,-17388,1938,616,-161,-790,26.64,9,89,3836,59
1776380677516,-7750,-17996,2303,529,-301,-627,26.64,9,89,3836,59
1776380677516,-7943,-19067,3033,364,-310,-432,26.64,9,89,3836,59
1776380677516,-8451,-19805,3045,138,-172,-188,26.64,9,89,3836,59
1776380677598,-9062,-19746,2730,-85,-36,42,26.64,9,89,3836,59
1776380677598,-9277,-19984,2288,-276,148,234,26.64,9,89,3836,59
1776380677638,-9261,-21048,1563,-490,211,361,26.64,9,89,3836,59
1776380677639,-9109,-21315,523,-727,87,418,26.64,11,90,3835,59
1776380677679,-8123,-19897,-204,-937,-140,505,26.64,11,90,3835,59
1776380677679,-6712,-18157,-312,-1103,-435,773,26.64,11,90,3835,59
1776380677720,-5018,-18563,-102,-1213,-737,1180,26.64,11,90,3835,59
1776380677721,-4018,-21025,41,-1309,-971,1652,26.64,11,90,3835,59
1776380677721,-4215,-23391,426,-1425,-1278,2048,26.64,11,90,3835,59
1776380677762,-4389,-24341,1003,-1522,-1715,2331,26.64,11,90,3835,59
