timestamp_ms,ecg_raw
1777572499764,1304
1777572499766,1303
1777572499768,1297
1777572499770,1289
1777572499772,1274
1777572499774,1265
1777572499776,1259
1777572499778,1261
1777572499780,1261
1777572499782,1264
1777572499764,1272
1777572499766,1272
1777572499768,1267
1777572499770,1241
1777572499772,1255
1777572499774,1244
1777572499776,1245
1777572499778,1248
1777572499780,1251
1777572499782,1252
1777572499764,1249
1777572499766,1245
1777572499768,1252
1777572499770,1252
1777572499772,1244
1777572499774,1242
1777572499776,1239
1777572499778,1241
1777572499780,1244
1777572499782,1248
1777572499813,1255
1777572499815,1257
1777572499817,1249
1777572499819,1241
1777572499821,1219
1777572499823,1205
1777572499825,1192
1777572499827,1226
1777572499829,1237
1777572499831,1239
1777572499813,1233
1777572499815,1229
1777572499817,1228
1777572499819,1223
1777572499821,1214
1777572499823,1211
1777572499825,1206
1777572499827,1203
1777572499829,1201
1777572499831,1202
1777572499847,1203
1777572499849,1208
1777572499851,1212
1777572499853,1212
1777572499855,1214
1777572499857,1203
1777572499859,1186
1777572499861,1185
1777572499863,1176
1777572499865,1212
1777572499847,1224
1777572499849,1227
1777572499851,1227
1777572499853,1219
1777572499855,1208
1777572499857,1199
1777572499859,1187
1777572499861,1187
1777572499863,1191
1777572499865,1200
1777572499897,1205
1777572499899,1207
1777572499901,1205
1777572499903,1203
1777572499905,1197
1777572499907,1194
1777572499909,1194
1777572499911,1196
1777572499913,1194
1777572499915,1191
1777572499897,1185
1777572499899,1187
1777572499901,1211
1777572499903,1211
1777572499905,1206
1777572499907,1197
1777572499909,1195
1777572499911,1194
1777572499913,1196
1777572499915,1205
1777572499934,1214
1777572499936,1218
1777572499938,1222
1777572499940,1220
1777572499942,1212
1777572499944,1212
1777572499946,1211
1777572499948,1209
1777572499950,1208
1777572499952,1203
1777572499934,1206
1777572499936,1201
1777572499938,1199
1777572499940,1182
1777572499942,1206
1777572499944,1209
1777572499946,1200
1777572499948,1195
1777572499950,1195
1777572499952,1195
1777572499934,1200
1777572499936,1197
1777572499938,1205
1777572499940,1210
1777572499942,1210
1777572499944,1210
1777572499946,1209
1777572499948,1209
1777572499950,1211
1777572499952,1213
1777572499986,1215
1777572499988,1220
1777572499990,1226
1777572499992,1227
1777572499994,1216
1777572499996,1205
1777572499998,1188
1777572500000,1215
1777572500002,1220
1777572500004,1226
1777572499986,1224
1777572499988,1229
1777572499990,1227
1777572499992,1226
1777572499994,1220
1777572499996,1215
1777572499998,1210
1777572500000,1210
1777572500002,1209
1777572500004,1210
1777572500020,1209
1777572500022,1213
1777572500024,1217
1777572500026,1215
1777572500028,1215
1777572500030,1216
1777572500032,1209
1777572500034,1211
1777572500036,1199
1777572500038,1240
1777572500020,1245
1777572500022,1250
1777572500024,1255
1777572500026,1258
1777572500028,1258
1777572500030,1261
1777572500032,1273
1777572500034,1289
1777572500036,1294
1777572500038,1298
1777572500066,1303
1777572500068,1310
1777572500070,1315
1777572500072,1324
1777572500074,1321
1777572500076,1315
1777572500078,1304
1777572500080,1294
1777572500082,1294
1777572500084,1292
1777572500066,1288
1777572500068,1287
1777572500070,1317
1777572500072,1324
1777572500074,1325
1777572500076,1317
1777572500078,1310
1777572500080,1305
1777572500082,1305
1777572500084,1305
1777572500113,1305
1777572500115,1295
1777572500117,1299
1777572500119,1295
1777572500121,1289
1777572500123,1280
1777572500125,1275
1777572500127,1276
1777572500129,1283
1777572500131,1286
1777572500113,1285
1777572500115,1281
1777572500117,1288
1777572500119,1269
1777572500121,1290
1777572500123,1288
1777572500125,1274
1777572500127,1267
1777572500129,1265
1777572500131,1268
1777572500113,1268
1777572500115,1274
1777572500117,1275
1777572500119,1276
1777572500121,1277
1777572500123,1279
1777572500125,1275
1777572500127,1273
1777572500129,1273
1777572500131,1272
1777572500156,1272
1777572500158,1273
1777572500160,1277
1777572500162,1283
1777572500164,1288
1777572500166,1296
1777572500168,1293
1777572500170,1332
1777572500172,1332
1777572500174,1323
1777572500156,1318
1777572500158,1317
1777572500160,1322
1777572500162,1323
1777572500164,1318
1777572500166,1309
1777572500168,1295
1777572500170,1294
1777572500172,1300
1777572500174,1314
1777572500209,1333
1777572500211,1353
1777572500213,1372
1777572500215,1401
1777572500217,1427
1777572500219,1456
1777572500221,1481
1777572500223,1530
1777572500225,1588
1777572500227,1720
1777572500209,1823
1777572500211,1919
1777572500213,2008
1777572500215,2088
1777572500217,2141
1777572500219,2160
1777572500221,2154
1777572500223,2131
1777572500225,2100
1777572500227,2058
1777572500246,1995
1777572500248,1915
1777572500250,1831
1777572500252,1751
1777572500254,1670
1777572500256,1590
1777572500258,1508
1777572500260,1437
1777572500262,1385
1777572500264,1343
1777572500246,1319
1777572500248,1315
1777572500250,1348
1777572500252,1359
1777572500254,1354
1777572500256,1355
1777572500258,1354
1777572500260,1365
1777572500262,1382
1777572500264,1399
1777572500290,1413
1777572500292,1422
1777572500294,1436
1777572500296,1443
1777572500298,1447
1777572500300,1453
1777572500302,1453
1777572500304,1450
1777572500306,1449
1777572500308,1456
1777572500290,1470
1777572500292,1475
1777572500294,1488
1777572500296,1485
1777572500298,1531
1777572500300,1545
1777572500302,1555
1777572500304,1556
1777572500306,1548
1777572500308,1537
1777572500290,1526
1777572500292,1528
1777572500294,1528
1777572500296,1531
1777572500298,1537
1777572500300,1536
1777572500302,1530
1777572500304,1520
1777572500306,1515
1777572500308,1522
1777572500339,1535
1777572500341,1549
1777572500343,1561
1777572500345,1569
1777572500347,1576
1777572500349,1572
1777572500351,1559
1777572500353,1604
1777572500355,1622
1777572500357,1627
1777572500339,1630
1777572500341,1634
1777572500343,1639
1777572500345,1642
1777572500347,1643
1777572500349,1643
1777572500351,1639
1777572500353,1649
1777572500355,1665
1777572500357,1678
1777572500380,1691
1777572500382,1704
1777572500384,1713
1777572500386,1733
1777572500388,1739
1777572500390,1743
1777572500392,1732
1777572500394,1725
1777572500396,1713
1777572500398,1776
1777572500380,1804
1777572500382,1825
1777572500384,1840
1777572500386,1852
1777572500388,1854
1777572500390,1848
1777572500392,1847
1777572500394,1849
1777572500396,1859
1777572500398,1871
1777572500434,1884
1777572500436,1892
1777572500438,1911
1777572500440,1925
1777572500442,1936
1777572500444,1946
1777572500446,1955
1777572500448,1962
1777572500450,1971
1777572500452,1977
1777572500434,1991
1777572500436,2010
1777572500438,2042
1777572500440,2047
1777572500442,2036
1777572500444,2029
1777572500446,2024
1777572500448,2020
