timestamp_ms,ecg_raw
1777572188436,1929
1777572188438,1943
1777572188440,1967
1777572188442,1989
1777572188444,1988
1777572188446,1979
1777572188448,1959
1777572188450,1936
1777572188452,1913
1777572188454,1903
1777572188436,1898
1777572188438,1918
1777572188440,1928
1777572188442,1992
1777572188444,2011
1777572188446,2015
1777572188448,1992
1777572188450,1966
1777572188452,1929
1777572188454,1900
1777572188436,1901
1777572188438,1923
1777572188440,1934
1777572188442,1946
1777572188444,1963
1777572188446,1956
1777572188448,1924
1777572188450,1903
1777572188452,1921
1777572188454,1951
1777572188494,1972
1777572188496,1988
1777572188498,2003
1777572188500,2020
1777572188502,2019
1777572188504,2006
1777572188506,2021
1777572188508,1991
1777572188510,1958
1777572188512,1933
1777572188494,1932
1777572188496,1936
1777572188498,1945
1777572188500,1969
1777572188502,1984
1777572188504,1980
1777572188506,1975
1777572188508,1970
1777572188510,1947
1777572188512,1946
1777572188527,1963
1777572188529,1985
1777572188531,2013
1777572188533,2057
1777572188535,2108
1777572188537,2150
1777572188539,2180
1777572188541,2193
1777572188543,2288
1777572188545,2353
1777572188527,2435
1777572188529,2524
1777572188531,2617
1777572188533,2712
1777572188535,2797
1777572188537,2845
1777572188539,2862
1777572188541,2850
1777572188543,2816
1777572188545,2783
1777572188590,2751
1777572188592,2700
1777572188594,2622
1777572188596,2526
1777572188598,2436
1777572188600,2359
1777572188602,2291
1777572188604,2198
1777572188606,2105
1777572188608,2041
1777572188590,2029
1777572188592,2057
1777572188594,2072
1777572188596,2086
1777572188598,2092
1777572188600,2089
1777572188602,2067
1777572188604,2048
1777572188606,2041
1777572188608,2055
1777572188623,2081
1777572188625,2111
1777572188627,2145
1777572188629,2173
1777572188631,2194
1777572188633,2203
1777572188635,2193
1777572188637,2172
1777572188639,2158
1777572188641,2152
1777572188623,2164
1777572188625,2191
1777572188627,2185
1777572188629,2234
1777572188631,2249
1777572188633,2262
1777572188635,2245
1777572188637,2217
1777572188639,2215
1777572188641,2211
1777572188623,2201
1777572188625,2208
1777572188627,2222
1777572188629,2245
1777572188631,2265
1777572188633,2275
1777572188635,2264
1777572188637,2237
1777572188639,2213
1777572188641,2200
1777572188675,2201
1777572188677,2228
1777572188679,2266
1777572188681,2293
1777572188683,2319
1777572188685,2323
1777572188687,2343
1777572188689,2298
1777572188691,2250
1777572188693,2221
1777572188675,2216
1777572188677,2221
1777572188679,2232
1777572188681,2239
1777572188683,2257
1777572188685,2266
1777572188687,2255
1777572188689,2233
1777572188691,2205
1777572188693,2214
1777572188719,2229
1777572188721,2255
1777572188723,2273
1777572188725,2299
1777572188727,2315
1777572188729,2328
1777572188731,2334
1777572188733,2315
1777572188735,2348
1777572188737,2341
1777572188719,2348
1777572188721,2377
1777572188723,2402
1777572188725,2404
1777572188727,2397
1777572188729,2410
1777572188731,2416
1777572188733,2405
1777572188735,2401
1777572188737,2409
1777572188752,2420
1777572188754,2442
1777572188756,2485
1777572188758,2519
1777572188760,2534
1777572188762,2537
1777572188764,2518
1777572188766,2493
1777572188768,2478
1777572188770,2478
1777572188752,2501
1777572188754,2542
1777572188756,2552
1777572188758,2554
1777572188760,2549
1777572188762,2535
1777572188764,2488
1777572188766,2449
1777572188768,2432
1777572188770,2427
1777572188814,2436
1777572188816,2468
1777572188818,2497
1777572188820,2521
1777572188822,2532
1777572188824,2524
1777572188826,2495
1777572188828,2456
1777572188830,2418
1777572188832,2396
1777572188814,2392
1777572188816,2406
1777572188818,2396
1777572188820,2427
1777572188822,2422
1777572188824,2397
1777572188826,2347
1777572188828,2291
1777572188830,2255
1777572188832,2233
1777572188814,2232
1777572188816,2236
1777572188818,2235
1777572188820,2241
1777572188822,2238
1777572188824,2234
1777572188826,2208
1777572188828,2182
1777572188830,2153
1777572188832,2136
1777572188845,2135
1777572188847,2146
1777572188849,2160
1777572188851,2155
1777572188853,2147
1777572188855,2144
1777572188857,2151
1777572188859,2100
1777572188861,2054
1777572188863,2028
1777572188845,2015
1777572188847,2013
1777572188849,2018
1777572188851,2040
1777572188853,2058
1777572188855,2043
1777572188857,2031
1777572188859,1999
1777572188861,1963
1777572188863,1945
1777572188887,1962
1777572188889,1983
1777572188891,2016
1777572188893,2051
1777572188895,2067
1777572188897,2057
1777572188899,2022
1777572188901,1976
1777572188903,2012
1777572188905,2024
1777572188887,2030
1777572188889,2056
1777572188891,2074
1777572188893,2079
1777572188895,2072
1777572188897,2062
1777572188899,2052
1777572188901,2037
1777572188903,2024
1777572188905,2010
1777572188942,2018
1777572188944,2040
1777572188946,2073
1777572188948,2102
1777572188950,2119
1777572188952,2117
1777572188954,2095
1777572188956,2079
1777572188958,2060
1777572188960,2059
1777572188942,2086
1777572188944,2138
1777572188946,2164
