timestamp_ms,ax,ay,az,gx,gy,gz,temp_c,steps_hw,steps_sw,bat_mv,bat_soc,hr_bpm,spo2_pct
1777327010574,20278,-1735,-4796,-334,88,-358,24.53,40,74,3891,0,0,0
1777327010574,18180,-3041,-5002,-47,134,-252,24.53,40,74,3891,0,0,0
1777327010574,17028,-3692,-4860,373,80,-65,24.53,40,74,3891,0,0,0
1777327010624,16285,-3773,-4054,844,-21,197,24.53,40,74,3891,0,0,0
1777327010624,15681,-3185,-2924,1217,-29,480,24.53,40,74,3891,0,0,0
1777327010624,15681,-2067,-2277,1420,91,711,24.53,40,74,3891,0,0,0
1777327010657,16003,-992,-2715,1472,267,851,24.53,40,74,3891,0,0,0
1777327010657,16443,-36,-4126,1428,389,955,24.53,40,74,3891,0,0,0
1777327010691,16893,111,-4880,1318,364,1001,24.53,40,74,3891,0,0,0
1777327010691,16873,68,-5092,1165,292,1062,24.53,40,74,3891,0,0,0
1777327010757,16352,48,-4552,1032,249,1154,24.54,41,76,3898,0,0,0
1777327010757,16080,182,-5025,882,226,1267,24.54,41,76,3898,0,0,0
1777327010791,15910,616,-5387,770,172,1375,24.54,41,76,3898,0,0,0
1777327010791,15689,1221,-5486,699,88,1435,24.54,41,76,3898,0,0,0
1777327010791,15408,1639,-5041,654,34,1427,24.54,41,76,3898,0,0,0
1777327010824,15230,1732,-4883,664,25,1393,24.54,41,76,3898,0,0,0
1777327010824,15204,1735,-4207,722,-25,1346,24.54,41,76,3898,0,0,0
1777327010890,15223,1771,-3410,760,28,1297,24.54,41,76,3898,0,0,0
1777327010890,15607,1834,-3982,711,168,1229,24.54,41,76,3898,0,0,0
1777327010925,15675,1877,-4705,648,169,1156,24.54,41,76,3898,0,0,0
1777327010925,15459,2045,-4383,599,116,1097,24.54,41,76,3898,0,0,0
1777327010959,16328,2735,-4044,564,106,1017,24.54,41,76,3898,0,0,0
1777327010959,17314,3348,-3678,519,117,873,24.54,41,76,3898,0,0,0
1777327010959,17892,3549,-3409,471,146,678,24.54,41,76,3898,0,0,0
1777327011010,17567,3072,-3284,413,177,496,24.54,41,76,3898,0,0,0
1777327011010,17524,2613,-3467,331,198,385,24.54,41,76,3898,0,0,0
1777327011092,17603,2775,-3378,248,145,320,24.54,41,76,3898,0,0,0
1777327011092,18598,3792,-2828,134,111,249,24.54,41,76,3898,0,0,0
1777327011092,19101,4358,-2908,-4,104,102,24.54,41,76,3898,0,0,0
1777327011092,18995,4537,-2396,-166,73,-63,24.54,41,76,3898,0,0,0
1777327011158,17202,4071,-2224,-403,88,-262,24.54,41,76,3898,0,0,0
1777327011158,15311,3153,-2715,-624,75,-448,24.54,41,76,3898,0,0,0
1777327011158,13940,2494,-2597,-668,-31,-604,24.54,41,76,3898,0,0,0
1777327011192,13344,2057,-1775,-535,-118,-747,24.54,41,76,3898,0,0,0
1777327011192,13716,1659,-1188,-282,-100,-905,24.54,41,76,3898,0,0,0
1777327011292,14817,1025,-1102,23,-17,-1010,24.54,41,76,3898,0,0,0
1777327011292,15330,374,-1173,302,53,-989,24.54,41,76,3898,0,0,0
1777327011292,15139,290,-1268,469,119,-842,24.54,41,76,3898,0,0,0
1777327011292,14299,555,-1502,436,157,-662,24.54,41,76,3898,0,0,0
1777327011292,13983,1386,-2089,182,164,-521,24.54,41,76,3898,0,0,0
1777327011325,13667,2000,-2591,-255,104,-482,24.54,41,76,3898,0,0,0
1777327011325,13360,2304,-3220,-740,-18,-511,24.54,41,76,3898,0,0,0
1777327011392,13411,2033,-3371,-1121,-142,-558,24.54,41,76,3898,0,0,0
1777327011392,13204,2059,-3191,-1437,-274,-637,24.54,41,76,3898,0,0,0
1777327011425,13616,1804,-3119,-1614,-340,-727,24.54,41,76,3898,0,0,0
1777327011425,14171,1481,-2772,-1609,-354,-827,24.54,41,76,3898,0,0,0
1777327011458,14278,1076,-2639,-1434,-311,-887,24.54,41,76,3898,0,0,0
1777327011458,14463,596,-2400,-1230,-215,-914,24.54,41,76,3898,0,0,0
1777327011525,14941,719,-2838,-1068,-127,-929,24.54,41,76,3898,0,0,0
1777327011525,15430,783,-3113,-955,-114,-980,24.54,41,76,3898,0,0,0
1777327011525,15742,447,-3240,-893,-145,-1053,24.54,41,76,3898,0,0,0
1777327011558,15863,168,-2819,-846,-186,-1103,24.54,41,76,3898,0,0,0
1777327011558,17193,209,-2674,-811,-173,-1141,24.54,41,76,3898,0,0,0
1777327011591,18873,-76,-2863,-742,-148,-1185,24.54,41,76,3898,0,0,0
1777327011592,19763,-543,-2736,-638,-151,-1179,24.54,41,76,3898,0,0,0
1777327011658,19998,-1219,-2759,-590,-116,-1137,24.54,41,76,3898,0,0,0
1777327011658,19899,-1875,-2884,-619,-68,-1062,24.54,41,76,3898,0,0,0
1777327011725,20351,-2303,-3682,-679,-30,-921,24.54,41,76,3898,0,0,0
1777327011725,21814,-1760,-4321,-736,-53,-709,24.54,41,76,3898,0,0,0
1777327011725,22635,-738,-4243,-759,-88,-542,24.53,42,78,3901,0,0,0
1777327011725,22790,-459,-4232,-775,-69,-503,24.53,42,78,3901,0,0,0
1777327011725,21502,-1659,-4584,-724,-37,-558,24.53,42,78,3901,0,0,0
1777327011841,18689,-3882,-4475,-376,-24,-460,24.53,42,78,3901,0,0,0
1777327011841,17909,-4454,-4362,-9,4,-266,24.53,42,78,3901,0,0,0
1777327011841,17651,-4575,-3707,496,2,45,24.53,42,78,3901,0,0,0
1777327011841,16974,-3950,-2754,1028,64,398,24.53,42,78,3901,0,0,0
1777327011874,16865,-2834,-2371,1438,268,682,24.53,42,78,3901,0,0,0
1777327011874,17278,-1854,-3387,1634,487,845,24.53,42,78,3901,0,0,0
1777327011875,17828,-1465,-4553,1622,552,959,24.53,42,78,3901,0,0,0
1777327011908,17690,-1415,-5042,1481,482,1108,24.53,42,78,3901,0,0,0
1777327011908,17253,-1343,-4905,1235,396,1310,24.53,42,78,3901,0,0,0
1777327011975,17095,-1006,-4787,949,381,1506,24.53,42,78,3901,0,0,0
1777327011975,17173,-445,-5199,751,361,1657,24.53,42,78,3901,0,0,0
1777327012008,17239,49,-6152,663,228,1785,24.53,42,78,3901,0,0,0
1777327012008,16398,604,-5701,589,65,1884,24.53,42,78,3901,0,0,0
1777327012058,16074,1368,-5208,539,-3,1939,24.53,42,78,3901,0,0,0
1777327012058,16196,2132,-4869,561,-17,1928,24.53,42,78,3901,0,0,0
1777327012058,16195,2822,-4472,668,-14,1853,24.53,42,78,3901,0,0,0
1777327012108,15520,3042,-3911,815,39,1726,24.53,42,78,3901,0,0,0
1777327012108,15052,2916,-3928,926,138,1596,24.53,42,78,3901,0,0,0
1777327012142,15289,3071,-4239,974,205,1488,24.53,42,78,3901,0,0,0
1777327012142,16567,3630,-4546,968,197,1364,24.53,42,78,3901,0,0,0
1777327012242,17472,3810,-4120,903,155,1182,24.53,42,78,3901,0,0,0
1777327012242,17937,3558,-3570,795,177,1024,24.53,42,78,3901,0,0,0
1777327012242,18442,3395,-3608,649,229,931,24.53,42,78,3901,0,0,0
1777327012242,18308,3308,-3936,456,229,854,24.53,42,78,3901,0,0,0
1777327012242,17257,3130,-4134,230,151,759,24.53,42,78,3901,0,0,0
1777327012275,16517,3320,-3615,54,22,633,24.53,42,78,3901,0,0,0
1777327012275,17432,4049,-2792,-28,-50,482,24.53,42,78,3901,0,0,0
1777327012324,18188,4621,-1755,-45,-59,286,24.53,42,78,3901,0,0,0
1777327012324,18327,4834,-1500,-77,23,16,24.53,42,78,3901,0,0,0
1777327012357,16981,3884,-1812,-200,124,-275,24.53,42,78,3901,0,0,0
1777327012357,14416,2168,-2705,-336,141,-519,24.53,42,78,3901,0,0,0
1777327012424,13086,1010,-2976,-352,3,-621,24.53,42,78,3901,0,0,0
1777327012424,12498,762,-2065,-275,-176,-650,24.53,42,78,3901,0,0,0
1777327012457,12740,973,-1288,-173,-248,-688,24.53,42,78,3901,0,0,0
1777327012457,13409,1411,-674,-60,-243,-770,24.53,42,78,3901,0,0,0
1777327012457,14431,1678,-553,19,-175,-846,24.53,42,78,3901,0,0,0
1777327012490,14922,1463,-758,1,-98,-886,24.53,42,78,3901,0,0,0
1777327012490,14335,1045,-777,-114,-1,-851,24.53,42,78,3901,0,0,0
1777327012557,13353,1093,-1348,-312,91,-759,24.53,42,78,3901,0,0,0
1777327012557,13087,1545,-2377,-619,111,-716,24.53,42,78,3901,0,0,0
1777327012590,13134,1950,-2979,-977,41,-784,24.53,42,78,3901,0,0,0
1777327012590,13132,1871,-3363,-1220,-78,-917,24.53,42,78,3901,0,0,0
1777327012590,13128,1552,-3153,-1382,-203,-1053,24.53,42,78,3901,0,0,0
1777327012624,13704,1201,-2955,-1431,-247,-1143,24.53,42,78,3901,0,0,0
1777327012624,14323,1189,-2644,-1385,-232,-1220,24.53,42,78,3901,0,0,0
1777327012691,15240,1150,-2755,-1270,-188,-1318,24.53,42,78,3901,0,0,0
1777327012691,15668,790,-2815,-1172,-163,-1430,24.53,42,78,3901,0,0,0
1777327012741,16137,276,-2855,-1116,-122,-1501,24.54,42,79,3893,0,0,0
1777327012741,16962,-32,-3086,-1051,-77,-1521,24.54,42,79,3893,0,0,0
1777327012774,17348,-457,-3277,-957,-65,-1513,24.54,42,79,3893,0,0,0
1777327012774,17497,-676,-3340,-850,-75,-1484,24.54,42,79,3893,0,0,0
1777327012774,18377,-596,-3427,-722,-76,-1473,24.54,42,79,3893,0,0,0
1777327012807,19977,-543,-3643,-575,-90,-1484,24.54,42,79,3893,0,0,0
1777327012807,21430,-1046,-3698,-457,-130,-1493,24.54,42,79,3893,0,0,0
1777327012874,21420,-2064,-3464,-416,-144,-1438,24.54,42,79,3893,0,0,0
1777327012874,21641,-2847,-3565,-425,-98,-1264,24.54,42,79,3893,0,0,0
1777327012907,24695,-1762,-4819,-402,-38,-798,24.54,42,79,3893,0,0,0
1777327012907,25371,-896,-5251,-415,-68,-568,24.54,42,79,3893,0,0,0
1777327012957,23791,-1310,-5308,-506,-100,-483,24.54,42,79,3893,0,0,0
1777327012957,21545,-2647,-5225,-531,-122,-403,24.54,42,79,3893,0,0,0
1777327012957,19483,-3610,-5297,-390,-163,-193,24.54,42,79,3893,0,0,0
1777327012990,17564,-3881,-4693,-54,-277,59,24.54,42,79,3893,0,0,0
1777327012990,15858,-3527,-3197,453,-376,306,24.54,42,79,3893,0,0,0
1777327013057,14966,-2657,-1102,993,-290,505,24.54,42,79,3893,0,0,0
1777327013057,15464,-1847,-712,1443,10,613,24.54,42,79,3893,0,0,0
1777327013091,16210,-1434,-1233,1735,277,689,24.54,42,79,3893,0,0,0
1777327013091,16138,-1319,-2100,1800,512,812,24.54,42,79,3893,0,0,0
1777327013124,16121,-935,-3523,1733,661,994,24.54,42,79,3893,0,0,0
1777327013124,16244,-162,-4416,1605,659,1180,24.54,42,79,3893,0,0,0
1777327013124,16477,458,-4780,1398,612,1299,24.54,42,79,3893,0,0,0
1777327013190,16830,676,-4877,1149,565,1364,24.54,42,79,3893,0,0,0
1777327013190,16902,594,-4154,957,505,1443,24.54,42,79,3893,0,0,0
1777327013223,16559,130,-4263,746,474,1584,24.54,42,79,3893,0,0,0
1777327013323,16262,434,-4396,508,483,1776,24.54,42,79,3893,0,0,0
1777327013323,16498,1360,-5034,307,488,1917,24.54,42,79,3893,0,0,0
1777327013323,16967,2519,-5669,200,401,1946,24.54,42,79,3893,0,0,0
1777327013323,16488,2915,-5454,188,250,1855,24.54,42,79,3893,0,0,0
1777327013323,16083,2999,-4836,220,193,1736,24.54,42,79,3893,0,0,0
1777327013323,16028,3085,-5068,256,190,1638,24.54,42,79,3893,0,0,0
1777327013373,16382,3425,-5153,324,143,1530,24.54,42,79,3893,0,0,0
1777327013373,16955,3843,-4881,376,93,1387,24.54,42,79,3893,0,0,0
1777327013440,17790,4074,-4557,401,56,1221,24.54,42,79,3893,0,0,0
1777327013440,18216,3894,-4269,382,60,1084,24.54,42,79,3893,0,0,0
1777327013440,18160,3801,-4233,299,64,974,24.54,42,79,3893,0,0,0
1777327013440,17563,3798,-4460,168,23,871,24.54,42,79,3893,0,0,0
1777327013441,16622,3988,-4130,47,-85,738,24.54,42,79,3893,0,0,0
1777327013507,17079,4745,-3549,-37,-167,581,24.54,42,79,3893,0,0,0
1777327013507,18304,5323,-2729,-100,-209,363,24.54,42,79,3893,0,0,0
1777327013540,18899,5530,-1925,-179,-161,92,24.54,42,79,3893,0,0,0
1777327013540,17181,4804,-1181,-286,-65,-153,24.54,42,79,3893,0,0,0
1777327013573,15342,3825,-1878,-468,73,-379,24.54,42,79,3893,0,0,0
1777327013573,13757,2611,-2763,-604,8,-608,24.54,42,79,3893,0,0,0
1777327013639,12597,1563,-2357,-623,-175,-767,24.54,42,79,3893,0,0,0
1777327013639,12439,887,-1421,-537,-282,-887,24.54,42,79,3893,0,0,0
1777327013707,13054,565,-860,-350,-305,-1000,24.54,42,79,3893,0,0,0
1777327013707,14108,331,-165,-86,-283,-1075,24.54,42,79,3893,0,0,0
1777327013773,14451,81,223,141,-176,-1047,24.54,42,79,3893,0,0,0
1777327013773,14430,277,-101,188,6,-935,24.54,42,79,3893,0,0,0
1777327013773,14257,687,-1285,68,134,-840,24.55,43,81,3896,0,0,0
1777327013773,14066,1299,-2731,-223,135,-787,24.55,43,81,3896,0,0,0
1777327013773,14446,1595,-3823,-660,4,-802,24.55,43,81,3896,0,0,0
1777327013856,13990,1164,-3776,-1150,-191,-837,24.55,43,81,3896,0,0,0
1777327013856,13749,1188,-3754,-1479,-284,-835,24.55,43,81,3896,0,0,0
1777327013856,14375,1592,-3517,-1734,-349,-865,24.55,43,81,3896,0,0,0
1777327013856,14288,1536,-3293,-1780,-357,-980,24.55,43,81,3896,0,0,0
1777327013856,14438,1255,-2969,-1654,-311,-1098,24.55,43,81,3896,0,0,0
1777327013906,14812,781,-3222,-1422,-227,-1197,24.55,43,81,3896,0,0,0
1777327013906,15126,427,-3339,-1186,-153,-1279,24.55,43,81,3896,0,0,0
1777327013957,15569,43,-3546,-973,-90,-1347,24.55,43,81,3896,0,0,0
1777327013957,16001,-150,-3761,-799,-28,-1392,24.55,43,81,3896,0,0,0
1777327013990,16774,-542,-4108,-648,-1,-1439,24.55,43,81,3896,0,0,0
1777327013990,17969,-914,-4364,-442,-55,-1443,24.55,43,81,3896,0,0,0
1777327014023,19386,-1300,-4338,-368,-92,-1428,24.55,43,81,3896,0,0,0
1777327014023,20174,-1655,-3716,-313,-89,-1361,24.55,43,81,3896,0,0,0
1777327014023,20551,-2281,-3633,-272,-7,-1280,24.55,43,81,3896,0,0,0
1777327014123,21459,-2851,-4335,-281,97,-1109,24.55,43,81,3896,0,0,0
1777327014123,23958,-2423,-5256,-308,155,-823,24.55,43,81,3896,0,0,0
1777327014123,25142,-1679,-5948,-385,153,-521,24.55,43,81,3896,0,0,0
1777327014123,25053,-1306,-6266,-519,97,-324,24.55,43,81,3896,0,0,0
1777327014173,22858,-2165,-6056,-619,23,-227,24.55,43,81,3896,0,0,0
1777327014173,20539,-3545,-6063,-589,-37,-73,24.55,43,81,3896,0,0,0
1777327014207,18624,-4073,-5650,-358,-137,203,24.55,43,81,3896,0,0,0
1777327014207,17239,-3743,-4675,105,-190,517,24.55,43,81,3896,0,0,0
1777327014207,16186,-2760,-3672,703,-171,822,24.55,43,81,3896,0,0,0
1777327014273,16449,-1290,-3105,1210,-12,1017,24.55,43,81,3896,0,0,0
1777327014273,16401,-355,-3522,1510,193,1066,24.55,43,81,3896,0,0,0
1777327014307,16553,-102,-4502,1587,350,1119,24.55,43,81,3896,0,0,0
1777327014307,16355,108,-5311,1510,402,1213,24.55,43,81,3896,0,0,0
1777327014340,16405,401,-5933,1385,359,1330,24.55,43,81,3896,0,0,0
1777327014340,16029,697,-5757,1231,265,1417,24.55,43,81,3896,0,0,0
1777327014406,15461,911,-5502,1090,199,1501,24.55,43,81,3896,0,0,0
1777327014406,15618,1356,-5628,981,175,1558,24.55,43,81,3896,0,0,0
1777327014407,15835,1870,-5970,876,105,1568,24.55,43,81,3896,0,0,0
1777327014473,15514,2051,-5551,795,19,1563,24.55,43,81,3896,0,0,0
1777327014473,15312,2227,-5074,731,-7,1578,24.55,43,81,3896,0,0,0
1777327014473,15084,2682,-4714,711,27,1592,24.55,43,81,3896,0,0,0
1777327014473,15387,3288,-4792,722,90,1538,24.55,43,81,3896,0,0,0
1777327014540,15511,3439,-4907,727,107,1420,24.55,43,81,3896,0,0,0
1777327014540,15084,3310,-4767,731,87,1310,24.55,43,81,3896,0,0,0
1777327014573,14830,3454,-4561,673,95,1224,24.55,43,81,3896,0,0,0
1777327014573,15380,3880,-4614,572,100,1121,24.55,43,81,3896,0,0,0
1777327014573,16017,4262,-4526,469,79,980,24.55,43,81,3896,0,0,0
1777327014649,16679,4594,-4311,372,73,817,24.55,43,81,3896,0,0,0
1777327014649,17282,4598,-4034,266,65,621,24.55,43,81,3896,0,0,0
1777327014649,16614,3860,-3784,148,77,452,24.55,43,81,3896,0,0,0
1777327014649,17286,3909,-3841,37,95,363,24.55,43,81,3896,0,0,0
1777327014721,19025,5007,-3719,-38,75,265,24.55,43,81,3896,0,0,0
1777327014721,20376,5851,-3332,-109,83,126,24.55,43,81,3896,0,0,0
1777327014739,20733,6679,-3134,-251,143,-60,24.52,44,82,3898,0,0,0
1777327014739,16869,5450,-3325,-507,158,-396,24.52,44,82,3898,0,0,0
1777327014739,13563,3400,-3767,-716,82,-727,24.52,44,82,3898,0,0,0
1777327014805,12312,2316,-3442,-692,-115,-931,24.52,44,82,3898,0,0,0
1777327014805,12594,1992,-1986,-458,-293,-1092,24.52,44,82,3898,0,0,0
1777327014838,14207,1629,-962,-96,-278,-1250,24.52,44,82,3898,0,0,0
1777327014872,15776,1078,-376,325,-166,-1343,24.52,44,82,3898,0,0,0
1777327014905,16218,401,-147,617,9,-1272,24.52,44,82,3898,0,0,0
1777327014905,15439,457,-487,682,218,-1073,24.52,44,82,3898,0,0,0
1777327014938,14765,1231,-1471,517,392,-872,24.52,44,82,3898,0,0,0
1777327014938,14167,1991,-2703,148,397,-767,24.52,44,82,3898,0,0,0
1777327014938,13784,2301,-3718,-399,264,-772,24.52,44,82,3898,0,0,0
1777327014971,12694,2165,-3833,-946,57,-828,24.52,44,82,3898,0,0,0
1777327014971,13501,1973,-4569,-1355,-134,-890,24.52,44,82,3898,0,0,0
1777327015038,13676,1761,-4355,-1621,-301,-986,24.52,44,82,3898,0,0,0
1777327015038,13536,1495,-3787,-1618,-400,-1067,24.52,44,82,3898,0,0,0
1777327015071,14089,1284,-3035,-1457,-363,-1137,24.52,44,82,3898,0,0,0
1777327015071,14674,935,-2912,-1195,-256,-1217,24.52,44,82,3898,0,0,0
1777327015104,15141,373,-3089,-898,-164,-1266,24.52,44,82,3898,0,0,0
1777327015104,15100,-483,-3243,-610,-82,-1238,24.52,44,82,3898,0,0,0
1777327015104,15586,-558,-3399,-556,-65,-1178,24.52,44,82,3898,0,0,0
1777327015171,16307,-378,-3671,-577,-92,-1126,24.52,44,82,3898,0,0,0
1777327015204,17514,-80,-3545,-615,-152,-1110,24.52,44,82,3898,0,0,0
1777327015204,18809,-106,-3197,-616,-175,-1118,24.52,44,82,3898,0,0,0
1777327015204,19929,-349,-3274,-573,-155,-1099,24.52,44,82,3898,0,0,0
1777327015238,20339,-950,-3217,-565,-131,-1079,24.52,44,82,3898,0,0,0
1777327015238,20448,-1984,-3326,-620,-67,-1017,24.52,44,82,3898,0,0,0
1777327015304,22847,-1919,-4389,-689,40,-824,24.52,44,82,3898,0,0,0
1777327015304,25323,-1083,-5412,-661,54,-569,24.52,44,82,3898,0,0,0
1777327015304,25550,-972,-5823,-561,-14,-436,24.52,44,82,3898,0,0,0
1777327015354,23195,-2374,-5426,-444,-74,-398,24.52,44,82,3898,0,0,0
1777327015387,20895,-3740,-5124,-282,-40,-259,24.52,44,82,3898,0,0,0
1777327015387,18590,-4293,-4860,36,-18,-15,24.52,44,82,3898,0,0,0
1777327015387,17425,-3955,-4421,523,7,328,24.52,44,82,3898,0,0,0
1777327015421,17212,-2857,-3780,1044,65,667,24.52,44,82,3898,0,0,0
1777327015421,16949,-1495,-3256,1435,231,861,24.52,44,82,3898,0,0,0
1777327015488,16751,-896,-3681,1619,465,938,24.52,44,82,3898,0,0,0
1777327015488,16663,-799,-4999,1618,603,1025,24.52,44,82,3898,0,0,0
1777327015488,16070,-650,-5882,1481,609,1170,24.52,44,82,3898,0,0,0
1777327015520,15827,-212,-6343,1311,544,1319,24.52,44,82,3898,0,0,0
1777327015520,15519,274,-6301,1169,429,1443,24.52,44,82,3898,0,0,0
1777327015571,15720,638,-6859,1023,295,1567,24.52,44,82,3898,0,0,0
1777327015571,16035,1319,-6627,878,160,1676,24.52,44,82,3898,0,0,0
1777327015621,16059,2024,-5932,778,76,1734,24.52,44,82,3898,0,0,0
1777327015621,16418,2653,-5396,763,75,1741,24.52,44,82,3898,0,0,0
1777327015787,16267,3090,-5012,825,133,1700,24.52,44,82,3898,0,0,0
1777327015787,15967,3403,-5287,883,219,1646,24.52,44,82,3898,0,0,0
1777327015787,15874,3447,-5528,895,256,1591,24.52,44,82,3898,0,0,0
1777327015787,15465,3402,-5413,858,249,1519,24.52,45,84,3901,0,0,0
1777327015787,15324,3590,-5602,780,229,1439,24.52,45,84,3901,0,0,0
1777327015787,15241,3792,-5167,669,136,1318,24.52,45,84,3901,0,0,0
1777327015787,15719,4061,-4922,555,74,1190,24.52,45,84,3901,0,0,0
1777327015787,16865,4370,-4409,470,30,1080,24.52,45,84,3901,0,0,0
1777327015787,18001,4884,-3807,404,60,959,24.52,45,84,3901,0,0,0
1777327015787,17862,4735,-3572,351,124,818,24.52,45,84,3901,0,0,0
1777327015821,16976,4372,-3844,262,173,667,24.52,45,84,3901,0,0,0
1777327015821,17417,4445,-4029,175,153,529,24.52,45,84,3901,0,0,0
1777327015887,18779,5203,-3588,103,81,400,24.52,45,84,3901,0,0,0
1777327015887,19053,5804,-2638,-26,58,257,24.52,45,84,3901,0,0,0
1777327015921,19143,6052,-2586,-237,129,97,24.52,45,84,3901,0,0,0
1777327015921,17392,5596,-3109,-507,128,-143,24.52,45,84,3901,0,0,0
1777327015954,14773,4403,-3214,-711,5,-414,24.52,45,84,3901,0,0,0
1777327015954,12561,3136,-2426,-718,-148,-641,24.52,45,84,3901,0,0,0
1777327016021,12254,2261,-1549,-547,-212,-822,24.52,45,84,3901,0,0,0
1777327016021,12933,1654,-924,-227,-203,-974,24.52,45,84,3901,0,0,0
1777327016021,14083,1192,-492,145,-156,-1055,24.52,45,84,3901,0,0,0
1777327016055,14722,955,-79,422,-73,-1023,24.52,45,84,3901,0,0,0
1777327016055,14519,1002,26,483,86,-902,24.52,45,84,3901,0,0,0
1777327016088,13990,1471,-527,310,228,-763,24.52,45,84,3901,0,0,0
1777327016088,13784,2160,-1487,-76,304,-697,24.52,45,84,3901,0,0,0
1777327016155,13596,2480,-2707,-553,262,-736,24.52,45,84,3901,0,0,0
1777327016155,13110,2126,-3411,-1030,117,-818,24.52,45,84,3901,0,0,0
1777327016188,13795,1770,-3891,-1386,-7,-887,24.52,45,84,3901,0,0,0
1777327016188,14065,1553,-4085,-1630,-149,-953,24.52,45,84,3901,0,0,0
1777327016188,14367,1270,-3935,-1731,-220,-997,24.52,45,84,3901,0,0,0
1777327016222,15000,966,-3709,-1662,-187,-1052,24.52,45,84,3901,0,0,0
1777327016222,15228,688,-3821,-1534,-138,-1083,24.52,45,84,3901,0,0,0
1777327016288,15472,524,-4138,-1422,-108,-1122,24.52,45,84,3901,0,0,0
1777327016288,15841,423,-4162,-1345,-110,-1179,24.52,45,84,3901,0,0,0
1777327016321,16298,43,-4176,-1280,-111,-1234,24.52,45,84,3901,0,0,0
1777327016321,16550,-439,-4169,-1223,-113,-1262,24.52,45,84,3901,0,0,0
1777327016388,16908,-838,-4169,-1145,-115,-1255,24.52,45,84,3901,0,0,0
1777327016388,17741,-851,-4060,-1063,-128,-1242,24.52,45,84,3901,0,0,0
1777327016388,19285,-790,-4124,-948,-111,-1257,24.52,45,84,3901,0,0,0
1777327016421,20514,-1363,-3990,-775,-85,-1273,24.52,45,84,3901,0,0,0
1777327016421,20850,-2357,-4073,-568,-24,-1237,24.52,45,84,3901,0,0,0
1777327016454,20602,-3324,-4662,-435,35,-1108,24.52,45,84,3901,0,0,0
1777327016454,21884,-3340,-5515,-363,33,-873,24.52,45,84,3901,0,0,0
1777327016521,24139,-2208,-5953,-292,-52,-620,24.52,45,84,3901,0,0,0
1777327016521,25101,-1638,-5738,-221,-140,-520,24.52,45,84,3901,0,0,0
1777327016555,23692,-2753,-5131,-102,-172,-514,24.52,45,84,3901,0,0,0
1777327016587,20632,-4510,-4523,98,-88,-415,24.52,45,84,3901,0,0,0
1777327016588,18694,-5384,-4621,439,7,-163,24.52,45,84,3901,0,0,0
1777327016588,17587,-5219,-4693,915,47,219,24.52,45,84,3901,0,0,0
1777327016588,17300,-4082,-4452,1448,45,642,24.52,45,84,3901,0,0,0
1777327016654,17228,-2402,-3861,1835,64,941,24.52,45,84,3901,0,0,0
1777327016654,17083,-1215,-3559,1981,171,1079,24.52,45,84,3901,0,0,0
1777327016704,16900,-560,-3827,1976,290,1167,24.52,45,84,3901,0,0,0
1777327016704,17367,-139,-4519,1908,375,1268,24.52,45,84,3901,0,0,0
1777327016704,18041,268,-5217,1807,345,1366,24.51,46,86,3901,0,0,0
1777327016771,16892,351,-4764,1631,272,1483,24.51,46,86,3901,0,0,0
1777327016771,16828,522,-4814,1429,297,1620,24.51,46,86,3901,0,0,0
1777327016771,16548,1043,-5427,1170,268,1759,24.51,46,86,3901,0,0,0
1777327016771,16778,1737,-5614,1004,226,1861,24.51,46,86,3901,0,0,0
1777327016838,17343,2480,-5805,898,174,1902,24.51,46,86,3901,0,0,0
1777327016838,17178,2921,-5591,848,102,1888,24.51,46,86,3901,0,0,0
1777327016871,16279,2939,-5219,797,97,1853,24.51,46,86,3901,0,0,0
1777327016871,15906,3133,-5218,753,140,1845,24.51,46,86,3901,0,0,0
1777327016904,15802,3491,-5267,744,177,1821,24.51,46,86,3901,0,0,0
1777327016904,15545,3922,-5221,760,181,1753,24.51,46,86,3901,0,0,0
1777327016904,15579,4316,-4992,780,161,1623,24.51,46,86,3901,0,0,0
1777327016971,16074,4774,-4460,787,163,1454,24.51,46,86,3901,0,0,0
1777327016971,16462,5066,-3957,770,196,1280,24.51,46,86,3901,0,0,0
1777327017004,16553,5209,-3901,708,253,1080,24.51,46,86,3901,0,0,0
1777327017004,16640,5191,-4206,585,296,861,24.51,46,86,3901,0,0,0
1777327017037,15849,4744,-4437,417,236,632,24.51,46,86,3901,0,0,0
1777327017037,15154,4460,-4238,236,109,435,24.51,46,86,3901,0,0,0
1777327017104,15029,4578,-3260,77,-18,229,24.51,46,86,3901,0,0,0
1777327017104,15851,5102,-2063,-22,-55,22,24.51,46,86,3901,0,0,0
1777327017104,16909,5675,-1403,-95,-7,-222,24.51,46,86,3901,0,0,0
1777327017171,17524,5693,-1060,-168,86,-530,24.51,46,86,3901,0,0,0
1777327017171,17806,5207,-1356,-318,193,-880,24.51,46,86,3901,0,0,0
1777327017171,17077,3917,-2076,-516,229,-1180,24.51,46,86,3901,0,0,0
1777327017171,15162,2083,-2589,-718,160,-1376,24.51,46,86,3901,0,0,0
1777327017238,14342,729,-2672,-881,38,-1434,24.51,46,86,3901,0,0,0
1777327017238,14508,165,-2550,-940,-74,-1425,24.51,46,86,3901,0,0,0
1777327017271,15167,151,-2087,-897,-157,-1402,24.51,46,86,3901,0,0,0
1777327017271,15793,179,-1680,-791,-151,-1385,24.51,46,86,3901,0,0,0
