timestamp_ms,ecg_raw
1777572132095,2349
1777572132097,2318
1777572132099,2361
1777572132101,2363
1777572132103,2362
1777572132105,2361
1777572132107,2362
1777572132109,2365
1777572132111,2366
1777572132113,2368
1777572132095,2366
1777572132097,2363
1777572132099,2359
1777572132101,2356
1777572132103,2350
1777572132105,2360
1777572132107,2363
1777572132109,2353
1777572132111,2333
1777572132113,2319
1777572132188,2325
1777572132190,2339
1777572132192,2360
1777572132194,2358
1777572132196,2378
1777572132198,2395
1777572132200,2395
1777572132202,2395
1777572132204,2399
1777572132206,2398
1777572132188,2391
1777572132190,2374
1777572132192,2362
1777572132194,2359
1777572132196,2365
1777572132198,2376
1777572132200,2384
1777572132202,2392
1777572132204,2393
1777572132206,2386
1777572132188,2378
1777572132190,2376
1777572132192,2376
1777572132194,2378
1777572132196,2366
1777572132198,2367
1777572132200,2353
1777572132202,2393
1777572132204,2399
1777572132206,2403
1777572132188,2400
1777572132190,2397
1777572132192,2393
1777572132194,2395
1777572132196,2392
1777572132198,2395
1777572132200,2396
1777572132202,2403
1777572132204,2412
1777572132206,2425
1777572132230,2430
1777572132232,2430
1777572132234,2428
1777572132236,2426
1777572132238,2424
1777572132240,2423
1777572132242,2427
1777572132244,2429
1777572132246,2421
1777572132248,2408
1777572132230,2444
1777572132232,2435
1777572132234,2425
1777572132236,2419
1777572132238,2412
1777572132240,2413
1777572132242,2410
1777572132244,2409
1777572132246,2410
1777572132248,2405
1777572132230,2408
1777572132232,2406
1777572132234,2400
1777572132236,2397
1777572132238,2394
1777572132240,2403
1777572132242,2398
1777572132244,2377
1777572132246,2351
1777572132248,2341
1777572132289,2343
1777572132291,2306
1777572132293,2344
1777572132295,2352
1777572132297,2360
1777572132299,2371
1777572132301,2379
1777572132303,2381
1777572132305,2375
1777572132307,2365
1777572132289,2356
1777572132291,2340
1777572132293,2330
1777572132295,2324
1777572132297,2315
1777572132299,2320
1777572132301,2329
1777572132303,2333
1777572132305,2332
1777572132307,2324
1777572132320,2310
1777572132322,2312
1777572132324,2308
1777572132326,2292
1777572132328,2306
1777572132330,2331
1777572132332,2342
1777572132334,2345
1777572132336,2345
1777572132338,2336
1777572132320,2323
1777572132322,2309
1777572132324,2301
1777572132326,2306
1777572132328,2317
1777572132330,2331
1777572132332,2343
1777572132334,2345
1777572132336,2346
1777572132338,2350
1777572132365,2348
1777572132367,2347
1777572132369,2345
1777572132371,2344
1777572132373,2339
1777572132375,2344
1777572132377,2318
1777572132379,2347
1777572132381,2344
1777572132383,2350
1777572132365,2361
1777572132367,2367
1777572132369,2371
1777572132371,2388
1777572132373,2401
1777572132375,2416
1777572132377,2424
1777572132379,2411
1777572132381,2399
1777572132383,2408
1777572132413,2411
1777572132415,2413
1777572132417,2418
1777572132419,2425
1777572132421,2425
1777572132423,2419
1777572132425,2419
1777572132427,2417
1777572132429,2399
1777572132431,2407
1777572132413,2426
1777572132415,2420
1777572132417,2425
1777572132419,2425
1777572132421,2423
1777572132423,2427
1777572132425,2431
1777572132427,2436
1777572132429,2439
1777572132431,2442
1777572132413,2446
1777572132415,2456
1777572132417,2462
1777572132419,2474
1777572132421,2476
1777572132423,2493
1777572132425,2504
1777572132427,2509
1777572132429,2515
1777572132431,2498
1777572132455,2489
1777572132457,2451
1777572132459,2491
1777572132461,2504
1777572132463,2496
1777572132465,2491
1777572132467,2493
1777572132469,2501
1777572132471,2506
1777572132473,2507
1777572132509,2504
1777572132511,2501
1777572132513,2496
1777572132515,2495
1777572132517,2515
1777572132519,2530
1777572132521,2539
1777572132523,2547
1777572132525,2568
1777572132527,2584
1777572132509,2586
1777572132511,2583
1777572132513,2573
1777572132515,2545
1777572132517,2555
1777572132519,2566
1777572132521,2568
1777572132523,2572
1777572132525,2568
1777572132527,2567
1777572132509,2565
1777572132511,2571
1777572132513,2575
1777572132515,2585
1777572132517,2586
1777572132519,2588
1777572132521,2586
1777572132523,2583
1777572132525,2575
1777572132527,2563
1777572132545,2554
1777572132547,2543
1777572132549,2537
1777572132551,2535
1777572132553,2523
1777572132555,2520
1777572132557,2489
1777572132559,2536
1777572132561,2531
1777572132563,2515
1777572132545,2505
1777572132547,2495
1777572132549,2488
1777572132551,2467
1777572132553,2449
1777572132555,2459
1777572132557,2469
1777572132559,2474
1777572132561,2477
1777572132563,2476
1777572132606,2465
1777572132608,2455
1777572132610,2443
1777572132612,2441
1777572132614,2436
1777572132616,2439
1777572132618,2442
1777572132620,2442
1777572132622,2429
1777572132624,2437
1777572132606,2445
1777572132608,2429
1777572132610,2420
1777572132612,2408
1777572132614,2394
1777572132616,2396
1777572132618,2396
1777572132620,2393
1777572132622,2384
1777572132624,2388
1777572132606,2393
1777572132608,2393
1777572132610,2389
1777572132612,2381
1777572132614,2379
1777572132616,2380
1777572132618,2382
1777572132620,2390
1777572132622,2393
1777572132624,2384
1777572132638,2377
1777572132640,2343
1777572132642,2402
1777572132644,2423
1777572132646,2446
1777572132648,2473
1777572132650,2496
1777572132652,2521
1777572132654,2556
1777572132656,2601
1777572132680,2660
1777572132682,2734
1777572132684,2818
1777572132686,2895
1777572132688,2965
1777572132690,3020
1777572132692,3047
1777572132694,3041
1777572132696,3010
1777572132698,2971
1777572132680,2921
1777572132682,2845
1777572132684,2750
1777572132686,2640
1777572132688,2555
1777572132690,2473
1777572132692,2401
1777572132694,2335
1777572132696,2277
1777572132698,2229
1777572132681,2185
1777572132683,2145
1777572132685,2118
1777572132687,2110
1777572132689,2105
1777572132691,2101
1777572132693,2084
1777572132695,2063
1777572132697,2075
1777572132699,2096
1777572132734,2107
1777572132736,2108
1777572132738,2104
1777572132740,2106
1777572132742,2099
1777572132744,2102
1777572132746,2059
1777572132748,2094
1777572132750,2083
1777572132752,2081
1777572132734,2078
1777572132736,2066
1777572132738,2069
1777572132740,2064
1777572132742,2060
1777572132744,2074
1777572132746,2088
1777572132748,2091
1777572132750,2092
1777572132752,2091
1777572132770,2091
1777572132772,2089
1777572132774,2084
