timestamp_ms,ax,ay,az,gx,gy,gz,temp_c,steps_hw,steps_sw,bat_mv,bat_soc
1776381188314,4809,-696,-15455,864,63,1461,26.3,179,310,3867,58
1776381188314,4885,-476,-15387,893,46,1416,26.3,179,310,3867,58
1776381188315,4930,-45,-15664,939,-53,1312,26.3,179,310,3867,58
1776381188339,5182,13,-15522,864,-165,1128,26.3,179,310,3867,58
1776381188400,5716,777,-15534,714,-118,947,26.3,179,310,3867,58
1776381188400,6204,1643,-15550,554,3,808,26.3,179,310,3867,58
1776381188441,6506,2186,-15745,444,61,683,26.3,179,310,3867,58
1776381188441,6879,2319,-16256,383,50,552,26.3,179,310,3867,58
1776381188441,7390,2339,-17507,313,89,300,26.3,179,310,3867,58
1776381188481,7468,2747,-18007,278,112,58,26.3,179,310,3867,58
1776381188482,8034,3133,-18034,209,117,-193,26.3,179,310,3867,58
1776381188522,9085,2939,-18433,65,109,-350,26.3,179,310,3867,58
1776381188522,9440,2591,-19281,-66,85,-416,26.3,179,310,3867,58
1776381188562,9352,2156,-20482,-115,4,-473,26.3,179,310,3867,58
1776381188562,9199,1498,-21168,-151,-73,-575,26.3,179,310,3867,58
1776381188603,9359,649,-22084,-184,2,-659,26.3,179,310,3867,58
1776381188644,9114,411,-22986,-144,128,-813,26.3,179,310,3867,58
1776381188644,8067,183,-22269,-118,242,-1161,26.3,179,310,3867,58
1776381188644,7751,-671,-20762,-306,345,-1586,26.3,179,310,3867,58
1776381188644,7798,-1446,-19654,-674,359,-1856,26.3,179,310,3867,58
1776381188684,7680,-1733,-18935,-916,297,-1959,26.3,179,310,3867,58
1776381188684,8015,-1973,-18058,-932,146,-1969,26.3,179,310,3867,58
1776381188725,8407,-2188,-17254,-889,-99,-1892,26.3,179,310,3867,58
1776381188725,8477,-2431,-16492,-949,-371,-1772,26.3,179,310,3867,58
1776381188769,8085,-2876,-16020,-1071,-525,-1659,26.3,179,310,3867,58
1776381188769,7766,-3686,-15851,-1185,-469,-1566,26.3,179,310,3867,58
1776381188769,6949,-4200,-15883,-1232,-266,-1510,26.3,179,310,3867,58
1776381188810,6357,-4655,-15789,-1247,-199,-1478,26.3,179,310,3867,58
1776381188810,6049,-5191,-14997,-1296,-285,-1424,26.3,179,310,3867,58
1776381188889,5449,-5510,-14043,-1419,-365,-1305,26.3,179,310,3867,58
1776381188889,4579,-5851,-13532,-1538,-394,-1169,26.3,179,310,3867,58
1776381188932,3666,-6308,-13269,-1578,-345,-1047,26.3,179,310,3867,58
1776381188932,2443,-6246,-12549,-1514,-179,-981,26.3,179,310,3867,58
1776381188972,1844,-5735,-12026,-1410,73,-969,26.3,179,310,3867,58
1776381188972,2076,-5251,-12117,-1273,255,-972,26.3,179,310,3867,58
1776381188972,2284,-5040,-11896,-1111,310,-961,26.3,179,310,3867,58
1776381189011,2370,-5092,-11793,-985,294,-896,26.3,179,310,3867,58
1776381189011,2091,-5301,-11810,-867,238,-766,26.3,180,311,3866,58
1776381189053,1974,-5565,-12024,-707,218,-571,26.3,180,311,3866,58
1776381189053,2115,-5442,-12568,-419,223,-350,26.3,180,311,3866,58
1776381189094,2370,-5561,-13839,40,120,-128,26.3,180,311,3866,58
1776381189094,1884,-5685,-15242,603,-144,81,26.3,180,311,3866,58
1776381189135,1008,-5265,-16082,1102,-435,219,26.3,180,311,3866,58
1776381189135,1227,-4882,-16779,1416,-563,303,26.3,180,311,3866,58
1776381189135,1912,-3859,-17640,1648,-487,384,26.3,180,311,3866,58
1776381189259,1809,-3020,-18574,1862,-270,408,26.3,180,311,3866,58
1776381189259,670,-2599,-19171,1964,-100,389,26.3,180,311,3866,58
1776381189259,-149,-2390,-18947,1883,-44,395,26.3,180,311,3866,58
1776381189259,372,-2686,-18889,1561,-65,520,26.3,180,311,3866,58
1776381189260,1089,-3235,-20221,1134,-40,864,26.3,180,311,3866,58
1776381189260,1244,-3089,-21478,854,11,1333,26.3,180,311,3866,58
1776381189339,750,-3030,-22177,899,177,1704,26.3,180,311,3866,58
1776381189339,171,-1485,-21454,1160,491,1908,26.3,180,311,3866,58
1776381189339,238,331,-21953,1612,1183,2164,26.3,180,311,3866,58
1776381189419,5469,-2195,-17482,1747,1793,2611,26.3,180,311,3866,58
1776381189419,5213,27,-14788,877,1391,2321,26.3,180,311,3866,58
1776381189419,4738,451,-14162,196,777,1816,26.3,180,311,3866,58
1776381189419,5208,733,-13794,-2,267,1325,26.3,180,311,3866,58
1776381189459,5909,1123,-13323,166,-168,1008,26.3,180,311,3866,58
1776381189460,6460,1614,-12777,501,-504,857,26.3,180,311,3866,58
1776381189500,6948,1631,-12944,822,-676,794,26.3,180,311,3866,58
1776381189540,6860,1966,-13061,1055,-703,703,26.3,180,311,3866,58
1776381189540,7461,2175,-13078,1078,-667,508,26.3,180,311,3866,58
1776381189540,7722,2875,-13653,912,-676,256,26.3,180,311,3866,58
1776381189540,7626,3602,-15471,546,-759,-77,26.3,180,311,3866,58
1776381189622,8096,3472,-16765,398,-838,-234,26.3,180,311,3866,58
1776381189623,8156,3614,-17510,315,-821,-316,26.3,180,311,3866,58
1776381189623,7916,3445,-18042,189,-616,-297,26.3,180,311,3866,58
1776381189623,8336,3150,-19685,52,-464,-193,26.3,180,311,3866,58
1776381189623,9373,1911,-21286,-101,-455,-34,26.3,180,311,3866,58
1776381189705,9524,483,-22407,-297,-310,127,26.3,180,311,3866,58
1776381189705,9463,-1056,-24565,-479,-123,243,26.3,180,311,3866,58
1776381189747,9311,-1671,-25826,-525,-66,220,26.3,180,311,3866,58
1776381189747,7874,-1292,-25057,-436,174,-108,26.3,180,311,3866,58
1776381189789,6607,-1401,-22290,-434,622,-742,26.3,180,311,3866,58
1776381189831,7073,-2339,-19384,-698,1031,-1368,26.3,180,311,3866,58
1776381189831,7870,-3041,-17778,-1069,1137,-1777,26.3,180,311,3866,58
1776381189831,9165,-3839,-17382,-1221,820,-1987,26.3,180,311,3866,58
1776381189871,10512,-4990,-17192,-1178,140,-2037,26.3,180,311,3866,58
1776381189871,10426,-6298,-16824,-1125,-465,-2021,26.3,180,311,3866,58
1776381189871,9792,-7282,-16720,-1094,-546,-2046,26.3,180,311,3866,58
1776381189914,9105,-7654,-16460,-1048,-241,-2116,26.3,180,311,3866,58
1776381189914,7884,-6953,-15659,-994,130,-2219,26.3,180,311,3866,58
1776381189954,6989,-5768,-14756,-945,298,-2335,26.3,180,311,3866,58
1776381189954,6523,-5208,-13639,-1001,204,-2376,26.3,180,311,3866,58
1776381189996,6610,-4835,-12655,-1229,107,-2234,26.3,180,311,3866,58
1776381189996,6298,-4465,-12245,-1496,166,-1941,26.3,180,311,3866,58
1776381190038,5921,-4594,-12190,-1604,348,-1521,26.3,180,311,3866,58
1776381190038,5155,-4568,-12244,-1469,560,-1044,26.3,180,311,3866,58
1776381190038,4235,-4592,-12280,-1253,605,-604,26.28,182,313,3865,58
1776381190118,3486,-4621,-11554,-1235,610,-238,26.28,182,313,3865,58
1776381190118,2840,-4720,-11426,-1441,700,54,26.28,182,313,3865,58
1776381190118,2318,-4731,-12279,-1607,752,311,26.28,182,313,3865,58
1776381190118,2160,-5015,-13500,-1516,643,584,26.28,182,313,3865,58
1776381190184,1681,-5262,-14728,-1133,556,866,26.28,182,313,3865,58
1776381190208,1186,-5067,-15048,-672,531,1117,26.28,182,313,3865,58
1776381190208,668,-4796,-16015,-321,508,1288,26.28,182,313,3865,58
1776381190208,-370,-4248,-17016,-63,281,1354,26.28,182,313,3865,58
1776381190208,-1081,-3342,-17342,124,-129,1348,26.28,182,313,3865,58
1776381190291,-1151,-2264,-17436,277,-426,1356,26.28,182,313,3865,58
1776381190291,-560,-416,-18107,518,-541,1406,26.28,182,313,3865,58
1776381190333,537,1430,-19317,925,-632,1423,26.28,182,313,3865,58
1776381190333,1032,2690,-19489,1290,-700,1343,26.28,182,313,3865,58
1776381190373,1062,3116,-18664,1276,-692,1244,26.28,182,313,3865,58
1776381190373,1646,3046,-18485,868,-587,1179,26.28,182,313,3865,58
1776381190415,2231,2752,-19581,400,-692,1177,26.28,182,313,3865,58
1776381190415,2291,2104,-20162,175,-935,1206,26.28,182,313,3865,58
1776381190415,2418,1350,-20620,223,-1128,1229,26.28,182,313,3865,58
1776381190455,2714,602,-20665,380,-1268,1169,26.28,182,313,3865,58
1776381190455,2839,110,-19224,441,-1309,1015,26.28,182,313,3865,58
1776381190497,3186,107,-17581,329,-1260,772,26.28,182,313,3865,58
1776381190497,3904,85,-15643,119,-1077,573,26.28,182,313,3865,58
1776381190539,4423,862,-14474,25,-949,447,26.28,182,313,3865,58
1776381190539,5307,1435,-13472,108,-980,342,26.28,182,313,3865,58
1776381190580,6504,1740,-12834,248,-1116,287,26.28,182,313,3865,58
1776381190580,7201,1572,-12686,367,-1301,248,26.28,182,313,3865,58
1776381190580,7029,1250,-12588,408,-1406,152,26.28,182,313,3865,58
1776381190620,7199,1283,-12972,368,-1348,30,26.28,182,313,3865,58
1776381190621,8029,1630,-13370,257,-1165,-74,26.28,182,313,3865,58
1776381190662,8627,1827,-13807,162,-972,-161,26.28,182,313,3865,58
1776381190662,9057,2012,-14282,187,-523,-254,26.28,182,313,3865,58
1776381190786,9638,2195,-14389,254,-179,-274,26.28,182,313,3865,58
1776381190786,10677,2154,-14801,289,55,-276,26.28,182,313,3865,58
1776381190786,10588,2105,-15922,250,150,-330,26.28,182,313,3865,58
1776381190786,10064,1888,-16851,158,140,-499,26.28,182,313,3865,58
1776381190786,10015,1396,-17636,32,224,-696,26.28,182,313,3865,58
1776381190827,10001,674,-18872,-36,397,-789,26.28,182,313,3865,58
1776381190827,9629,400,-20214,47,574,-846,26.28,182,313,3865,58
1776381190868,9233,-124,-21250,142,640,-941,26.28,182,313,3865,58
1776381190868,9239,-153,-21924,126,646,-1035,26.28,182,313,3865,58
1776381190911,9299,-104,-22641,98,633,-1212,26.28,182,313,3865,58
1776381190911,8381,-1171,-22570,-9,644,-1462,26.28,182,313,3865,58
1776381190952,6724,-2402,-21785,-264,849,-1694,26.28,182,313,3865,58
1776381190952,5649,-3247,-21411,-441,1185,-1917,26.28,182,313,3865,58
1776381190952,5586,-3557,-20743,-463,1360,-2112,26.28,182,313,3865,58
1776381191035,6129,-3405,-19762,-461,1324,-2220,26.28,182,313,3865,58
1776381191035,7503,-3449,-19672,-569,1103,-2211,26.28,182,313,3865,58
1776381191035,6831,-3234,-20190,-710,720,-2150,26.28,182,313,3865,58
1776381191035,5660,-3385,-19745,-835,523,-2131,26.27,183,315,3863,58
1776381191077,4481,-3401,-18754,-990,639,-2111,26.27,183,315,3863,58
1776381191077,3592,-3353,-17830,-1108,964,-2067,26.27,183,315,3863,58
1776381191118,2688,-2988,-16864,-1113,1284,-1986,26.27,183,315,3863,58
1776381191118,1981,-2533,-15350,-1025,1496,-1865,26.27,183,315,3863,58
1776381191118,1972,-1984,-14173,-926,1578,-1709,26.27,183,315,3863,58
1776381191159,2039,-1707,-13259,-853,1444,-1508,26.27,183,315,3863,58
1776381191159,1744,-1716,-12439,-847,1206,-1254,26.27,183,315,3863,58
1776381191200,1358,-1572,-11992,-831,992,-982,26.27,183,315,3863,58
1776381191200,607,-1434,-12148,-702,851,-764,26.27,183,315,3863,58
1776381191247,302,-1560,-12076,-576,723,-572,26.27,183,315,3863,58
1776381191290,287,-1798,-12048,-510,652,-369,26.27,183,315,3863,58
1776381191371,26,-2032,-12550,-439,581,-148,26.27,183,315,3863,58
1776381191371,-672,-1913,-13377,-277,483,40,26.27,183,315,3863,58
1776381191371,-885,-1555,-13999,-48,254,172,26.27,183,315,3863,58
1776381191371,-1174,-1445,-14396,173,-39,246,26.27,183,315,3863,58
1776381191371,-1382,-1273,-15172,378,-323,323,26.27,183,315,3863,58
1776381191412,-1196,-659,-16042,593,-585,405,26.27,183,315,3863,58
1776381191454,-987,-122,-17225,821,-839,501,26.27,183,315,3863,58
1776381191454,-615,641,-17493,1000,-1025,603,26.27,183,315,3863,58
1776381191454,468,1124,-17534,1135,-1059,697,26.27,183,315,3863,58
1776381191497,570,1656,-17766,1186,-1041,725,26.27,183,315,3863,58
1776381191497,-282,1429,-17457,1131,-1006,695,26.27,183,315,3863,58
1776381191497,-826,980,-17576,1042,-956,683,26.27,183,315,3863,58
1776381191538,-982,1074,-18352,1028,-1136,675,26.27,183,315,3863,58
1776381191538,-121,631,-18345,1022,-1527,711,26.27,183,315,3863,58
1776381191579,365,52,-19036,1028,-1749,857,26.27,183,315,3863,58
1776381191579,-124,280,-19456,1065,-1741,981,26.27,183,315,3863,58
1776381191620,-1147,907,-19919,1046,-1526,955,26.27,183,315,3863,58
1776381191620,-181,1543,-19703,949,-1314,854,26.27,183,315,3863,58
1776381191620,1803,1941,-18920,797,-1113,807,26.27,183,315,3863,58
1776381191740,3089,2382,-18113,666,-903,857,26.27,183,315,3863,58
1776381191740,3607,2418,-17149,596,-704,927,26.27,183,315,3863,58
1776381191740,3900,2445,-16505,556,-591,955,26.27,183,315,3863,58
1776381191740,4767,2237,-15571,501,-621,916,26.27,183,315,3863,58
1776381191740,5564,1793,-14683,370,-748,846,26.27,183,315,3863,58
1776381191740,6033,1455,-14555,218,-961,731,26.27,183,315,3863,58
1776381191783,6276,1328,-15006,131,-1143,559,26.27,183,315,3863,58
1776381191783,6483,1542,-16086,128,-1176,236,26.27,183,315,3863,58
1776381191865,6339,1270,-16513,106,-1015,-19,26.27,183,315,3863,58
1776381191865,6268,949,-16646,32,-630,-208,26.27,183,315,3863,58
1776381191865,6463,1111,-16926,-53,-141,-297,26.27,183,315,3863,58
1776381191905,6731,1464,-17515,-52,235,-320,26.27,183,315,3863,58
1776381191905,7147,1478,-17842,34,396,-297,26.27,183,315,3863,58
1776381191948,7549,1043,-18207,72,446,-228,26.27,183,315,3863,58
1776381191948,6992,210,-18930,27,494,-168,26.27,183,315,3863,58
1776381191991,6419,-157,-19840,1,582,-146,26.27,183,315,3863,58
1776381191991,6083,-289,-21178,67,610,-206,26.27,183,315,3863,58
1776381192035,6182,-377,-21757,123,548,-305,26.27,183,315,3863,58
1776381192035,6609,226,-22441,125,516,-447,26.28,184,316,3866,58
1776381192035,6533,644,-22571,61,475,-670,26.28,184,316,3866,58
1776381192076,4936,348,-21999,-144,527,-949,26.28,184,316,3866,58
1776381192076,2929,-125,-21556,-405,741,-1285,26.28,184,316,3866,58
1776381192118,1597,-233,-21109,-590,993,-1641,26.28,184,316,3866,58
1776381192118,1644,-398,-20099,-686,1151,-1895,26.28,184,316,3866,58
1776381192160,2206,-598,-19348,-743,1163,-1954,26.28,184,316,3866,58
1776381192160,2919,-730,-18982,-755,937,-1837,26.28,184,316,3866,58
1776381192204,3147,-931,-18471,-715,593,-1634,26.28,184,316,3866,58
1776381192204,2859,-1262,-17847,-674,352,-1427,26.28,184,316,3866,58
1776381192204,2089,-1462,-17257,-691,332,-1270,26.28,184,316,3866,58
1776381192246,939,-1705,-17180,-755,446,-1192,26.28,184,316,3866,58
1776381192246,153,-1817,-16868,-787,601,-1156,26.28,184,316,3866,58
1776381192329,-143,-1914,-15856,-835,804,-1094,26.28,184,316,3866,58
1776381192329,108,-1891,-15023,-914,1004,-936,26.28,184,316,3866,58
1776381192329,172,-1975,-14511,-929,1136,-724,26.28,184,316,3866,58
1776381192329,-320,-1889,-14061,-827,1168,-534,26.28,184,316,3866,58
1776381192329,-614,-1972,-13111,-717,1181,-389,26.28,184,316,3866,58
1776381192373,-719,-1919,-12416,-653,1242,-263,26.28,184,316,3866,58
1776381192373,-904,-1760,-12010,-626,1221,-173,26.28,184,316,3866,58
1776381192415,-987,-1776,-12270,-624,1040,-108,26.28,184,316,3866,58
1776381192415,-1234,-2061,-12610,-595,742,-30,26.28,184,316,3866,58
1776381192462,-1555,-2456,-12999,-501,498,57,26.28,184,316,3866,58
1776381192462,-2073,-2701,-13304,-351,376,136,26.28,184,316,3866,58
1776381192509,-2159,-2632,-14108,-140,297,224,26.28,184,316,3866,58
1776381192509,-2472,-2271,-14956,125,77,286,26.28,184,316,3866,58
1776381192509,-2327,-1666,-15798,401,-277,327,26.28,184,316,3866,58
1776381192556,-1370,-1389,-16091,612,-638,414,26.28,184,316,3866,58
1776381192556,-659,-773,-16757,766,-929,585,26.28,184,316,3866,58
1776381192597,-84,213,-17110,961,-1108,762,26.28,184,316,3866,58
1776381192597,466,1028,-17319,1182,-1152,889,26.28,184,316,3866,58
1776381192640,468,1489,-17041,1294,-1111,948,26.28,184,316,3866,58
1776381192640,-186,1768,-16946,1209,-1028,951,26.28,184,316,3866,58
1776381192763,-885,1923,-18257,1051,-1060,927,26.28,184,316,3866,58
1776381192764,-1411,1599,-19136,908,-1289,928,26.28,184,316,3866,58
1776381192764,-1753,1117,-19332,762,-1357,966,26.28,184,316,3866,58
1776381192764,-2017,636,-19643,658,-1203,1011,26.28,184,316,3866,58
1776381192764,-1747,668,-19743,677,-1024,1023,26.28,184,316,3866,58
1776381192815,-688,827,-19283,746,-950,1006,26.28,184,316,3866,58
1776381192815,612,1049,-18350,724,-927,1015,26.28,184,316,3866,58
1776381192815,1896,1071,-17396,588,-897,1061,26.28,184,316,3866,58
1776381192817,1897,838,-16342,397,-782,1060,26.28,184,316,3866,58
1776381192866,1457,889,-15928,251,-635,940,26.28,184,316,3866,58
1776381192866,1703,1054,-15628,176,-624,715,26.28,184,316,3866,58
1776381192918,2649,1279,-15110,88,-740,527,26.28,184,316,3866,58
1776381192918,3822,1226,-15083,-100,-940,490,26.28,184,316,3866,58
1776381192918,3837,919,-15269,-187,-1019,522,26.28,184,316,3866,58
1776381192971,4478,880,-15895,-164,-1007,517,26.28,184,316,3866,58
1776381192971,5491,1042,-16351,-10,-834,510,26.28,184,316,3866,58
1776381193017,6029,858,-16620,164,-464,501,26.28,184,316,3866,58
1776381193017,6033,690,-16681,236,-15,422,26.28,184,316,3866,58
1776381193060,6690,676,-16943,197,332,292,26.26,184,317,3868,58
1776381193060,7768,882,-17697,152,442,161,26.26,184,317,3868,58
1776381193103,8500,781,-18765,140,304,20,26.26,184,317,3868,58
1776381193103,7769,86,-19564,79,138,-172,26.26,184,317,3868,58
1776381193103,7053,-517,-20361,-39,131,-383,26.26,184,317,3868,58
1776381193145,6470,-563,-21499,-86,214,-581,26.26,184,317,3868,58
1776381193145,6316,-476,-22322,-42,280,-711,26.26,184,317,3868,58
1776381193187,6394,-190,-23150,44,243,-752,26.26,184,317,3868,58
1776381193187,6023,277,-23695,109,109,-785,26.26,184,317,3868,58
1776381193228,4468,-5,-23619,55,76,-891,26.26,184,317,3868,58
1776381193228,2226,-847,-22681,-186,324,-1069,26.26,184,317,3868,58
1776381193269,658,-1133,-21606,-463,827,-1321,26.26,184,317,3868,58
1776381193269,522,-1113,-20375,-692,1290,-1603,26.26,184,317,3868,58
1776381193269,1641,-943,-19201,-864,1505,-1769,26.26,184,317,3868,58
1776381193310,2575,-924,-18779,-979,1402,-1727,26.26,184,317,3868,58
1776381193311,2291,-1042,-19175,-1008,990,-1526,26.26,184,317,3868,58
1776381193391,1370,-1168,-18807,-961,545,-1292,26.26,184,317,3868,58
1776381193391,898,-1439,-18303,-908,460,-1075,26.26,184,317,3868,58
1776381193432,457,-1352,-17527,-860,719,-915,26.26,184,317,3868,58
1776381193432,135,-1425,-16593,-854,1129,-854,26.26,184,317,3868,58
1776381193432,-144,-1386,-15939,-890,1461,-841,26.26,184,317,3868,58
1776381193513,-503,-1398,-15233,-962,1551,-832,26.26,184,317,3868,58
1776381193513,-702,-1432,-14017,-1048,1490,-819,26.26,184,317,3868,58
1776381193513,-873,-1561,-12792,-1120,1400,-781,26.26,184,317,3868,58
1776381193513,-937,-1461,-11758,-1122,1291,-713,26.26,184,317,3868,58
1776381193595,-975,-1300,-11087,-1045,1125,-624,26.26,184,317,3868,58
1776381193595,-1035,-940,-10679,-893,900,-548,26.26,184,317,3868,58
1776381193595,-1175,-750,-10607,-708,638,-501,26.26,184,317,3868,58
1776381193595,-1222,-980,-10964,-555,330,-405,26.26,184,317,3868,58
1776381193596,-1512,-1249,-11256,-447,44,-232,26.26,184,317,3868,58
1776381193636,-1817,-1661,-11798,-323,-117,-57,26.26,184,317,3868,58
1776381193636,-2440,-1656,-12504,-74,-158,73,26.26,184,317,3868,58
1776381193676,-2712,-1613,-13132,270,-214,142,26.26,184,317,3868,58
1776381193676,-2595,-1500,-13735,582,-405,197,26.26,184,317,3868,58
1776381193717,-2223,-1054,-14920,819,-725,248,26.26,184,317,3868,58
1776381193717,-2157,-586,-16174,978,-1155,277,26.26,184,317,3868,58
1776381193799,-1866,342,-16686,1068,-1481,308,26.26,184,317,3868,58
1776381193799,-1313,1328,-17237,1165,-1579,315,26.26,184,317,3868,58
1776381193841,-1024,2279,-17569,1243,-1512,300,26.26,184,317,3868,58
1776381193841,-1774,2387,-17660,1173,-1348,300,26.26,184,317,3868,58
1776381193841,-1938,1991,-17990,1012,-1077,404,26.26,184,317,3868,58
1776381193922,-1879,1156,-18867,1009,-860,616,26.26,184,317,3868,58
1776381193922,-2413,160,-19656,1274,-767,897,26.26,184,317,3868,58
1776381193922,-2898,-818,-20061,1677,-783,1111,26.26,184,317,3868,58
1776381193922,-3490,-1393,-20072,1926,-908,1185,26.26,184,317,3868,58
1776381193963,-2929,-1387,-19320,1737,-1202,1150,26.26,184,317,3868,58
1776381193963,-1013,-1419,-18746,1105,-1452,1071,26.26,184,317,3868,58
1776381194004,184,-1450,-18797,474,-1517,1059,26.26,184,317,3868,58
1776381194004,291,-1668,-18999,217,-1417,1052,26.25,186,318,3868,58
1776381194004,185,-1747,-18781,327,-1152,977,26.25,186,318,3868,58
1776381194045,850,-1300,-17792,643,-800,804,26.25,186,318,3868,58
1776381194045,1746,-945,-17499,658,-691,738,26.25,186,318,3868,58
1776381194086,2474,-715,-16637,523,-635,750,26.25,186,318,3868,58
1776381194086,2820,-427,-16269,237,-685,729,26.25,186,318,3868,58
1776381194125,3156,-325,-16697,109,-729,655,26.25,186,318,3868,58
1776381194125,3744,-124,-16797,172,-697,567,26.25,186,318,3868,58
1776381194207,3934,103,-16684,276,-482,474,26.25,186,318,3868,58
1776381194207,3936,99,-16841,295,-125,382,26.25,186,318,3868,58
1776381194207,4062,313,-17124,229,204,290,26.25,186,318,3868,58
1776381194248,4431,506,-17375,129,358,197,26.25,186,318,3868,58
1776381194248,4752,646,-17822,51,368,105,26.25,186,318,3868,58
1776381194290,4435,289,-18507,22,338,25,26.25,186,318,3868,58
1776381194290,3946,-231,-19326,22,347,-52,26.25,186,318,3868,58
1776381194331,3571,-546,-19797,-2,411,-116,26.25,186,318,3868,58
1776381194331,3191,-350,-20689,-55,556,-179,26.25,186,318,3868,58
1776381194331,2851,-768,-21171,-116,656,-279,26.25,186,318,3868,58
1776381194371,2899,-1014,-21317,-192,711,-358,26.25,186,318,3868,58
1776381194371,3650,-587,-21631,-196,659,-450,26.25,186,318,3868,58
1776381194411,4092,-772,-21439,-178,530,-587,26.25,186,318,3868,58
1776381194411,3249,-1862,-20952,-307,503,-740,26.25,186,318,3868,58
1776381194452,1937,-2731,-20659,-524,667,-922,26.25,186,318,3868,58
1776381194452,1698,-3514,-20741,-680,919,-1125,26.25,186,318,3868,58
1776381194493,1794,-3770,-21175,-721,971,-1268,26.25,186,318,3868,58
1776381194493,2066,-3330,-21154,-677,824,-1368,26.25,186,318,3868,58
1776381194534,2334,-3273,-20700,-674,691,-1397,26.25,186,318,3868,58
1776381194534,2268,-3198,-19863,-771,720,-1336,26.25,186,318,3868,58
1776381194534,1514,-2932,-19103,-873,1011,-1270,26.25,186,318,3868,58
1776381194575,843,-2310,-18538,-868,1331,-1267,26.25,186,318,3868,58
1776381194575,661,-1923,-17716,-808,1561,-1296,26.25,186,318,3868,58
1776381194655,510,-1747,-17450,-797,1609,-1268,26.25,186,318,3868,58
1776381194655,184,-1305,-16984,-829,1476,-1208,26.25,186,318,3868,58
1776381194698,-306,-1127,-16090,-944,1363,-1142,26.25,186,318,3868,58
1776381194698,-432,-1004,-15513,-1071,1296,-1055,26.25,186,318,3868,58
1776381194739,-476,-971,-14921,-1148,1207,-945,26.25,186,318,3868,58
1776381194739,-550,-742,-14612,-1126,1049,-814,26.25,186,318,3868,58
1776381194739,-776,-563,-14183,-1028,843,-692,26.25,186,318,3868,58
1776381194781,-823,-565,-13823,-884,704,-528,26.25,186,318,3868,58
1776381194781,-858,-746,-13713,-768,643,-327,26.25,186,318,3868,58
1776381194822,-1286,-1159,-13355,-766,716,-121,26.25,186,318,3868,58
1776381194822,-2021,-1431,-13500,-792,877,27,26.25,186,318,3868,58
1776381194862,-2326,-1797,-13363,-714,920,87,26.25,186,318,3868,58
1776381194862,-2368,-1848,-13175,-501,836,98,26.25,186,318,3868,58
1776381194903,-1931,-1717,-12694,-245,613,97,26.25,186,318,3868,58
1776381194903,-1358,-1690,-12759,-47,306,135,26.25,186,318,3868,58
1776381194903,-1002,-1518,-13005,89,-64,230,26.25,186,318,3868,58
1776381194943,-1763,-1414,-13719,220,-399,288,26.25,186,318,3868,58
1776381194943,-2561,-1086,-14455,417,-662,292,26.25,186,318,3868,58
1776381194984,-1973,-876,-14831,637,-841,326,26.25,186,318,3868,58
1776381194984,-597,-196,-15005,833,-942,494,26.25,186,318,3868,58
1776381195024,1053,962,-15713,1051,-1004,708,26.25,186,318,3868,58
1776381195024,1009,1660,-16443,1185,-1155,886,26.25,186,318,3868,58
1776381195024,-237,1282,-16375,1064,-1181,997,26.23,186,318,3870,58
1776381195104,-799,517,-16876,770,-1001,1106,26.23,186,318,3870,58
1776381195105,-769,21,-17738,634,-859,1258,26.23,186,318,3870,58
1776381195146,-1162,-250,-18672,772,-891,1371,26.23,186,318,3870,58
1776381195146,-1142,-178,-18856,933,-1004,1451,26.23,186,318,3870,58
1776381195192,-263,291,-19343,913,-1046,1620,26.23,186,318,3870,58
1776381195192,24,513,-19296,889,-1044,1706,26.23,186,318,3870,58
1776381195237,-113,459,-18721,865,-945,1681,26.23,186,318,3870,58
1776381195237,185,630,-18596,712,-876,1564,26.23,186,318,3870,58
1776381195237,998,803,-18673,453,-973,1436,26.23,186,318,3870,58
1776381195280,1362,612,-18409,192,-1038,1405,26.23,186,318,3870,58
1776381195280,1041,-35,-18437,16,-936,1424,26.23,186,318,3870,58
1776381195320,922,-719,-17796,-30,-714,1435,26.23,186,318,3870,58
1776381195320,1410,-1168,-16841,-21,-464,1465,26.23,186,318,3870,58
1776381195359,2188,-1427,-16143,39,-342,1527,26.23,186,318,3870,58
1776381195360,2929,-1795,-15462,129,-405,1598,26.23,186,318,3870,58
1776381195400,3196,-2070,-14795,202,-547,1640,26.23,186,318,3870,58
1776381195401,3404,-2337,-14171,184,-649,1593,26.23,186,318,3870,58
1776381195443,3280,-2627,-14224,101,-625,1493,26.23,186,318,3870,58
1776381195443,3248,-2760,-14829,112,-559,1359,26.23,186,318,3870,58
1776381195443,3813,-2774,-15352,215,-484,1189,26.23,186,318,3870,58
1776381195485,4456,-2546,-15910,300,-465,1020,26.23,186,318,3870,58
1776381195485,4911,-2297,-16220,270,-421,887,26.23,186,318,3870,58
1776381195525,5339,-2175,-17271,210,-337,797,26.23,186,318,3870,58
1776381195525,5226,-1955,-18627,228,-259,682,26.23,186,318,3870,58
1776381195564,4749,-1219,-19855,338,-149,494,26.23,186,318,3870,58
1776381195564,4984,-699,-20272,404,32,330,26.23,186,318,3870,58
1776381195606,5731,-34,-21012,379,251,318,26.23,186,318,3870,58
1776381195627,5833,1438,-22393,439,321,387,26.23,186,318,3870,58
1776381195646,5128,2083,-23032,547,250,375,26.23,186,318,3870,58
1776381195686,3994,1719,-22636,456,378,296,26.23,186,318,3870,58
