timestamp_ms,ax,ay,az,gx,gy,gz,temp_c,steps_hw,steps_sw,bat_mv,bat_soc
1776381118634,1083,-16015,-10844,-446,429,-1653,26.55,130,237,3832,58
1776381118675,1512,-15359,-11229,-605,45,-1507,26.55,130,237,3832,58
1776381118675,1548,-14551,-11083,-674,-466,-1306,26.55,130,237,3832,58
1776381118718,1216,-13635,-10343,-613,-681,-1151,26.55,130,237,3832,58
1776381118718,908,-12521,-9706,-403,-472,-1085,26.55,130,237,3832,58
1776381118757,548,-11939,-9243,-95,-133,-1049,26.55,130,237,3832,58
1776381118757,172,-12391,-8652,150,5,-1013,26.55,130,237,3832,58
1776381118757,-390,-13069,-7562,213,-82,-990,26.55,130,237,3832,58
1776381118799,-723,-14190,-6643,89,-266,-1011,26.55,130,237,3832,58
1776381118799,-948,-14780,-6023,-138,-430,-1074,26.55,130,237,3832,58
1776381118840,-1036,-14568,-6122,-356,-492,-1121,26.55,130,237,3832,58
1776381118840,-961,-14290,-6463,-441,-435,-1099,26.55,130,237,3832,58
1776381118883,-922,-14721,-6929,-416,-331,-1018,26.55,130,237,3832,58
1776381118883,-870,-15789,-7401,-327,-278,-902,26.55,130,237,3832,58
1776381118963,-984,-15940,-7711,-174,-129,-751,26.55,130,237,3832,58
1776381118963,-1280,-15602,-7928,-16,60,-543,26.55,130,237,3832,58
1776381118963,-1778,-16238,-7708,88,125,-332,26.55,130,237,3832,58
1776381119005,-2408,-17582,-7264,90,132,-179,26.55,130,237,3832,58
1776381119005,-2862,-18432,-7442,1,117,-70,26.55,130,237,3832,58
1776381119046,-3039,-18466,-7898,-59,23,1,26.52,130,239,3833,58
1776381119046,-3128,-18480,-8448,-23,52,14,26.52,130,239,3833,58
1776381119129,-2674,-18987,-9013,20,103,28,26.52,130,239,3833,58
1776381119129,-1934,-19484,-10236,98,95,8,26.52,130,239,3833,58
1776381119129,-827,-20139,-10916,239,114,-28,26.52,130,239,3833,58
1776381119129,-22,-20009,-10529,343,86,20,26.52,130,239,3833,58
1776381119170,843,-19509,-9749,335,-50,243,26.52,130,239,3833,58
1776381119170,1738,-18471,-9711,264,-195,543,26.52,130,239,3833,58
1776381119170,2398,-17132,-9695,271,-308,801,26.52,130,239,3833,58
1776381119211,2808,-16448,-9546,354,-366,954,26.52,130,239,3833,58
1776381119211,2863,-16331,-8902,463,-276,1003,26.52,130,239,3833,58
1776381119252,3031,-16643,-8354,509,-55,1007,26.52,130,239,3833,58
1776381119252,3276,-16424,-8150,524,57,1010,26.52,130,239,3833,58
1776381119295,3413,-15841,-7845,548,-12,1033,26.52,130,239,3833,58
1776381119295,3430,-15039,-7429,569,-107,1055,26.52,130,239,3833,58
1776381119295,3350,-14790,-7011,547,-172,1065,26.52,130,239,3833,58
1776381119336,3102,-14798,-6651,459,-301,1082,26.52,130,239,3833,58
1776381119336,2674,-14276,-6287,335,-597,1113,26.52,130,239,3833,58
1776381119377,2430,-14815,-5885,165,-1038,1097,26.52,130,239,3833,58
1776381119377,2150,-15093,-5475,-3,-1273,1005,26.52,130,239,3833,58
1776381119456,2062,-14080,-5570,-119,-1087,889,26.52,130,239,3833,58
1776381119456,2011,-13291,-5933,-94,-665,777,26.52,130,239,3833,58
1776381119497,1750,-12452,-6144,55,-204,701,26.52,130,239,3833,58
1776381119497,1275,-12120,-5834,170,61,644,26.52,130,239,3833,58
1776381119497,594,-12593,-5182,128,155,599,26.52,130,239,3833,58
1776381119537,547,-14051,-5303,-99,81,519,26.52,130,239,3833,58
1776381119537,602,-15515,-6087,-423,-262,416,26.52,130,239,3833,58
1776381119618,348,-15710,-6742,-742,-533,381,26.52,130,239,3833,58
1776381119659,235,-14409,-7793,-953,-513,425,26.52,130,239,3833,58
1776381119659,-175,-12718,-8036,-960,-262,446,26.52,130,239,3833,58
1776381119659,-838,-12191,-8481,-879,259,385,26.52,130,239,3833,58
1776381119659,-1228,-13855,-10479,-893,530,290,26.52,130,239,3833,58
1776381119659,-2059,-15270,-11088,-880,317,225,26.52,130,239,3833,58
1776381119659,-2716,-14741,-10817,-985,250,178,26.52,130,239,3833,58
1776381119701,-3318,-13999,-10748,-1168,415,41,26.52,130,239,3833,58
1776381119701,-3833,-14730,-11618,-1450,561,-217,26.52,130,239,3833,58
1776381119741,-4202,-15773,-12927,-1643,637,-460,26.52,130,239,3833,58
1776381119741,-3507,-13984,-14566,-1591,603,-447,26.52,130,239,3833,58
1776381119816,-2404,-10281,-15029,-1341,408,-317,26.52,130,239,3833,58
1776381119816,-1532,-7882,-14600,-1090,302,-162,26.52,130,239,3833,58
1776381119858,-797,-7400,-14154,-868,517,-32,26.52,130,239,3833,58
1776381119858,-699,-7987,-14811,-643,859,104,26.52,130,239,3833,58
1776381119858,-1072,-9362,-15907,-391,759,181,26.52,130,239,3833,58
1776381119904,-1429,-10545,-15924,-149,326,229,26.52,130,239,3833,58
1776381119904,-1176,-9673,-14968,-25,-28,346,26.52,130,239,3833,58
1776381119949,-464,-8718,-13927,14,-108,461,26.52,130,239,3833,58
1776381119949,-433,-8414,-13013,28,69,601,26.52,130,239,3833,58
1776381119996,-580,-8629,-11931,-50,225,789,26.52,130,239,3833,58
1776381119996,-1343,-9354,-11558,-274,226,1010,26.52,130,239,3833,58
1776381120039,-2661,-8842,-11099,-484,25,1105,26.52,130,239,3833,58
1776381120039,-3387,-7813,-10734,-668,-226,1082,26.52,130,239,3833,58
1776381120039,-3136,-6588,-9828,-883,-198,955,26.51,137,240,3836,58
1776381120082,-2968,-5403,-9697,-1031,227,935,26.51,137,240,3836,58
1776381120082,-3234,-4551,-10476,-1200,502,1018,26.51,137,240,3836,58
1776381120123,-4198,-4938,-10873,-1289,437,1030,26.51,137,240,3836,58
1776381120123,-4947,-4804,-11115,-1405,255,1004,26.51,137,240,3836,58
1776381120164,-5471,-4911,-10515,-1561,47,973,26.51,137,240,3836,58
1776381120165,-5584,-2657,-11211,-1941,-125,960,26.51,137,240,3836,58
1776381120218,-7752,-2634,-16144,-2077,-341,941,26.51,137,240,3836,58
1776381120218,-8670,-5099,-25412,183,2104,648,26.51,137,240,3836,58
1776381120218,-5002,-7990,-14130,-51,1820,598,26.51,137,240,3836,58
1776381120259,-4155,-7675,-15783,-286,740,340,26.51,137,240,3836,58
1776381120259,-2193,-5413,-17762,197,1085,600,26.51,137,240,3836,58
1776381120303,-1141,-4391,-17721,64,1323,687,26.51,137,240,3836,58
1776381120303,-499,-4684,-17183,-29,1425,589,26.51,137,240,3836,58
1776381120345,-1401,-4195,-18858,-86,1601,409,26.51,137,240,3836,58
1776381120345,-1411,-7225,-21809,-319,1504,117,26.51,137,240,3836,58
1776381120387,833,-7648,-21118,-717,1444,-80,26.51,137,240,3836,58
1776381120387,2193,-6431,-18549,-967,1289,-204,26.51,137,240,3836,58
1776381120387,2257,-5642,-15253,-945,952,-45,26.51,137,240,3836,58
1776381120428,1423,-5250,-11673,-592,626,349,26.51,137,240,3836,58
1776381120428,1320,-5857,-12275,194,219,642,26.51,137,240,3836,58
1776381120471,1532,-6377,-14047,861,-290,756,26.51,137,240,3836,58
1776381120471,1387,-7844,-21412,616,-76,778,26.51,137,240,3836,58
1776381120511,1045,-6961,-11878,-46,-267,662,26.51,137,240,3836,58
1776381120511,-298,-7102,-12570,139,-344,771,26.51,137,240,3836,58
1776381120552,271,-7612,-12776,1,-288,807,26.51,137,240,3836,58
1776381120552,-621,-6874,-11181,-30,-72,860,26.51,137,240,3836,58
1776381120552,-1228,-6470,-11240,-64,14,805,26.51,137,240,3836,58
1776381120594,-1390,-6445,-10411,19,208,679,26.51,137,240,3836,58
1776381120594,-1265,-6623,-10424,106,367,609,26.51,137,240,3836,58
1776381120674,-1336,-6431,-10462,268,524,578,26.51,137,240,3836,58
1776381120674,-1313,-6573,-10449,484,634,607,26.51,137,240,3836,58
1776381120717,-680,-7052,-11427,675,716,698,26.51,137,240,3836,58
1776381120717,-451,-6982,-12171,763,714,738,26.51,137,240,3836,58
1776381120758,-825,-6508,-12649,887,614,688,26.51,137,240,3836,58
1776381120758,-675,-6303,-12929,1084,502,558,26.51,137,240,3836,58
1776381120758,-441,-6297,-13953,1291,358,455,26.51,137,240,3836,58
1776381120799,44,-6622,-14742,1467,82,426,26.51,137,240,3836,58
1776381120799,-346,-6073,-15198,1553,-185,463,26.51,137,240,3836,58
1776381120921,-702,-5500,-15798,1636,-365,453,26.51,137,240,3836,58
1776381120921,-753,-5117,-16833,1703,-443,406,26.51,137,240,3836,58
1776381120921,-734,-5053,-18332,1702,-480,316,26.51,137,240,3836,58
1776381120921,-802,-5440,-20139,1690,-557,141,26.51,137,240,3836,58
1776381120921,-574,-6358,-21582,1607,-560,-28,26.51,137,240,3836,58
1776381120921,-301,-7017,-22554,1340,-591,-125,26.51,137,240,3836,58
1776381120921,-735,-7663,-22755,849,-549,-216,26.51,137,240,3836,58
1776381120960,-1118,-7519,-23167,381,-461,-443,26.51,137,240,3836,58
1776381120960,-1375,-7587,-23333,162,-246,-709,26.51,137,240,3836,58
1776381121001,-708,-8305,-23497,34,-160,-875,26.51,137,240,3836,58
1776381121001,206,-9075,-23429,-13,-137,-834,26.49,139,242,3826,58
1776381121043,1165,-9276,-22507,-170,-237,-709,26.49,139,242,3826,58
1776381121043,2122,-8695,-20853,-531,-555,-666,26.49,139,242,3826,58
1776381121124,1757,-7691,-18865,-988,-1066,-755,26.49,139,242,3826,58
1776381121124,1512,-6598,-17705,-1159,-1411,-998,26.49,139,242,3826,58
1776381121125,1195,-6564,-16597,-997,-1418,-1212,26.49,139,242,3826,58
1776381121204,1292,-7747,-16880,-919,-1429,-1277,26.49,139,242,3826,58
1776381121204,1508,-8689,-17127,-916,-1366,-1199,26.49,139,242,3826,58
