timestamp_ms,ax,ay,az,gx,gy,gz,temp_c,steps_hw,steps_sw,bat_mv,bat_soc,hr_bpm,spo2_pct
1777327446508,32073,-2268,-10066,2249,-770,51,25.39,40,69,3918,6,0,0
1777327446509,30824,-3176,-8013,2239,-580,-427,25.39,40,69,3918,6,0,0
1777327446526,26405,-3140,-6010,2193,-284,-535,25.38,40,69,3923,6,0,0
1777327446526,22013,-970,-5413,2133,-5,-470,25.38,40,69,3923,6,0,0
1777327446592,17377,980,-5121,2007,18,-626,25.38,40,69,3923,6,0,0
1777327446592,13460,1623,-3955,1796,-163,-939,25.38,40,69,3923,6,0,0
1777327446625,11859,1822,-2447,1569,-361,-1125,25.38,40,69,3923,6,0,0
1777327446625,10713,1459,-721,1363,-444,-1050,25.38,40,69,3923,6,0,0
1777327446626,8832,1354,1097,1173,-377,-727,25.38,40,69,3923,6,0,0
1777327446659,7164,2119,2196,992,-163,-306,25.38,40,69,3923,6,0,0
1777327446659,6246,3756,2708,767,116,90,25.38,40,69,3923,6,0,0
1777327446726,6205,5223,1977,392,447,325,25.38,40,69,3923,6,0,0
1777327446726,8506,5509,123,-128,681,373,25.38,40,69,3923,6,0,0
1777327446759,10885,3782,-979,-672,787,378,25.38,40,69,3923,6,0,0
1777327446792,14494,1138,-2336,-1177,929,343,25.38,40,69,3923,6,0,0
1777327446792,21196,-1207,-2408,-1415,823,333,25.38,40,69,3923,6,0,0
1777327446792,20427,-3223,574,-1566,826,635,25.38,40,69,3923,6,0,0
1777327446792,23493,-3320,-2263,-1953,1238,658,25.38,40,69,3923,6,0,0
1777327446843,27360,-4114,-7440,-2093,1290,224,25.38,40,69,3923,6,0,0
1777327446844,26011,-6577,-8258,-1683,1012,-285,25.38,40,69,3923,6,0,0
1777327446893,23326,-9284,-6083,-1097,729,-600,25.38,40,69,3923,6,0,0
1777327446893,15753,-12311,-2616,-792,774,-454,25.38,40,69,3923,6,0,0
1777327446942,11246,-11991,-3023,-846,1001,-86,25.38,40,69,3923,6,0,0
1777327446942,8072,-10427,-4737,-870,1042,115,25.38,40,69,3923,6,0,0
1777327446992,5899,-10389,-6594,-839,874,152,25.38,40,69,3923,6,0,0
1777327446992,2763,-12632,-8043,-891,546,116,25.38,40,69,3923,6,0,0
1777327446992,-733,-16092,-9288,-1033,259,152,25.38,40,69,3923,6,0,0
1777327447042,-1674,-19241,-10947,-978,-102,296,25.38,40,69,3923,6,0,0
1777327447042,-1562,-22034,-10938,-644,-574,578,25.38,40,69,3923,6,0,0
1777327447092,-1009,-22583,-9375,-181,-929,1064,25.38,40,69,3923,6,0,0
1777327447092,1425,-21065,-9105,275,-1078,1593,25.38,40,69,3923,6,0,0
1777327447142,5188,-18472,-10190,709,-1230,1972,25.38,40,69,3923,6,0,0
1777327447142,10503,-17188,-11939,1101,-1440,2003,25.38,40,69,3923,6,0,0
1777327447175,15450,-19013,-12303,1431,-1719,1803,25.38,40,69,3923,6,0,0
1777327447175,18927,-19649,-11807,1877,-1739,1842,25.38,40,69,3923,6,0,0
1777327447175,22398,-17728,-11857,2454,-1551,1920,25.38,40,69,3923,6,0,0
1777327447208,25035,-14846,-11444,2991,-1401,1662,25.38,40,69,3923,6,0,0
1777327447208,27186,-11264,-10231,3339,-1225,1084,25.38,40,69,3923,6,0,0
1777327447258,31658,-6283,-7830,3596,-1081,440,25.38,40,69,3923,6,0,0
1777327447258,32111,-2171,-3974,3634,-915,-366,25.38,40,69,3923,6,0,0
1777327447325,23841,731,729,3117,-703,-892,25.38,40,69,3923,6,0,0
1777327447325,16631,2802,-660,2069,-207,-1085,25.38,40,69,3923,6,0,0
1777327447375,12605,5080,-4355,1275,-272,-1188,25.38,40,69,3923,6,0,0
1777327447375,12178,7785,-4812,885,-730,-1182,25.38,40,69,3923,6,0,0
1777327447375,12625,9469,-2673,637,-1056,-1232,25.38,40,69,3923,6,0,0
1777327447442,11681,9843,1045,527,-1054,-1230,25.38,40,69,3923,6,0,0
1777327447442,8832,10246,4851,499,-631,-1076,25.38,40,69,3923,6,0,0
1777327447442,8006,11069,5227,227,85,-984,25.38,40,69,3923,6,0,0
1777327447442,9364,11614,2605,-320,627,-1003,25.38,40,69,3923,6,0,0
1777327447475,12371,9994,-908,-980,789,-1196,25.38,40,69,3923,6,0,0
1777327447475,16087,5743,-1857,-1509,678,-1393,25.38,40,69,3923,6,0,0
1777327447509,20587,487,-729,-1805,717,-1321,25.38,40,69,3923,6,0,0
1777327447509,26874,-1317,1682,-2031,978,-935,25.38,40,69,3923,6,0,0
1777327447509,29824,-4094,-9,-2569,1565,-687,25.35,40,69,3928,6,0,0
1777327447560,32122,-7445,-7089,-3057,1943,-927,25.35,40,69,3928,6,0,0
1777327447560,32767,-12448,-13206,-3053,1566,-1371,25.35,40,69,3928,6,0,0
1777327447610,32767,-19288,-10425,-2390,887,-1686,25.35,40,69,3928,6,0,0
1777327447610,28044,-24880,-5499,-1631,801,-1517,25.35,40,69,3928,6,0,0
1777327447675,21605,-27607,-4876,-1278,1038,-1007,25.35,40,69,3928,6,0,0
1777327447675,16795,-27650,-6772,-1374,946,-523,25.35,40,69,3928,6,0,0
1777327447725,9954,-26480,-6266,-1585,483,-23,25.35,40,69,3928,6,0,0
1777327447725,3128,-24123,-4081,-1680,162,470,25.35,40,69,3928,6,0,0
1777327447725,-2338,-21966,-2747,-1529,196,906,25.35,40,69,3928,6,0,0
1777327447758,-5850,-22040,-4639,-1076,387,1121,25.35,40,69,3928,6,0,0
1777327447791,-6372,-23378,-8323,-466,241,1258,25.35,40,69,3928,6,0,0
1777327447791,-5412,-25263,-8589,136,-299,1536,25.35,40,69,3928,6,0,0
1777327447791,-1903,-24984,-6420,594,-731,2077,25.35,40,69,3928,6,0,0
1777327447825,1732,-22804,-4651,938,-806,2667,25.35,40,69,3928,6,0,0
1777327447825,5880,-20353,-6488,1084,-719,3056,25.35,40,69,3928,6,0,0
1777327447892,11765,-18879,-9980,1257,-885,3188,25.35,40,69,3928,6,0,0
1777327447892,17169,-19102,-10714,1560,-1352,3227,25.35,40,69,3928,6,0,0
1777327447892,19897,-18381,-8245,1979,-1602,3510,25.35,40,69,3928,6,0,0
1777327447925,23972,-15031,-8127,2503,-1494,3507,25.35,40,69,3928,6,0,0
1777327447925,27854,-13081,-8153,3017,-1414,2752,25.35,40,69,3928,6,0,0
1777327447958,29781,-11957,-6364,3332,-1431,1754,25.35,40,69,3928,6,0,0
1777327447958,30353,-10517,-4250,3327,-1344,1010,25.35,40,69,3928,6,0,0
1777327448025,25473,-7475,-2518,2529,-1163,186,25.35,40,69,3928,6,0,0
1777327448025,20538,-4701,-3405,1843,-1163,-286,25.35,40,69,3928,6,0,0
1777327448058,15655,-1268,-4085,1358,-1390,-707,25.35,40,69,3928,6,0,0
1777327448058,11891,2356,-3412,1133,-1678,-1042,25.35,40,69,3928,6,0,0
1777327448058,10585,5754,-1194,1040,-1878,-1274,25.35,40,69,3928,6,0,0
1777327448092,11597,8631,1309,896,-1776,-1416,25.35,40,69,3928,6,0,0
1777327448092,10333,8836,2668,714,-1407,-1385,25.35,40,69,3928,6,0,0
1777327448158,7418,8981,3966,563,-909,-1093,25.35,40,69,3928,6,0,0
1777327448158,6222,10332,4645,256,-340,-757,25.35,40,69,3928,6,0,0
1777327448191,7178,11296,4679,-429,229,-659,25.35,40,69,3928,6,0,0
1777327448191,11242,10679,2306,-1247,761,-853,25.35,40,69,3928,6,0,0
1777327448258,16349,6537,-1029,-1842,1039,-1181,25.35,40,69,3928,6,0,0
1777327448258,20187,-82,-2797,-2080,987,-1403,25.35,40,69,3928,6,0,0
1777327448258,23409,-5199,375,-2124,695,-1290,25.35,40,69,3928,6,0,0
1777327448291,24128,-5228,7639,-2258,860,-872,25.35,40,69,3928,6,0,0
1777327448291,30226,-7452,2788,-3001,1793,-1455,25.35,40,69,3928,6,0,0
1777327448325,32767,-15167,-7618,-3541,1883,-2369,25.35,40,69,3928,6,0,0
1777327448376,32717,-23715,-9912,-3156,1011,-2686,25.35,40,69,3928,6,0,0
1777327448458,28957,-30206,-4761,-2416,434,-2374,25.35,40,69,3928,6,0,0
1777327448458,22967,-32768,972,-1772,609,-1684,25.35,40,69,3928,6,0,0
1777327448458,16122,-31846,2411,-1545,1214,-822,25.35,40,69,3928,6,0,0
1777327448508,10843,-26022,-658,-1728,1565,83,25.35,40,69,3928,6,0,0
1777327448508,4371,-19790,-3002,-2055,1403,628,25.35,40,69,3928,6,0,0
1777327448508,1319,-17051,-5569,-2349,1077,644,25.31,40,74,3928,6,0,0
1777327448508,-1568,-18978,-6610,-2324,588,438,25.31,40,74,3928,6,0,0
1777327448508,-4932,-22637,-5402,-1822,263,695,25.31,40,74,3928,6,0,0
1777327448508,-6718,-22734,-4874,-1001,167,1448,25.31,40,74,3928,6,0,0
1777327448575,-5267,-19244,-6682,-310,124,2115,25.31,40,74,3928,6,0,0
1777327448575,-1547,-17133,-9619,-61,-192,2340,25.31,40,74,3928,6,0,0
1777327448608,4603,-17413,-10892,27,-808,2317,25.31,40,74,3928,6,0,0
1777327448608,10104,-19457,-9969,241,-1300,2428,25.31,40,74,3928,6,0,0
1777327448608,14348,-20861,-8973,745,-1566,2822,25.31,40,74,3928,6,0,0
1777327448641,16054,-19239,-8338,1292,-1586,3267,25.31,40,74,3928,6,0,0
1777327448641,22346,-16141,-10249,1742,-1648,3010,25.31,40,74,3928,6,0,0
1777327448708,27547,-15834,-8727,1952,-1958,1966,25.31,40,74,3928,6,0,0
1777327448708,27418,-16399,-5061,2120,-1974,1233,25.31,40,74,3928,6,0,0
1777327448741,27193,-13808,-2535,2255,-1730,803,25.31,40,74,3928,6,0,0
1777327448741,23713,-10078,-1327,2215,-1406,279,25.31,40,74,3928,6,0,0
1777327448842,17897,-6512,-1116,2057,-1171,-280,25.31,40,74,3928,6,0,0
1777327448842,12765,-3334,-1406,1835,-1127,-872,25.31,40,74,3928,6,0,0
1777327448842,9297,-280,-1350,1645,-1237,-1400,25.31,40,74,3928,6,0,0
1777327448842,9406,2525,-919,1466,-1381,-1737,25.31,40,74,3928,6,0,0
1777327448842,10695,2960,-255,1230,-1339,-1797,25.31,40,74,3928,6,0,0
1777327448975,9551,3328,282,1101,-1068,-1441,25.31,40,74,3928,6,0,0
1777327448975,8038,5076,121,1168,-712,-927,25.31,40,74,3928,6,0,0
1777327448975,6552,7149,641,1116,-472,-525,25.31,40,74,3928,6,0,0
1777327448975,6978,8936,2290,626,-266,-431,25.31,40,74,3928,6,0,0
1777327448975,9550,8236,2004,-290,75,-649,25.31,40,74,3928,6,0,0
1777327448975,13676,4168,-987,-1165,320,-939,25.31,40,74,3928,6,0,0
1777327448975,18821,-2345,-3208,-1584,351,-994,25.31,40,74,3928,6,0,0
1777327449008,20871,-7549,-716,-1586,160,-712,25.31,40,74,3928,6,0,0
1777327449175,22556,-6797,7458,-1527,351,-213,25.31,40,74,3928,6,0,0
1777327449175,27506,-7639,4327,-2098,1452,-612,25.31,40,74,3928,6,0,0
1777327449175,32767,-12805,-7051,-2529,1827,-1751,25.31,40,74,3928,6,0,0
1777327449175,32750,-18979,-10298,-2104,1031,-2293,25.31,40,74,3928,6,0,0
1777327449175,31737,-22397,-2950,-1070,142,-2053,25.31,40,74,3928,6,0,0
1777327449175,22542,-23656,6074,-540,257,-1546,25.31,40,74,3928,6,0,0
1777327449175,14513,-21703,1166,-908,1156,-870,25.31,40,74,3928,6,0,0
1777327449175,8072,-20123,-1933,-1288,854,-517,25.31,40,74,3928,6,0,0
1777327449175,3260,-18818,-2942,-1706,390,-264,25.31,40,74,3928,6,0,0
1777327449175,-686,-18760,-2330,-1886,56,-107,25.31,40,74,3928,6,0,0
1777327449241,-3748,-19824,-2055,-1690,33,93,25.31,40,74,3928,6,0,0
1777327449241,-5084,-20779,-3389,-1162,165,411,25.31,40,74,3928,6,0,0
1777327449308,-5549,-20289,-5510,-462,155,827,25.31,40,74,3928,6,0,0
1777327449308,-4620,-19517,-7513,189,-172,1228,25.31,40,74,3928,6,0,0
1777327449308,-3002,-18676,-6510,608,-664,1637,25.31,40,74,3928,6,0,0
1777327449308,1863,-17525,-5210,883,-989,1990,25.31,40,74,3928,6,0,0
1777327449308,7573,-17897,-4641,1233,-1008,2204,25.31,40,74,3928,6,0,0
1777327449375,11921,-19679,-5877,1704,-883,2441,25.31,40,74,3928,6,0,0
1777327449441,13175,-21250,-7115,1977,-929,2815,25.31,40,74,3928,6,0,0
1777327449441,16541,-20319,-7982,2085,-1169,3002,25.31,40,74,3928,6,0,0
1777327449442,21520,-18908,-7320,2073,-1485,2572,25.31,40,74,3928,6,0,0
1777327449442,24744,-17723,-4453,2027,-1589,1789,25.31,40,74,3928,6,0,0
1777327449442,29331,-15134,-3508,2034,-1212,1089,25.31,40,74,3928,6,0,0
1777327449508,31014,-12378,-3774,2115,-778,254,25.31,40,74,3928,6,0,0
1777327449541,25717,-10010,-3674,2061,-588,-426,25.31,40,74,3928,6,0,0
1777327449541,19045,-7003,-3481,1697,-627,-734,25.31,40,74,3928,6,0,0
1777327449541,13462,-3194,-3046,1294,-860,-868,25.28,48,77,3901,6,0,0
1777327449541,10010,338,-2566,1034,-1103,-1009,25.28,48,77,3901,6,0,0
1777327449655,9052,3770,-1041,904,-1328,-1127,25.28,48,77,3901,6,0,0
1777327449824,8547,5985,711,741,-1277,-1189,25.28,48,77,3901,6,0,0
1777327449824,7532,6835,1123,521,-946,-1232,25.28,48,77,3901,6,0,0
1777327449824,6113,6392,1419,408,-569,-1218,25.28,48,77,3901,6,0,0
1777327449824,4247,4815,2183,238,-220,-1077,25.28,48,77,3901,6,0,0
1777327449891,4676,3805,2696,-196,94,-878,25.28,48,77,3901,6,0,0
1777327449958,8054,2377,1809,-808,404,-766,25.28,48,77,3901,6,0,0
1777327449958,12039,-793,-428,-1235,720,-729,25.28,48,77,3901,6,0,0
1777327449958,16427,-4917,-2353,-1204,803,-696,25.28,48,77,3901,6,0,0
1777327449958,20573,-7499,1845,-947,617,-508,25.28,48,77,3901,6,0,0
1777327449958,23214,-8194,6480,-1127,982,-436,25.28,48,77,3901,6,0,0
1777327449958,29852,-9956,1769,-1829,1723,-1095,25.28,48,77,3901,6,0,0
1777327449958,32767,-13475,-6252,-2087,1764,-1721,25.28,48,77,3901,6,0,0
1777327449958,32759,-17543,-7889,-1542,976,-2087,25.28,48,77,3901,6,0,0
1777327449958,30801,-20227,-463,-737,302,-1843,25.28,48,77,3901,6,0,0
1777327449958,22493,-19088,5153,-506,490,-1168,25.28,48,77,3901,6,0,0
1777327449958,16756,-15267,5158,-936,957,-649,25.28,48,77,3901,6,0,0
1777327449958,13000,-12957,1070,-1598,1057,-543,25.28,48,77,3901,6,0,0
1777327449958,8614,-13586,-703,-2066,727,-646,25.28,48,77,3901,6,0,0
1777327449958,4741,-15509,-571,-2224,449,-592,25.28,48,77,3901,6,0,0
1777327449991,709,-16954,139,-2054,325,-272,25.28,48,77,3901,6,0,0
1777327449991,-4045,-17617,547,-1640,278,140,25.28,48,77,3901,6,0,0
1777327450058,-6898,-18248,-915,-1180,231,411,25.28,48,77,3901,6,0,0
1777327450058,-7060,-19517,-2421,-719,-82,560,25.28,48,77,3901,6,0,0
1777327450058,-5300,-21893,-2333,-279,-397,837,25.28,48,77,3901,6,0,0
1777327450091,-1410,-22450,-2605,95,-558,1426,25.28,48,77,3901,6,0,0
1777327450091,4732,-21155,-4178,377,-706,1990,25.28,48,77,3901,6,0,0
1777327450191,9061,-20201,-5166,687,-907,2368,25.28,48,77,3901,6,0,0
1777327450191,13055,-19600,-4640,1031,-1055,2506,25.28,48,77,3901,6,0,0
1777327450191,19139,-19104,-4999,1518,-1021,2219,25.28,48,77,3901,6,0,0
1777327450191,24185,-20987,-4569,2102,-848,1612,25.28,48,77,3901,6,0,0
1777327450357,25755,-21418,-3390,2564,-496,1373,25.28,48,77,3901,6,0,0
1777327450358,28853,-18145,-4560,2722,-159,1348,25.28,48,77,3901,6,0,0
1777327450358,31060,-11004,-4678,2537,-249,716,25.28,48,77,3901,6,0,0
1777327450358,26540,-8579,-2813,2043,-455,33,25.28,48,77,3901,6,0,0
1777327450391,20058,-7042,-2449,1285,-602,-350,25.28,48,77,3901,6,0,0
1777327450391,14851,-5288,-2919,683,-875,-518,25.28,48,77,3901,6,0,0
1777327450391,10358,-2922,-2283,506,-1215,-559,25.28,48,77,3901,6,0,0
1777327450391,7431,284,-864,635,-1410,-578,25.28,48,77,3901,6,0,0
1777327450391,6742,3707,-407,856,-1405,-675,25.28,48,77,3901,6,0,0
1777327450391,6717,6317,699,1039,-1333,-821,25.28,48,77,3901,6,0,0
1777327450391,5499,7062,2369,1134,-1092,-936,25.28,48,77,3901,6,0,0
1777327450391,3980,6876,3546,1045,-655,-927,25.28,48,77,3901,6,0,0
1777327450491,3737,6578,3472,632,-155,-829,25.28,48,77,3901,6,0,0
1777327450591,4624,5687,1948,-113,208,-735,25.28,48,77,3901,6,0,0
1777327450657,6975,4368,-127,-789,323,-612,25.28,48,77,3901,6,0,0
1777327450657,10989,1630,-414,-1157,223,-511,25.28,48,77,3901,6,0,0
1777327450724,16794,-87,2581,-1284,111,-388,25.24,51,79,3901,6,0,0
1777327450724,23068,-375,4877,-1706,510,-506,25.24,51,79,3901,6,0,0
1777327450724,32575,-2766,-56,-2356,1170,-1366,25.24,51,79,3901,6,0,0
1777327450724,32704,-9228,-6014,-2506,1292,-2135,25.24,51,79,3901,6,0,0
1777327450724,32767,-14746,-6509,-1935,892,-2077,25.24,51,79,3901,6,0,0
1777327450724,32767,-15216,-1640,-1347,500,-1553,25.24,51,79,3901,6,0,0
1777327450724,29451,-13896,2094,-1283,541,-1359,25.24,51,79,3901,6,0,0
1777327450724,22992,-14200,3318,-1618,725,-1449,25.24,51,79,3901,6,0,0
1777327450725,16449,-16206,1340,-2148,875,-1357,25.24,51,79,3901,6,0,0
1777327450725,11759,-17352,-1506,-2587,767,-948,25.24,51,79,3901,6,0,0
1777327450725,8428,-18022,-2941,-2861,464,-497,25.24,51,79,3901,6,0,0
1777327450725,5499,-18637,-2458,-2878,202,-118,25.24,51,79,3901,6,0,0
1777327450757,1578,-18491,-1650,-2485,143,259,25.24,51,79,3901,6,0,0
1777327450757,-1706,-17209,-1278,-1789,203,618,25.24,51,79,3901,6,0,0
1777327450857,-3572,-15739,-1717,-1047,295,850,25.24,51,79,3901,6,0,0
1777327450858,-2967,-15076,-3496,-453,220,883,25.24,51,79,3901,6,0,0
1777327450858,-845,-16430,-3838,27,-66,869,25.24,51,79,3901,6,0,0
1777327450891,1739,-18209,-3228,403,-304,1141,25.24,51,79,3901,6,0,0
1777327450891,4839,-18008,-2032,729,-379,1688,25.24,51,79,3901,6,0,0
1777327450891,9397,-16602,-2520,1047,-200,2086,25.24,51,79,3901,6,0,0
1777327450958,17641,-15359,-5516,1215,-161,1959,25.24,51,79,3901,6,0,0
1777327450958,25648,-15141,-5396,1181,-255,1441,25.24,51,79,3901,6,0,0
1777327450958,28054,-16846,-5588,858,-147,965,25.24,51,79,3901,6,0,0
1777327450991,32767,-17522,-8145,607,-83,644,25.24,51,79,3901,6,0,0
1777327450991,32729,-16759,-7780,888,-315,538,25.24,51,79,3901,6,0,0
1777327451091,30678,-13362,-4515,1211,-447,749,25.24,51,79,3901,6,0,0
1777327451091,25567,-8849,-3123,1208,-474,709,25.24,51,79,3901,6,0,0
1777327451091,18393,-6219,-1091,1137,-565,446,25.24,51,79,3901,6,0,0
1777327451091,14200,-3399,115,1182,-573,184,25.24,51,79,3901,6,0,0
1777327451258,11763,-458,831,1281,-589,-47,25.24,51,79,3901,6,0,0
1777327451258,10004,1665,1012,1383,-520,-288,25.24,51,79,3901,6,0,0
1777327451258,8960,3030,403,1507,-441,-405,25.24,51,79,3901,6,0,0
1777327451258,7551,4027,1283,1633,-416,-296,25.24,51,79,3901,6,0,0
1777327451258,5092,4589,3591,1575,-213,68,25.24,51,79,3901,6,0,0
1777327451258,4248,5830,5104,1104,214,548,25.24,51,79,3901,6,0,0
1777327451258,6077,7395,4883,193,752,864,25.24,51,79,3901,6,0,0
1777327451357,9650,8408,2898,-879,1132,838,25.24,51,79,3901,6,0,0
1777327451391,15098,7729,1969,-1766,1236,538,25.24,51,79,3901,6,0,0
1777327451391,22218,4590,699,-2532,1562,24,25.24,51,79,3901,6,0,0
1777327451391,28791,-524,-4750,-2852,1993,-599,25.24,51,79,3901,6,0,0
1777327451391,29794,-4531,-8593,-2544,1661,-730,25.24,51,79,3901,6,0,0
1777327451391,27142,-6205,-4112,-1779,739,-580,25.24,51,79,3901,6,0,0
1777327451391,25547,-5041,7837,-1004,405,-1004,25.24,51,79,3901,6,0,0
1777327451391,21732,-7377,12413,-1220,1083,-1671,25.24,51,79,3901,6,0,0
1777327451391,19893,-10373,7122,-1776,1895,-2059,25.24,51,79,3901,6,0,0
1777327451441,18981,-11454,662,-2257,2016,-2077,25.24,51,79,3901,6,0,0
1777327451541,17642,-13028,-2934,-2691,1738,-2050,25.24,51,79,3901,6,0,0
1777327451541,13090,-15164,-3875,-2956,1386,-1804,25.24,51,79,3901,6,0,0
1777327451541,8009,-15500,-4066,-3079,1118,-1230,25.21,54,82,3876,6,0,0
1777327451541,4166,-13966,-4072,-3149,825,-624,25.21,54,82,3876,6,0,0
1777327451541,971,-12796,-3047,-3161,503,-153,25.21,54,82,3876,6,0,0
1777327451541,-391,-11928,-2104,-3072,214,254,25.21,54,82,3876,6,0,0
1777327451624,867,-10847,-905,-2831,-17,501,25.21,54,82,3876,6,0,0
1777327451625,2893,-11167,634,-2753,-101,463,25.21,54,82,3876,6,0,0
1777327451625,4742,-13698,167,-2794,33,416,25.21,54,82,3876,6,0,0
1777327451757,6736,-16902,-2319,-2723,79,717,25.21,54,82,3876,6,0,0
1777327451757,8199,-19080,-4881,-2415,-95,1273,25.21,54,82,3876,6,0,0
1777327451757,11929,-20151,-5865,-2097,-306,1635,25.21,54,82,3876,6,0,0
1777327451757,20219,-20545,-8472,-1589,-225,1576,25.21,54,82,3876,6,0,0
1777327451857,27752,-20553,-10549,-730,22,1367,25.21,54,82,3876,6,0,0
1777327451857,30516,-21826,-11973,272,248,1166,25.21,54,82,3876,6,0,0
1777327451857,28243,-22326,-10636,960,225,1275,25.21,54,82,3876,6,0,0
1777327451857,26431,-19083,-8906,1055,150,1556,25.21,54,82,3876,6,0,0
1777327451857,24093,-15026,-7186,850,-37,1637,25.21,54,82,3876,6,0,0
1777327451857,20753,-12136,-5123,647,-223,1581,25.21,54,82,3876,6,0,0
1777327451857,17277,-9735,-2697,559,-268,1452,25.21,54,82,3876,6,0,0
1777327451857,14113,-7661,-1145,483,-180,1281,25.21,54,82,3876,6,0,0
1777327451857,11738,-5561,-647,351,-99,1113,25.21,54,82,3876,6,0,0
1777327451924,10045,-3772,-358,173,-128,941,25.21,54,82,3876,6,0,0
1777327451924,9164,-2022,312,0,-248,831,25.21,54,82,3876,6,0,0
1777327451924,7342,-1537,2140,-218,-348,811,25.21,54,82,3876,6,0,0
1777327451975,5984,-1007,3470,-403,-225,870,25.21,54,82,3876,6,0,0
1777327451975,6134,599,3710,-355,34,963,25.21,54,82,3876,6,0,0
1777327451975,6820,2126,3406,-158,282,955,25.21,54,82,3876,6,0,0
1777327452007,8388,2879,3209,35,501,802,25.21,54,82,3876,6,0,0
1777327452057,11019,2708,3382,98,665,606,25.21,54,82,3876,6,0,0
1777327452057,14652,1571,3899,-137,823,473,25.21,54,82,3876,6,0,0
1777327452057,16961,705,6120,-646,1035,570,25.21,54,82,3876,6,0,0
1777327452057,20388,1435,6779,-1505,1591,658,25.21,54,82,3876,6,0,0
1777327452123,24312,1862,3529,-2329,2162,411,25.21,54,82,3876,6,0,0
1777327452123,28073,-24,-622,-2812,2434,-222,25.21,54,82,3876,6,0,0
1777327452157,31764,-5010,-3179,-3015,2391,-1024,25.21,54,82,3876,6,0,0
1777327452157,32767,-10951,-3367,-3045,2296,-1573,25.21,54,82,3876,6,0,0
1777327452190,32121,-15219,-2374,-2877,2275,-1613,25.21,54,82,3876,6,0,0
1777327452257,29245,-16055,-521,-2666,2325,-1318,25.21,54,82,3876,6,0,0
1777327452257,27111,-13592,428,-2680,2526,-1077,25.21,54,82,3876,6,0,0
1777327452257,24302,-10815,-475,-2911,2821,-1138,25.21,54,82,3876,6,0,0
1777327452323,21724,-9505,-3381,-3087,3005,-1281,25.21,54,82,3876,6,0,0
1777327452324,19325,-10048,-4975,-3164,2958,-1303,25.21,54,82,3876,6,0,0
1777327452324,17006,-10699,-6189,-3178,2963,-1044,25.21,54,82,3876,6,0,0
1777327452324,14068,-9908,-7625,-3092,2951,-671,25.21,54,82,3876,6,0,0
1777327452340,11211,-8527,-8813,-3010,2833,-374,25.21,54,82,3876,6,0,0
1777327452375,8932,-7876,-9680,-2963,2597,-249,25.21,54,82,3876,6,0,0
1777327452375,6563,-8159,-9576,-2947,2279,-208,25.21,54,82,3876,6,0,0
1777327452375,4126,-9848,-9337,-2864,2032,-164,25.21,54,82,3876,6,0,0
