timestamp_ms,ecg_raw
1777572547553,2822
1777572547555,2763
1777572547557,2753
1777572547559,2806
1777572547561,2888
1777572547563,2956
1777572547565,2983
1777572547567,2979
1777572547569,2944
1777572547571,2864
1777572547553,2820
1777572547555,2768
1777572547557,2759
1777572547559,2806
1777572547561,2875
1777572547563,2946
1777572547565,2999
1777572547567,3020
1777572547569,3002
1777572547571,2933
1777572547553,2847
1777572547555,2783
1777572547557,2772
1777572547559,2809
1777572547561,2876
1777572547563,2945
1777572547565,2991
1777572547567,3014
1777572547569,3021
1777572547571,2987
1777572547586,2921
1777572547588,2854
1777572547590,2848
1777572547592,2926
1777572547594,2992
1777572547596,3052
1777572547598,3096
1777572547600,3098
1777572547602,3058
1777572547604,2990
1777572547586,2914
1777572547588,2857
1777572547590,2841
1777572547592,2866
1777572547594,2924
1777572547596,3002
1777572547598,3063
1777572547600,3088
1777572547602,3062
1777572547604,3004
1777572547646,2930
1777572547648,2860
1777572547650,2841
1777572547652,2875
1777572547654,2906
1777572547656,2993
1777572547658,3027
1777572547660,3034
1777572547662,3006
1777572547664,2941
1777572547646,2870
1777572547648,2809
1777572547650,2799
1777572547652,2841
1777572547654,2910
1777572547656,2980
1777572547658,3028
1777572547660,3048
1777572547662,3027
1777572547664,2960
1777572547700,2864
1777572547702,2798
1777572547704,2782
1777572547706,2818
1777572547708,2870
1777572547710,2922
1777572547712,2961
1777572547714,2979
1777572547716,2967
1777572547718,2893
1777572547700,2803
1777572547702,2737
1777572547704,2722
1777572547706,2760
1777572547708,2837
1777572547710,2913
1777572547712,2970
1777572547714,2993
1777572547716,2962
1777572547718,2887
1777572547739,2797
1777572547741,2728
1777572547743,2715
1777572547745,2760
1777572547747,2835
1777572547749,2916
1777572547751,2985
1777572547753,3040
1777572547755,3069
1777572547757,3068
1777572547740,3115
1777572547742,3149
1777572547744,3240
1777572547746,3415
1777572547748,3626
1777572547750,3850
1777572547752,4041
1777572547754,4095
1777572547756,4095
1777572547758,4075
1777572547740,3930
1777572547742,3737
1777572547744,3574
1777572547746,3455
1777572547748,3413
1777572547750,3311
1777572547752,3247
1777572547754,3154
1777572547756,3030
1777572547758,2890
1777572547783,2747
1777572547785,2631
1777572547787,2567
1777572547789,2602
1777572547791,2642
1777572547793,2702
1777572547795,2755
1777572547797,2790
1777572547799,2789
1777572547801,2752
1777572547783,2689
1777572547785,2634
1777572547787,2619
1777572547789,2659
1777572547791,2728
1777572547793,2817
1777572547795,2887
1777572547797,2928
1777572547799,2931
1777572547801,2887
1777572547852,2819
1777572547854,2763
1777572547856,2758
1777572547858,2806
1777572547860,2851
1777572547862,2952
1777572547864,2997
1777572547866,3009
1777572547868,2990
1777572547870,2933
1777572547852,2851
1777572547854,2781
1777572547856,2753
1777572547858,2774
1777572547860,2837
1777572547862,2901
1777572547864,2948
1777572547866,2963
1777572547868,2944
1777572547870,2898
1777572547875,2849
1777572547877,2805
1777572547879,2793
1777572547881,2828
1777572547883,2895
1777572547885,2955
1777572547887,2993
1777572547889,3005
1777572547891,3001
1777572547893,2937
1777572547875,2857
1777572547877,2788
1777572547879,2758
1777572547881,2791
1777572547883,2854
1777572547885,2926
1777572547887,2989
1777572547889,3017
1777572547891,3009
1777572547893,2960
1777572547920,2889
1777572547922,2820
1777572547924,2785
1777572547926,2804
1777572547928,2865
1777572547930,2938
1777572547932,3010
1777572547934,3055
1777572547936,3059
1777572547938,2994
1777572547920,2952
1777572547922,2887
1777572547924,2868
1777572547926,2902
1777572547928,2968
1777572547930,3042
1777572547932,3104
1777572547934,3135
1777572547936,3122
1777572547938,3070
1777572547920,2996
1777572547922,2945
1777572547924,2948
1777572547926,3000
1777572547928,3069
1777572547930,3147
1777572547932,3192
1777572547934,3207
1777572547936,3188
1777572547938,3121
1777572547969,3019
1777572547971,2931
1777572547973,2898
1777572547975,2961
1777572547977,3032
1777572547979,3103
1777572547981,3162
1777572547983,3179
1777572547985,3161
1777572547987,3100
1777572547969,3012
1777572547971,2927
1777572547973,2890
1777572547975,2905
1777572547977,2954
1777572547979,3017
1777572547981,3061
1777572547983,3078
1777572547985,3061
1777572547987,3002
1777572547993,2901
1777572547995,2808
1777572547997,2756
1777572547999,2756
1777572548001,2766
1777572548003,2833
1777572548005,2853
1777572548007,2852
1777572548009,2808
1777572548011,2734
1777572547993,2630
1777572547995,2530
1777572547997,2479
1777572547999,2492
1777572548001,2552
1777572548003,2613
1777572548005,2659
1777572548007,2676
1777572548009,2649
1777572548011,2580
1777572548045,2489
1777572548047,2404
1777572548049,2364
1777572548051,2384
1777572548053,2437
1777572548055,2493
1777572548057,2540
1777572548059,2579
1777572548061,2590
1777572548063,2535
1777572548045,2455
1777572548047,2369
1777572548049,2325
1777572548051,2346
1777572548053,2393
1777572548055,2451
1777572548057,2499
1777572548059,2524
1777572548061,2518
1777572548063,2480
1777572548118,2414
1777572548120,2343
1777572548122,2304
1777572548124,2316
1777572548126,2355
1777572548128,2414
1777572548130,2477
1777572548132,2514
1777572548134,2516
1777572548136,2460
1777572548118,2416
1777572548120,2326
1777572548122,2281
1777572548124,2293
1777572548126,2352
1777572548128,2429
1777572548130,2494
1777572548132,2531
1777572548134,2542
1777572548136,2513
1777572548118,2447
1777572548120,2373
1777572548122,2330
1777572548124,2334
1777572548126,2366
1777572548128,2428
1777572548130,2482
1777572548132,2514
1777572548134,2514
1777572548136,2478
1777572548169,2398
1777572548171,2324
1777572548173,2291
1777572548175,2343
1777572548177,2406
1777572548179,2469
1777572548181,2522
1777572548183,2552
1777572548185,2541
1777572548187,2493
1777572548193,2427
1777572548195,2362
1777572548197,2328
1777572548199,2335
1777572548201,2387
1777572548203,2457
1777572548205,2521
1777572548207,2571
1777572548209,2579
1777572548211,2536
1777572548193,2462
1777572548195,2390
1777572548197,2339
1777572548199,2344
1777572548201,2390
1777572548203,2474
1777572548205,2526
1777572548207,2564
1777572548209,2565
1777572548211,2526
1777572548193,2452
1777572548195,2368
1777572548197,2308
1777572548199,2312
1777572548201,2366
1777572548203,2444
1777572548205,2517
1777572548207,2560
1777572548209,2563
1777572548211,2518
1777572548217,2438
1777572548219,2352
1777572548221,2301
1777572548223,2310
1777572548225,2366
1777572548227,2433
1777572548229,2501
1777572548231,2534
1777572548233,2562
1777572548235,2519
1777572548218,2439
1777572548220,2350
1777572548222,2300
1777572548224,2311
1777572548226,2368
1777572548228,2440
1777572548230,2495
1777572548232,2519
1777572548234,2517
1777572548236,2482
1777572548274,2407
1777572548276,2322
1777572548278,2275
1777572548280,2288
1777572548282,2347
1777572548284,2423
1777572548286,2499
1777572548288,2554
1777572548290,2562
1777572548292,2504
1777572548274,2452
1777572548276,2363
1777572548278,2313
1777572548280,2318
1777572548282,2365
1777572548284,2438
1777572548286,2495
1777572548288,2526
1777572548290,2532
1777572548292,2501
1777572548274,2426
1777572548276,2340
1777572548278,2296
1777572548280,2311
1777572548282,2362
1777572548284,2445
1777572548286,2520
1777572548288,2556
1777572548290,2536
1777572548292,2475
1777572548330,2385
1777572548332,2303
1777572548334,2255
1777572548336,2297
1777572548338,2345
1777572548340,2411
1777572548342,2463
1777572548344,2492
1777572548346,2495
1777572548348,2456
1777572548376,2376
1777572548378,2300
1777572548380,2251
1777572548382,2252
1777572548384,2298
1777572548386,2355
1777572548388,2403
1777572548390,2438
1777572548392,2448
1777572548394,2409
1777572548376,2343
1777572548378,2274
1777572548380,2219
1777572548382,2213
1777572548384,2249
1777572548386,2340
1777572548388,2400
1777572548390,2441
1777572548392,2448
1777572548394,2409
1777572548376,2330
1777572548378,2245
1777572548380,2187
1777572548382,2192
1777572548384,2232
1777572548386,2298
1777572548388,2359
